#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
trpos2840.txt_allergen_2402,-0.9213,-0.6234,-0.7021,-1.483,-2.5426,-0.3213,-0.7277,-1.6553,-1.3128,-1.5894,-1.4957,-1.0255,-1.5532,-1.6277,-1.7872,-0.5319,-0.983,-2.8043,-1.6362,-1.2468
trpos2840.txt_allergen_734,-1.0795,-0.8124,-0.894,-1.7726,-2.9956,-0.3841,-0.9625,-1.7152,-1.4525,-1.5585,-1.468,-1.1501,-1.7108,-1.5607,-1.8344,-0.5982,-1.0795,-3.234,-1.7792,-1.2804
trpos2840.txt_allergen_861,-0.9725,-1.7982,-1.5229,-0.6972,-2.6789,-1.2202,-0.367,-2.2752,-2.1009,-1.8257,-1.633,-0.5963,-0.5505,-1.6789,-2.945,-1.1009,-1.3486,-3.5963,-2.4128,-1.5596
trpos2840.txt_allergen_2287,-0.4198,-2.1832,-1.4809,-1.916,-2.3053,-1.1603,-1.7023,-1.1679,-2.2366,-1.7023,-1.8321,-1.2595,-1.4885,-2.3435,-2.5496,-0.8168,-0.7481,-3.5344,-2.0992,-1.2366
trpos2840.txt_allergen_1873,0.0133,-0.8533,-0.9667,-0.7133,-2.24,-0.1133,-0.2667,-1.6867,-1.2267,-1.4667,-1.4333,-0.4067,-0.86,-1.8867,-1.0267,-0.28,-0.5,-2.74,-1.56,-1
trpos2840.txt_allergen_3159,-0.7563,-0.7647,-1.8824,-1.7395,-1.7731,-0.5042,-1.3025,-1.7479,-1.8655,-1.7899,-1.437,-1.5546,-1.0504,-2.3529,-1.042,-0.9076,-0.8655,-2.5126,-1.7815,-1.0336
trpos2840.txt_allergen_2898,-0.8968,-1.7222,-1.7619,-1.8254,-3.1032,-1.7222,-1.0476,-2.381,-2.0952,-1.6032,-2.0794,-1.4921,-1.6825,-2.4127,-2.619,-1.2063,-1.5952,-3.7143,-2.381,-1.4762
trpos2840.txt_allergen_1603,-0.7576,-1.2197,-1.0076,-1.2348,-2.1742,-0.9848,-0.7727,-1.7803,-1.803,-1.3409,-1.5379,-0.5455,-1.3561,-2.0682,-1.6818,-0.6288,-0.5152,-3.0303,-1.7803,-1
trpos2840.txt_allergen_2998,-0.7934,-1.3192,-0.6761,-1.4977,-2.1315,-0.9577,-1.3756,-1.5258,-1.3239,-1.8498,-1.9343,-0.8075,-1.5117,-2.108,-1.6056,-0.5352,-0.8263,-2.2864,-1.1925,-1.4038
trpos2840.txt_allergen_1026,-0.8408,-1.151,-0.8286,-1.1551,-2.4571,-0.7959,-0.9306,-1.702,-1.2735,-1.498,-1.4939,-0.8245,-1.0694,-1.7347,-2.0776,-0.5714,-0.7306,-2.3592,-1.2041,-1.2408
trpos2840.txt_allergen_2452,0.0714,-0.7857,-0.5714,-1.2143,-1.5714,-0.9286,-1.0714,-0.6429,-1.7143,-1.0714,-1,-0.7143,-0.7857,-2,-1.7143,-0.0714,-0.2857,-2.6429,-1.9286,-0.5714
trpos2840.txt_allergen_1911,-0.7434,-2.1118,-1.1053,-1.5197,-2.9145,-1.6645,-1.5789,-1,-1.5526,-1.8882,-2.0066,-1.3553,-2.0132,-2.6447,-1.8026,-0.9671,-0.8026,-3.7368,-2.4671,-1.4737
trpos2840.txt_allergen_979,0.0597,-1.3731,-0.9851,-1.9701,-0.8806,-0.8806,-1.5075,-1.1642,-1.8657,-1.6866,-1.4776,-1.0597,-1.3881,-2.3134,-0.9403,-0.0896,-0.5373,-2.8806,-1.9104,-1.1791
trpos2840.txt_allergen_3053,-0.423,-1.4803,-0.8607,-1.2344,-2.3787,-1.0148,-1.1836,-1.423,-1.6656,-1.3803,-1.4082,-1.0902,-1.4016,-1.7148,-1.6787,-0.2164,-0.3967,-2.3508,-1.2131,-1.0754
trpos2840.txt_allergen_2635,-0.7925,-2.1321,-1.2893,-1.4277,-2.7862,-1.5094,-0.8742,-1.6541,-1.0943,-1.1572,-1.6667,-0.7484,-1.5535,-1.9748,-2.0314,-0.7484,-0.6226,-3.2201,-1.8239,-0.9371
trpos2840.txt_allergen_1377,-0.8102,-1.1679,-1.0292,-1.1314,-2.2044,-0.9051,-0.7445,-1.6788,-1.6861,-1.4234,-1.5912,-0.5328,-1.3796,-1.9781,-1.708,-0.635,-0.5839,-3.0146,-1.7153,-1.0219
trpos2840.txt_allergen_942,-1.6103,-1.6544,-1.1838,-1.4779,-2.9191,-1.1176,-0.6324,-2.2721,-1.8603,-1.3897,-1.9412,-0.3309,-1.4706,-1.9338,-2.9338,-0.9853,-0.3676,-3.0147,-1.8971,-0.8824
trpos2840.txt_allergen_862,-0.9636,-1.8091,-1.5364,-0.9182,-2.6818,-1.2818,-0.5364,-2.3091,-2.0091,-1.8727,-1.7545,-0.6727,-0.6909,-1.8545,-2.8,-1.1182,-1.2909,-3.7636,-2.4909,-1.5818
trpos2840.txt_allergen_2539,-0.931,-0.6171,-0.7822,-1.461,-2.5953,0.1688,-0.6279,-1.3521,-1.2269,-1.3394,-1.392,-1.0236,-1.4356,-1.4428,-1.4192,-0.4138,-0.873,-2.6261,-1.6098,-1.1361
trpos2840.txt_allergen_1488,-0.75,-2.2062,-1.3,-1.4812,-2.8188,-1.5437,-0.9188,-1.6375,-1.1,-1.2,-1.7375,-0.7812,-1.5813,-2.0875,-2.1437,-0.7812,-0.6188,-3.325,-1.8562,-1.0188
trpos2840.txt_allergen_3505,-0.7949,-2.1346,-1.3782,-1.5256,-2.9167,-1.3846,-0.9487,-1.4808,-1.3654,-1.0769,-1.5128,-0.5641,-1.5577,-1.9551,-2.0705,-0.7051,-0.6026,-3.1731,-1.8205,-0.9551
trpos2840.txt_allergen_2682,-1.1223,-1,-0.8498,-1.2768,-0.8627,-0.7425,-1.1052,-1.3219,-0.5944,-1.5923,-1.5687,-1.2039,-1.3948,-1.6609,-1.1094,-0.4893,-0.618,-2.2232,-1.4313,-1.1309
trpos2840.txt_allergen_699,-1.2181,-1.2346,-1.0864,-1.716,-2.6955,-1.0823,-1.6049,-1.7366,-1.251,-1.5391,-1.716,-1.2305,-1.4938,-1.8765,-1.8436,-0.6955,-0.7202,-2.1481,-1.5267,-1.1276
trpos2840.txt_allergen_3112,-0.1549,0.2394,-0.4225,-0.662,-3.4965,1.3099,1.757,-3.0951,-1.3415,-1.7218,-0.6972,1.1725,-0.7887,-3.5599,-4.0387,-0.5493,-0.8732,-4.5211,-2.8979,-1.743
trpos2840.txt_allergen_1992,-0.3239,0.2077,-0.4859,-0.6373,-3.5211,1.2394,1.7817,-3.1303,-1.1831,-1.7711,-0.6972,1.2148,-0.8415,-3.5669,-3.9824,-0.6268,-0.9225,-4.4789,-2.9331,-1.7782
trpos2840.txt_allergen_2951,-0.403,-2.1119,-1.4776,-1.8582,-2.1791,-1.0896,-1.6716,-1.1418,-2.1791,-1.6493,-1.806,-1.2239,-1.4179,-2.3134,-2.5373,-0.8582,-0.7612,-3.4552,-2.0672,-1.194
trpos2840.txt_allergen_2390,-1.3114,-1.1922,-1.4015,-1.6715,-3.292,-1.0292,-1.2214,-1.8637,-0.7372,-1.5499,-1.1971,-1.2384,-1.4015,-1.91,-1.8102,-0.6083,-0.8808,-3.1095,-1.7153,-1.2409
trpos2840.txt_allergen_234,0.0088,-1.5702,-1.386,-2.5439,-1.8421,-1.6316,-2.386,-1.6842,-2.6754,-1.6667,-1.5614,-1.4737,-1.2193,-2.8772,-1.7895,-0.4649,-0.6491,-4.0263,-2.7456,-1.0351
trpos2840.txt_allergen_2120,-0.5321,-1.7594,-0.8316,-1.5775,-2.7807,-1.1257,-1.6257,-1.5749,-1.8476,-1.4011,-1.5,-1.3984,-1.4358,-1.7834,-1.8583,-0.3021,-0.4973,-2.885,-1.6471,-1.1524
trpos2840.txt_allergen_664,-0.056,-1.4421,-0.7954,-1.0154,-2.6158,-0.9633,-0.9595,-1.1004,-1.5734,-1.4228,-1.4826,-0.9228,-1.4286,-1.8803,-1.7683,-0.1795,-0.5193,-2.5058,-1.3938,-1.0444
trpos2840.txt_allergen_1754,-0.6096,-1.9452,-1.411,-1.5753,-2.1164,-1.0479,-1.2808,-1.9726,-1.9726,-0.9658,-1.4041,-0.6849,-1.4247,-2.2466,-1.863,-0.8151,-0.5548,-3.2945,-2.0959,-0.4521
trpos2840.txt_allergen_20,-0.8062,-2.1437,-1.3375,-1.4875,-2.9,-1.4937,-0.9312,-1.7063,-1.1625,-1.2188,-1.6875,-0.7562,-1.5875,-1.9812,-2.0562,-0.8062,-0.625,-3.2562,-1.8813,-1.0063
trpos2840.txt_allergen_1413,-0.75,-2.2062,-1.3,-1.475,-2.825,-1.5437,-0.925,-1.6187,-1.0938,-1.2063,-1.725,-0.8062,-1.5938,-2.1,-2.15,-0.7562,-0.6312,-3.3125,-1.825,-1.025
trpos2840.txt_allergen_2759,-0.3977,-1.4091,-1.1818,-1.1136,-1.3864,-0.7273,-0.8068,-1.875,-1.625,-1.0682,-1.1136,-0.9318,-0.8636,-2.0682,-1.25,-0.5341,-0.3295,-2.875,-1.6023,-0.7045
trpos2840.txt_allergen_569,0.1983,-1.9052,-1.3534,-2.5086,-1.7241,-1.681,-2.3017,-1.6121,-2.7845,-1.6724,-1.569,-1.3534,-1.1207,-2.9052,-1.7241,-0.2931,-0.6207,-4.0345,-2.7586,-0.8793
trpos2840.txt_allergen_352,-0.4656,-2.1527,-1.5038,-1.916,-2.2595,-1.145,-1.6794,-1.145,-2.1756,-1.6489,-1.8397,-1.2824,-1.4656,-2.3435,-2.5573,-0.8626,-0.7939,-3.5267,-2.1221,-1.2061
trpos2840.txt_allergen_3002,-0.3846,-1.5734,-1.2168,-1.7692,-2.5,-1.4231,-1.7762,-1.0839,-2.014,-1.8252,-1.9196,-1.3147,-1.521,-2.1678,-1.9476,-0.5874,-0.7517,-2.7063,-1.8427,-1.3252
trpos2840.txt_allergen_1424,-0.5448,-0.5373,-1.0224,-1.2388,-2.403,-0.0224,0.2239,-1.7985,-0.7687,-1.6119,-1.4701,0.0896,-0.7985,-1.9403,-1.806,-0.4478,-0.5597,-2.4701,-1.2015,-1.2388
trpos2840.txt_allergen_2004,-0.7785,-0.2785,-1.1456,-1.1519,-1.7278,0.5127,-0.1139,-1.7532,-1.3861,-1.6646,-1.3671,-0.8228,-0.6519,-1.981,-1.7911,-0.443,-1.0823,-2.6519,-1.6899,-1.3861
trpos2840.txt_allergen_2880,-1.2119,-1.1159,-1.2384,-1.4503,-2.4305,-1.0464,-1.2616,-1.9603,-1.5563,-1.457,-1.2583,-0.904,-1.2086,-1.6755,-2.1987,-0.7682,-0.7185,-2.8179,-1.5066,-1.1821
trpos2840.txt_allergen_269,-1.2184,-1.3506,-1.408,-1.5977,-3.2816,-1.1897,-0.8966,-2.3276,-1.6724,-1.3333,-1.2471,-0.9655,-1.2701,-1.5575,-2.4655,-1.023,-0.5862,-3.3333,-1.7931,-0.9425
trpos2840.txt_allergen_2826,-0.6264,-1.619,-1.3883,-1.9634,-2.5824,-1.3773,-1.8242,-1.2344,-1.9634,-1.8022,-1.8352,-1.3883,-1.4872,-2.0403,-2.0476,-0.8022,-0.8608,-2.8242,-1.7253,-1.3297
trpos2840.txt_allergen_1548,0.777,-1.2997,-1.2857,-1.4355,-1.9443,-0.8362,-0.77,-1.0418,-1.5645,-1.4355,-1.6341,-0.6132,-1.2787,-1.9686,-0.7456,0.0105,-0.1359,-2.554,-1.5366,-0.7805
trpos2840.txt_allergen_3253,-0.6925,-1.6288,-0.9834,-1.3573,-3.097,-1.0526,-1.4432,-1.6565,-1.4792,-1.687,-1.4626,-1.1994,-1.6371,-1.5651,-1.9834,-0.831,-1.0305,-2.5789,-1.3573,-1.4432
trpos2840.txt_allergen_2290,-0.8462,-0.3846,-0.2308,-1,-2.3846,0.0769,0.0769,-1.4615,-0.8462,-1.7692,-1.5385,-0.1538,-1,-2,-1.0769,-0.1538,-0.5385,-2.4615,-1.2308,-1.3077
trpos2840.txt_allergen_426,-0.7793,-1.6158,-0.7548,-1.3924,-2.515,-1.3733,-1.654,-1.2534,-1.5068,-1.3188,-1.8447,-1.1935,-1.5286,-1.9346,-2.2289,-0.406,-0.6512,-2.6076,-1.3733,-1.2916
trpos2840.txt_allergen_489,-0.4046,-2.1374,-1.4733,-1.8855,-2.2977,-1.1221,-1.7099,-1.1756,-2.229,-1.687,-1.8244,-1.2519,-1.4733,-2.3511,-2.6031,-0.8473,-0.8397,-3.4962,-2.0229,-1.1985
trpos2840.txt_allergen_386,-0.6438,-0.4312,-0.9125,-0.9188,-1.8562,0.2313,-0.2625,-1.6562,-1.2437,-1.725,-1.4187,-0.5375,-0.7438,-2.125,-1.4812,-0.3312,-0.775,-2.3875,-1.5875,-1.2875
trpos2840.txt_allergen_3335,-0.9385,-1.4615,-0.4462,-0.8,-1.5692,-0.3538,-0.4308,-1.0308,-1.3385,-2.2462,-2.2308,-0.9385,-1.6462,-2.5077,-1.6308,-0.4615,-0.5846,-2.8462,-1.9692,-1.7846
trpos2840.txt_allergen_3019,-1.3333,-1.537,-0.9444,-1.6667,-1.8889,-1.2593,-1.6111,-2.1296,-1.7037,-2.037,-2.2037,-1.0556,-1.7222,-2.2222,-2,-0.8519,-1.0556,-3.963,-2.3704,-1.6111
trpos2840.txt_allergen_427,-0.4275,-2.1527,-1.458,-1.9389,-2.3206,-1.1527,-1.6947,-1.1298,-2.2061,-1.6947,-1.8092,-1.2519,-1.4656,-2.3511,-2.5344,-0.8168,-0.8168,-3.5267,-2.1298,-1.1908
trpos2840.txt_allergen_443,-0.7453,-2.1615,-1.3727,-1.4658,-2.7019,-1.5093,-0.9193,-1.6273,-0.9876,-1.1553,-1.6398,-0.7578,-1.5155,-2.0248,-2.0683,-0.8323,-0.6149,-3.2422,-1.8323,-0.9006
trpos2840.txt_allergen_1271,-0.8725,-1.5536,-0.8638,-1.7217,-2.6377,-1.2319,-1.2261,-1.887,-1.3101,-1.7304,-1.6957,-0.9913,-1.3478,-1.887,-2.3478,-0.6725,-1.0116,-2.8348,-1.2348,-1.4029
trpos2840.txt_allergen_438,-0.6018,-1.5449,-1.2949,-1.3817,-3.0374,-0.9446,-0.759,-2.0644,-2.0584,-1.3353,-1.6078,-0.7859,-1.6033,-2.3892,-2.3174,-0.7784,-0.7919,-3.9731,-2.4581,-1.1257
trpos2840.txt_allergen_194,-0.1333,-1.5867,-1.5067,-1.6533,-1.64,-1.36,-1.24,-1.64,-1.9867,-0.8267,-0.6933,-0.8267,-0.6133,-1.7733,-1.6267,-0.68,-0.52,-2.6,-1.7733,-0.2933
trpos2840.txt_allergen_1475,-0.8933,-0.8933,-0.3733,-0.8733,-2.2267,-0.5,-0.64,-1.24,-0.6933,-1.9267,-1.9667,-0.42,-1.38,-1.8667,-1.1333,-0.3867,-0.6267,-2.3867,-1.2267,-1.6733
trpos2840.txt_allergen_3317,-0.8571,-1.25,-1.4048,-1.5595,-2.6429,-0.7857,-0.7143,-1.9405,-1.6667,-1.2619,-1.5476,-0.8452,-1.3333,-2.1548,-1.5238,-0.8214,-0.7262,-3.1667,-1.8452,-0.7143
trpos2840.txt_allergen_90,-0.6639,-1.6066,-1.1967,-1.9508,-3.1066,-1.1557,-1.5902,-1.4508,-2.2295,-1.8525,-1.9426,-1.1967,-1.4672,-2.2131,-2.3689,-0.5246,-0.8361,-2.6311,-1.8852,-1.1311
trpos2840.txt_allergen_3018,-0.7449,-1.4898,-1.1808,-1.395,-2.3965,-1.016,-1.0773,-1.8222,-1.691,-1.9519,-1.8134,-0.8265,-1.6953,-2.2784,-1.8921,-0.6166,-0.9052,-3.0598,-1.8907,-1.4461
trpos2840.txt_allergen_3498,-0.3723,-1.3504,-0.7956,-1.1022,-1.7664,-0.7883,-0.9343,-1.1168,-1.2993,-1.6277,-1.6131,-0.8759,-1.2117,-1.5912,-1.6423,-0.1752,-0.3431,-2.4234,-1.2555,-1.2044
trpos2840.txt_allergen_2608,-0.5337,-1.2642,-1.2487,-1.4767,-2.4093,-1.0777,-1.3316,-1.5285,-1.3264,-1.4197,-1.3834,-1.3109,-1.3005,-1.6995,-1.4197,-0.7098,-0.8394,-2.715,-1.4922,-1.0881
trpos2840.txt_allergen_2545,-0.0625,-1.625,-1.3125,-1.9375,-1.875,-1.0625,-1.0625,-1.125,-0.3125,-1.4375,-1.4375,-1.1875,-1,-1.625,-2,-0.5625,-0.875,-2.3125,-0.1875,-0.875
trpos2840.txt_allergen_848,-0.9524,-0.3333,-1.7619,-1.8367,-2.1633,0.5578,-0.5442,-1.9388,-1.7347,-1.6259,-1.4898,-1.2721,-0.449,-1.9796,-1.6939,-0.8163,-1.2109,-2.8844,-2.0476,-1.3605
trpos2840.txt_allergen_1472,-1.0149,-1.2761,-0.9328,-1.2313,-1.6716,-0.9925,-0.9925,-1.6269,-1.0746,-1.806,-1.7463,-0.8881,-1.2313,-1.6119,-2.0299,-0.5821,-0.694,-2.0821,-1.0821,-1.5522
trpos2840.txt_allergen_2291,0.4022,-1.1685,-1.2826,-0.7554,-3.462,0.1141,1.5,-1.6739,-2.4728,-2.1848,-2.6413,0.3913,-2.3043,-3.6087,1.3152,0.1957,0.413,-4.2283,-3.288,-0.5978
trpos2840.txt_allergen_1719,0.9375,-1.125,-1.1875,-1,-1.5625,-0.5625,-0.75,-0.25,-1.5,-2.125,-2.0625,-0.75,-1.5,-2.375,0.25,0.125,-0.5,-2.3125,-1.75,-1.25
trpos2840.txt_allergen_3541,-0.5621,-1.4037,-0.8665,-1.3447,-1.6242,-1.0186,-1.5124,-0.8106,-1.8602,-1.8696,-1.7609,-1.3106,-1.4814,-1.8727,-1.5559,-0.5248,-0.7919,-2.3043,-1.6429,-1.559
trpos2840.txt_allergen_1693,-1.2992,-0.0315,-1.2835,-1.2205,-1.9606,0.8189,-0.1732,-1.685,-1.378,-2.063,-1.811,-0.6299,-0.7638,-2.2677,-1.9134,-0.8898,-1.3543,-2.7323,-1.9764,-1.8268
trpos2840.txt_allergen_2887,-0.7258,-1.5435,-1.555,-1.4204,-2.4351,-0.9672,-0.5961,-2.3629,-1.3629,-1.8161,-1.3645,-0.7094,-1.3908,-2.1002,-1.9721,-0.6864,-0.6617,-3.3974,-1.9524,-1.3629
trpos2840.txt_allergen_2164,-0.7044,-2.1572,-1.3333,-1.4654,-2.9057,-1.5409,-0.9497,-1.6226,-1.0692,-1.1824,-1.7484,-0.7862,-1.673,-2.0503,-2.1258,-0.7862,-0.6226,-3.283,-1.8113,-1.0063
trpos2840.txt_allergen_2537,0.3902,-0.4024,0.378,-0.5732,-1.4024,-0.1463,-0.3049,-0.6707,-1.0366,-1.6829,-1.5976,0.1463,-0.8049,-1.9146,-1.122,1.622,0.3902,-2.0366,-1.7561,-0.939
trpos2840.txt_allergen_1127,-0.4779,-1.5551,-1.2941,-1.9596,-2.4265,-1.4853,-1.9081,-1.1103,-1.9559,-1.8676,-1.886,-1.386,-1.4632,-2.0441,-2.0294,-0.5846,-0.8272,-2.8235,-1.9265,-1.3272
trpos2840.txt_allergen_2506,-0.4348,-1.3217,-0.7913,-1.0261,-1.8957,-0.6522,-0.7826,-1.1913,-1.2783,-1.6696,-1.6522,-0.7826,-1.087,-1.5217,-1.6957,-0.2,-0.4087,-2.3304,-1.2261,-1.2609
trpos2840.txt_allergen_1977,-0.7293,-1.0055,-0.7845,-1.0994,-1.9779,-0.6464,-0.7238,-1.6685,-0.8895,-1.5193,-1.4972,-0.7459,-1.0829,-1.558,-1.7956,-0.453,-0.4641,-2.4365,-0.9945,-1.2044
trpos2840.txt_allergen_2893,-0.8651,-1.754,-1.7778,-1.8413,-3.119,-1.7302,-1.0714,-2.3333,-2.1032,-1.619,-2.0714,-1.4762,-1.7222,-2.4206,-2.5873,-1.1984,-1.5873,-3.7222,-2.373,-1.4921
trpos2840.txt_allergen_1777,-0.6761,-1.9789,-1.4296,-1.6549,-2.2324,-1.1197,-1.2606,-2.1479,-1.9859,-0.9577,-1.4648,-0.7324,-1.5282,-2.2746,-1.9155,-0.7746,-0.507,-3.3099,-2.0986,-0.507
trpos2840.txt_allergen_462,-0.7877,-1.9703,-1.6142,-1.7991,-2.9566,-1.6553,-1.4247,-1.9817,-2.1689,-1.7123,-1.9247,-1.3059,-1.7215,-2.4087,-2.7831,-1.0982,-1.1918,-3.6621,-2.2694,-1.5023
trpos2840.txt_allergen_3436,-0.8008,-1.4938,-1.5975,-1.7593,-2.444,-0.2116,-0.8714,-2.3029,-1.4813,-1.1494,-0.805,-1.0083,-0.7178,-1.7303,0.0207,-0.6307,-0.7012,-2.8133,-1.6307,-0.722
trpos2840.txt_allergen_2061,-1.1111,-1.7593,-1.5648,-0.6574,-2.7963,-1.3148,-0.4815,-2.3704,-1.9259,-1.787,-1.6944,-0.6759,-0.4815,-1.7685,-3.0093,-1.1481,-1.1944,-3.5556,-2.3889,-1.5278
trpos2840.txt_allergen_3131,-0.7396,-1.3542,-0.7812,-0.599,-2.3906,-0.7135,-0.5469,-1.5469,-1.5938,-1.3542,-1.2969,-0.6823,-0.9323,-1.276,-2.1927,-0.7708,-0.8906,-2.3385,-1.3646,-1.1719
trpos2840.txt_allergen_2119,-0.7907,-1.9302,-1.2326,-1.3023,-2.2946,-0.9535,-1.0698,-1.8837,-1.845,-1.155,-1.7442,-0.5969,-1.6512,-2.6589,-1.7287,-0.7442,-0.4961,-3.3333,-2.2171,-0.6589
trpos2840.txt_allergen_2487,-1.1689,-1.6911,-1.1333,-1.6244,-2.56,-1.0689,-1.4133,-2.1933,-1.6489,-1.7333,-1.6311,-1.5667,-1.2644,-2.1089,-2.5911,-0.64,-0.9689,-3.4822,-1.7467,-1.5111
trpos2840.txt_allergen_1607,-0.7252,-1.1679,-1.0076,-1.1603,-2.0916,-0.9389,-0.6947,-1.7023,-1.7176,-1.3817,-1.5649,-0.5344,-1.3511,-2.0611,-1.6031,-0.6336,-0.5038,-2.9542,-1.7176,-1.0458
trpos2840.txt_allergen_3484,-0.3203,-1.3516,-0.7812,-1.1719,-1.7891,-0.8594,-0.875,-1.1719,-1.2734,-1.6875,-1.625,-0.9297,-1.2344,-1.5625,-1.6641,-0.0938,-0.3438,-2.3984,-1.25,-1.3672
trpos2840.txt_allergen_612,-0.9778,-1.5538,-0.9304,-1.5063,-2.3703,-1.1234,-1.3671,-1.8608,-1.6614,-1.4842,-1.4968,-1.0728,-1.3797,-1.9399,-1.8987,-0.6487,-0.7342,-3.1203,-1.6962,-1.3671
trpos2840.txt_allergen_1397,-0.8131,-1.4775,-1.6574,-1.9135,-2.7301,1.3806,-0.3668,-1.7612,-1.7405,-1.7993,-1.6713,-0.7855,-1.5052,-2.2907,1.2734,-0.3356,-0.5571,-2.9412,-2.0104,-1.2215
trpos2840.txt_allergen_1353,-0.5435,-1.4674,-1.3804,-1.5543,-1.3804,-0.837,-1,-2,-1.7065,-0.8696,-0.8804,-1.0652,-0.6739,-1.8478,-1.6739,-0.7391,-0.5,-2.6522,-1.4891,-0.7174
trpos2840.txt_allergen_3185,-0.5703,-1.6305,-1.3855,-2,-2.5462,-1.4418,-1.8755,-1.2369,-2.1124,-1.9036,-1.9438,-1.4297,-1.5622,-2.1365,-2.1968,-0.7028,-0.9197,-3.0522,-1.8715,-1.4016
trpos2840.txt_allergen_2901,-1.0278,-1.787,-1.4537,-0.7407,-2.6574,-1.3148,-0.5093,-2.287,-1.9722,-1.8796,-1.7407,-0.7778,-0.5,-1.9537,-3.0556,-1.1574,-1.3148,-3.6852,-2.3333,-1.6389
trpos2840.txt_allergen_3279,-0.9715,-1.9268,-0.8659,-1.626,-3.0854,-1.5407,-1.5813,-2.2276,-1.9431,-1.3415,-1.6301,-1.4756,-1.8374,-1.8008,-2.1992,-0.2561,-0.2276,-3.061,-1.6829,-1.1179
trpos2840.txt_allergen_1616,-0.6286,-1.9714,-1.4929,-1.6786,-2.2429,-1.0929,-1.2429,-2.0929,-2.0357,-0.9643,-1.4143,-0.7571,-1.5571,-2.2857,-1.9214,-0.8143,-0.5786,-3.2786,-2.1643,-0.5
trpos2840.txt_allergen_2808,-0.3636,-0.8264,-2.0413,-1.9091,-1.9587,-0.7603,-1.2397,-1.7934,-2.0579,-1.6033,-1.3636,-1.4132,-1.1157,-2.2727,-1.4793,-0.6281,-0.8678,-2.7355,-1.9339,-0.876
trpos2840.txt_allergen_1236,0.3846,-0.9231,-1.3333,-1.4615,-1.4872,0.1282,-0.5385,-1.2308,-1.4103,-1.3333,-1.0769,-0.5385,-0.5385,-2.0256,-1,-0.0256,-0.3846,-2.6667,-1.8718,-0.7179
trpos2840.txt_allergen_1500,-1.1025,-0.8975,-0.8724,-1.6993,-2.9271,-0.385,-0.9658,-1.8132,-1.4305,-1.6241,-1.533,-1.1686,-1.6948,-1.6629,-1.9567,-0.6128,-1.1185,-3.1845,-1.7859,-1.3166
trpos2840.txt_allergen_2552,-0.5,-1,-1.3333,-1.9167,-2,-0.5833,-1,-1.6667,-1.3333,-0.75,-0.6667,-1.1667,-0.5,-1.5,-2.0833,-1,-0.9167,-2.4167,-1,-0.6667
trpos2840.txt_allergen_1839,-0.1725,0.3838,-0.4824,-0.5951,-3.3732,1.3345,1.75,-3.0528,-1.0986,-1.6866,-0.6373,1.088,-0.7254,-3.4859,-4.1479,-0.6303,-0.9261,-4.5,-2.8873,-1.7641
trpos2840.txt_allergen_2427,-0.4927,-1.4854,-1.3066,-1.8942,-2.3321,-1.4088,-1.8577,-1.146,-1.8796,-1.8321,-1.8613,-1.3613,-1.5219,-2.073,-1.9416,-0.6277,-0.8431,-2.7445,-1.8613,-1.3066
trpos2840.txt_allergen_3527,-1.07,-1.451,-1.2465,-1.2913,-2.535,-1.0756,-0.9412,-2.0392,-1.6751,-1.4006,-1.2073,-0.8011,-1.2857,-2.0112,-2.2549,-0.8824,-0.9832,-3.2045,-1.8908,-1.2633
trpos2840.txt_allergen_3264,-0.8833,-1.5,-0.8083,-1.6583,-2.1833,-0.9542,-1.4208,-1.8875,-1.5292,-1.9875,-1.9167,-0.9292,-1.5917,-2.2417,-1.8875,-0.5375,-0.9042,-2.6875,-1.3792,-1.4875
trpos2840.txt_allergen_2619,-0.6198,-1.562,-1.3223,-1.4793,-2.9256,-0.8512,-0.7686,-2.3884,-1.2066,-1.6033,-1.5041,-0.6942,-1.4793,-1.7521,-2.2479,-0.9091,-0.8595,-3.3802,-1.9917,-0.9174
trpos2840.txt_allergen_1114,-0.3924,-1.3671,-0.8291,-1.0633,-1.7785,-0.7405,-0.8481,-1.1329,-1.3038,-1.4241,-1.519,-0.9494,-1.0443,-1.5886,-1.5759,-0.2532,-0.3291,-2.4051,-1.2658,-1.0949
trpos2840.txt_allergen_1628,-0.7687,-1.1269,-0.9776,-1.1567,-2.1343,-0.9478,-0.6791,-1.6493,-1.6642,-1.4552,-1.5896,-0.5149,-1.403,-2.0373,-1.6418,-0.6045,-0.5075,-2.9403,-1.6791,-1.1045
trpos2840.txt_allergen_2272,-0.613,-1.4047,-0.8684,-1.1532,-2.3969,-0.8409,-0.9391,-1.444,-1.3556,-1.5796,-1.5403,-0.8585,-1.2004,-1.7544,-1.6719,-0.6346,-0.6955,-2.3497,-1.2574,-1.279
trpos2840.txt_allergen_2366,-0.558,-1,-1.2319,-1.4855,-1.7464,-0.971,-1.058,-2.0797,-1.9203,-1,-1.2391,-0.4275,-1.0072,-2.1449,-1.7174,-0.7536,-0.5507,-2.8261,-1.7464,-0.7971
trpos2840.txt_allergen_1779,-0.8692,-1.8538,-1.2462,-1.4385,-2.3154,-0.9615,-1.0846,-1.9769,-1.8692,-1.1692,-1.8077,-0.5692,-1.6846,-2.5462,-1.7231,-0.8,-0.5846,-3.3231,-2.2462,-0.7692
