#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0-211.txt_313,19.736,11.15,6.751,5.683,4.402,4.245,3.477,2.807,2.601,2.515,2.349,2.179,1.847,1.581,1.435,1.3,1.264,1.143,1.106,0.885
0-211.txt_315,37.046,18.697,10.562,9.746,8.543,7.775,7.375,7.025,6.387,5.893,5.877,5.715,5.401,5.186,4.866,4.552,4.478,4.244,4.068,3.577
0-211.txt_317,45.206,25.558,15.096,13.275,12.303,10.366,9.929,9.03,8.845,8.545,7.966,7.249,7.032,6.887,6.484,6.157,5.821,5.754,5.588,5.127
0-211.txt_319,25.501,13.795,7.221,6.495,5.661,5.096,4.921,4.598,4.44,4.334,3.883,3.747,3.625,3.29,3.011,2.936,2.775,2.552,2.352,2.084
0-211.txt_321,20.636,11.868,7.68,6.826,5.508,5.049,4.602,4.424,4.273,4.217,4.05,3.869,3.773,3.709,3.27,3.175,3.054,2.779,2.589,2.462
0-211.txt_323,26.783,15.99,9.795,8.392,7.303,6.052,6.031,5.839,5.448,5.228,4.781,4.569,4.186,4.046,3.762,3.618,3.353,3.308,3.156,2.704
0-211.txt_325,41.461,18.189,12.553,10.468,7.736,7.536,7.032,6.652,6.51,6.072,5.846,5.212,5.034,4.994,4.588,4.367,4.012,3.757,3.377,3.171
0-211.txt_327,14.73,9.072,5.103,4.489,4.234,3.47,3.268,3.206,2.983,2.656,2.546,2.287,2.198,2.111,2.092,1.859,1.653,1.518,1.365,1.286
0-211.txt_329,22.919,14.582,7.141,6.102,5.234,4.141,3.589,3.074,2.901,2.736,2.412,1.989,1.822,1.582,1.252,1.215,1.129,1.047,0.775,0.701
0-211.txt_331,19.931,11.001,7.285,6.772,5.383,5.016,4.561,4.207,3.832,3.622,3.048,2.869,2.708,2.64,2.403,2.243,2.086,1.966,1.808,1.662
0-211.txt_333,31.472,15.618,9.801,8.545,6.918,6.704,6.149,5.836,5.658,5.203,4.979,4.69,4.439,4.173,3.952,3.821,3.806,3.62,3.533,3.114
0-211.txt_335,23.097,14.811,7.244,6.411,5.818,5.098,4.391,4.342,4.225,4.032,3.911,3.759,3.406,3.332,3.133,2.724,2.681,2.589,2.439,2.273
0-211.txt_337,23.721,15.086,7.237,6.49,5.784,4.889,4.659,4.481,4.336,4.008,3.887,3.772,3.42,3.371,3.077,2.663,2.629,2.555,2.402,2.295
0-211.txt_339,28.089,14.053,8.788,8.09,6.442,5.959,5.743,5.649,4.974,4.822,4.785,4.505,4.396,4.11,3.879,3.674,3.522,3.366,3.192,3.058
0-211.txt_341,22.695,14.739,7.121,6.518,5.579,4.89,4.41,4.237,4.064,3.877,3.794,3.622,3.366,3.147,3.066,2.743,2.588,2.547,2.513,2.351
0-211.txt_343,39.06,17.082,10.229,8.667,7.81,7.408,7.169,6.542,6.301,6.164,5.904,5.577,5.429,5.044,4.873,4.649,4.486,4.166,4.046,3.442
0-211.txt_345,34.149,13.98,11.218,8.439,8.04,7.398,6.765,6.38,6.259,5.852,5.592,5.528,5.313,5.155,5.082,4.779,4.536,4.211,3.889,3.596
0-211.txt_347,25.809,15.694,8.857,6.582,5.219,4.506,3.814,3.32,2.518,2.354,1.466,1.296,1.194,0.919,0.658,0.454,0.355,0.32,0.172,0.005
0-211.txt_349,22.654,14.87,7.03,6.468,5.955,4.973,4.542,4.283,4.223,3.906,3.781,3.668,3.384,3.285,3.223,2.834,2.664,2.437,2.418,2.254
0-211.txt_351,25.045,12.869,8.556,7.637,6.021,5.708,5.459,5.123,4.672,4.476,4.118,4.049,3.966,3.751,3.534,3.373,3.193,3.095,2.94,2.712
0-211.txt_353,32.914,15.546,10.105,8.608,7.606,7.057,6.41,6.06,5.518,5.369,5.28,5.06,4.776,4.485,4.266,4.185,4.002,3.738,3.527,3.321
0-211.txt_355,31.769,17.16,10.283,8.749,7.6,6.566,5.93,5.592,5.299,5.063,4.846,4.526,4.076,4.064,3.749,3.648,3.579,3.365,3.214,2.943
0-211.txt_357,41.023,22.444,13.758,11.233,9.366,8.564,7.683,7.019,6.594,6.272,5.671,5.336,4.873,4.661,4.457,4.35,4.139,4.052,3.588,3.479
0-211.txt_359,32.488,15.79,9.958,8.442,7.363,7.107,6.606,6.158,5.736,5.451,5.398,4.625,4.564,4.405,4.383,4.167,4.047,3.747,3.664,3.574
0-211.txt_361,36.451,18.992,12.8,9.458,7.854,7.508,7.163,5.832,4.993,4.78,4.436,3.953,3.744,3.67,3.434,3.151,3.064,2.856,2.698,2.241
0-211.txt_363,23.002,14.809,7.163,6.423,5.706,4.775,4.696,4.289,4.029,3.926,3.839,3.66,3.461,3.421,3.234,2.739,2.626,2.542,2.276,2.24
0-211.txt_365,26.757,14.899,7.208,6.488,6.007,5.169,4.674,4.259,4.214,3.969,3.945,3.784,3.479,3.23,3.149,2.998,2.727,2.648,2.453,2.338
0-211.txt_367,22.632,14.47,7.02,6.503,5.679,4.921,4.459,4.454,4.246,3.912,3.895,3.521,3.288,3.25,3.155,2.671,2.576,2.487,2.352,2.327
0-211.txt_369,24.924,12.975,7.856,7.376,5.811,5.141,4.918,4.696,4.588,4.272,4.221,4.05,3.755,3.502,3.381,3.251,3.013,2.844,2.772,2.504
0-211.txt_371,26.661,13.972,8.577,7.862,6.069,5.737,5.134,5.128,4.627,4.563,4.302,3.89,3.699,3.595,3.527,3.407,3.116,3.057,2.896,2.515
0-211.txt_373,23.68,15.082,7.234,6.507,5.634,5.212,4.611,4.494,4.263,4.031,3.916,3.862,3.542,3.285,3.105,2.946,2.804,2.6,2.473,2.283
0-211.txt_375,22.465,14.702,7.172,6.391,5.71,4.843,4.411,4.172,3.999,3.792,3.702,3.616,3.458,3.135,3.063,2.837,2.684,2.643,2.404,2.237
0-211.txt_377,26.513,14.171,8.649,7.658,6.131,5.636,5.341,4.923,4.726,4.431,4.282,3.903,3.707,3.535,3.485,3.337,3.172,3.073,2.881,2.521
0-211.txt_379,26.925,14.609,8.748,7.735,6.108,5.666,5.423,5.193,4.83,4.683,4.578,4.339,3.891,3.811,3.643,3.527,3.471,3.235,3.136,2.948
0-211.txt_381,23.687,14.938,7.305,6.595,5.865,4.971,4.704,4.422,4.223,4.043,3.96,3.85,3.331,3.218,3.049,2.787,2.696,2.573,2.361,2.186
0-211.txt_383,23.863,14.619,7.049,6.504,5.745,5.165,4.614,4.436,4.358,4.005,3.846,3.773,3.514,3.427,3.164,3.02,2.811,2.691,2.658,2.436
0-211.txt_385,24.069,14.769,7.308,6.422,5.965,4.986,4.491,4.367,4.241,3.901,3.83,3.71,3.48,3.305,3.048,2.817,2.67,2.576,2.536,2.277
0-211.txt_387,32.868,15.633,10.1,8.6,7.214,7.012,6.403,5.825,5.575,5.484,5.308,4.786,4.621,4.502,4.184,4.097,4.009,3.955,3.629,3.418
0-211.txt_389,33.607,14.571,9.928,8.703,7.187,6.484,6.346,5.973,5.677,5.486,5.223,5.161,4.419,4.301,4.219,4.077,3.926,3.73,3.647,3.314
0-211.txt_391,28.918,15.256,9.823,8.046,6.822,6.048,5.153,4.704,4.664,4.547,4.111,3.871,3.549,3.291,3.106,2.959,2.803,2.721,2.545,2.385
0-211.txt_393,27.789,14.125,8.489,7.786,6.648,5.889,5.798,5.335,5.074,4.936,4.844,4.563,4.357,4.087,4.015,3.797,3.649,3.533,3.384,2.804
0-211.txt_395,29.909,14.752,9.433,7.981,6.718,6.313,5.813,5.534,5.048,5,4.786,4.511,4.116,3.953,3.856,3.703,3.538,3.195,3.051,2.975
0-211.txt_397,30.865,14.857,9.244,7.979,7.012,6.427,6.294,5.926,5.601,5.306,4.878,4.738,4.627,4.467,4.236,4.095,3.969,3.842,3.699,3.25
0-211.txt_399,43.596,24.232,15.1,11.878,9.612,8.594,7.075,6.416,5.774,4.984,4.721,4.291,4.016,3.739,3.487,3.263,3.091,3.026,2.68,2.398
0-211.txt_401,38.986,20.843,11.766,10.164,8.006,7.114,6.301,6.207,5.633,5.609,5.298,4.83,4.052,3.941,3.778,3.657,3.646,3.43,3.197,2.82
0-211.txt_403,31.788,15.117,9.889,8.331,7.422,6.936,6.176,5.826,5.618,5.314,5.071,4.857,4.691,4.304,4.134,4.044,3.927,3.782,3.5,3.364
0-211.txt_405,24.098,13.046,8.114,7.104,5.465,5.231,4.763,4.708,4.158,4.076,3.883,3.807,3.584,3.369,3.126,3.074,2.891,2.801,2.589,2.395
0-211.txt_407,31.093,14.623,9.23,8.11,6.908,6.7,5.966,5.789,5.479,5.303,4.975,4.776,4.388,4.138,4.028,3.847,3.688,3.646,3.405,3.31
0-211.txt_409,25.468,13.401,9.152,7.371,6.032,5.695,5.443,5.127,4.925,4.666,4.646,3.985,3.876,3.795,3.653,3.472,3.324,3.238,2.914,2.71
0-211.txt_411,35.453,15.994,10.739,9.193,8.026,7.401,6.736,6.338,6.024,5.895,5.767,5.283,4.96,4.813,4.75,4.416,4.148,4.003,3.897,3.621
0-211.txt_413,22.746,14.575,7.088,6.373,5.676,5.002,4.417,4.332,4.293,3.917,3.868,3.716,3.312,3.288,3.032,2.859,2.699,2.541,2.47,2.26
0-211.txt_415,22.864,14.438,7.19,6.213,5.771,5.093,4.528,4.372,4.059,3.994,3.909,3.729,3.359,3.221,3.05,2.624,2.532,2.44,2.337,2.136
0-211.txt_417,23.684,12.327,8.194,7.198,5.741,4.838,4.743,4.569,4.228,4.105,3.886,3.824,3.315,3.236,3.154,2.928,2.837,2.789,2.627,2.544
0-211.txt_419,30.355,16.714,9.725,8.745,6.917,5.919,5.838,5.419,4.79,4.656,4.454,4.427,4.114,3.807,3.537,3.356,3.17,2.986,2.842,2.648
0-211.txt_421,22.545,14.702,7.118,6.305,5.547,5.195,4.436,4.159,3.994,3.812,3.735,3.675,3.308,3.076,2.998,2.761,2.599,2.583,2.495,2.074
