#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0-211.txt_219,-0.2121,-1.5603,-1.6401,-1.9494,-2.6518,-1.286,-1.321,-1.9494,-1.7023,-1.4922,-1.3074,-1.4455,-1.251,-2.4377,-2.286,-0.7996,-0.8911,-3.4922,-2.2899,-1.1128
0-211.txt_221,-0.4127,-1.496,-1.9286,-2.3492,-1.8889,-1.2937,-1.6746,-1.6071,-1.7937,-0.9444,-0.3016,-1.4444,-0.5952,-0.9286,-1.9683,-0.7262,-0.7698,-1.9881,-1.2143,-0.6865
0-211.txt_223,-0.3424,-0.1828,-1.072,-0.9942,-2.7841,0.5409,0.6237,-2.1348,-1.33,-1.6807,-0.7916,0.1522,-0.9603,-2.4822,-2.3987,-0.5095,-0.8644,-3.1629,-2.1919,-1.4615
0-211.txt_225,-1.0092,-1.1994,-1.2945,-1.3436,-2.8804,-0.7791,-1.2178,-0.6994,-1.3313,-2.2546,-1.8988,-1.0368,-1.5368,-2.316,-1.0399,-0.8405,-1.2515,-3.0798,-2.0307,-1.9172
0-211.txt_227,-0.4183,-0.9278,-0.7338,-1.0076,-1.9202,-0.654,-0.6008,-1.1559,-1.1255,-1.3346,-1.3384,-0.597,-0.8897,-1.5741,-1.5399,-0.308,-0.4525,-2.2928,-1.2433,-0.9163
0-211.txt_229,-0.2641,-1.1303,-1.4225,-1.3239,-2.169,-0.7148,-0.8768,-1.6127,-1.7254,-1.2782,-1.0704,-1.3063,-1.1127,-2.0915,-1.3239,-0.6585,-0.7641,-2.6937,-1.9366,-0.9894
0-211.txt_231,-0.2639,-1.0396,-1.5435,-1.6253,-2.81,-1.3562,-1.3034,-1.5989,-1.8074,-1.1979,-1.3272,-1.2243,-1.1636,-2.6491,-2.6306,-1.0422,-1.0317,-3.6807,-2.5251,-0.942
0-211.txt_233,-0.6644,-0.7494,-0.8391,-1.1218,-2.092,-0.5517,-0.5977,-1.6184,-0.9862,-1.1425,-1.3885,-0.6805,-0.8713,-1.3816,-1.7448,-0.4069,-0.6552,-2.469,-1.0529,-1.0322
0-211.txt_235,-0.6401,-1.1352,-0.4674,-1.0928,-3.7752,-0.7134,-1.3876,-1.1531,-1.8779,-1.6221,-1.6075,-1.1645,-1.816,-1.6612,-2.0635,-0.2068,-0.1498,-2.4186,-0.8958,-1.3909
0-211.txt_237,-0.6532,-1.2775,-0.7457,-1.0462,-1.8497,-0.7283,-0.763,-1.5087,-1.3642,-1.4624,-1.4393,-0.4451,-1.1098,-1.3468,-1.7225,-0.3121,-0.2139,-2.3699,-1.1329,-1.2254
0-211.txt_239,-0.8215,-1.2248,-1.3115,-1.5681,-2.3906,-0.8028,-1.037,-1.6909,-1.3897,-1.4974,-1.2637,-1.1869,-1.3785,-1.9808,-1.1012,-0.3447,-0.5513,-2.874,-1.7831,-1.0042
0-211.txt_241,-0.3273,-2.2356,-1.6763,-2.6601,-1.7788,-1.6043,-2.2968,-0.9784,-2.1871,-0.1205,-0.232,-2.1619,-0.1619,-0.1133,-1.8309,-0.3831,-0.4874,-1.4047,-1.0755,-0.3507
0-211.txt_243,-0.7121,-1.0486,-1.7529,-1.823,-3.1693,-1.1556,-1.2218,-2.2101,-1.6109,-1.3677,-1.3735,-1.393,-1.2821,-2.3444,-2.5992,-1.2802,-1.2899,-3.7276,-2.6226,-1.2257
0-211.txt_245,-0.2803,-0.6889,-0.8961,-0.8703,-2.2244,-0.5319,0.1097,-1.4516,-1.547,-1.643,-1.757,-0.1742,-1.3627,-2.1634,-0.9563,0.0358,-0.4588,-2.5118,-1.9161,-1.1398
0-211.txt_247,-1.3167,-1.1667,-1.2583,-1.3917,-2.56,-0.9333,-1.13,-1.76,-0.84,-1.7333,-1.4717,-1.1583,-1.4717,-2.0167,-1.67,-0.61,-0.9167,-2.9233,-1.72,-1.3567
0-211.txt_249,-0.6346,-1.1683,-0.851,-1.0769,-1.8798,-0.6923,-0.7163,-1.4519,-1.375,-1.3702,-1.399,-0.2163,-1.1875,-1.5962,-1.4519,-0.3029,-0.2356,-2.4856,-1.226,-1.0962
0-211.txt_251,-0.3908,-1.2069,-1.0805,-1.3218,-2.8276,-1.1954,-1.5345,-0.7759,-1.4138,-1.6437,-1.5115,-1.0287,-1.5287,-1.592,-2.3103,-0.5805,-0.7874,-2.2759,-1.0632,-1.1264
0-211.txt_253,-0.5446,-0.9062,-1.0625,-1.4018,-1.8482,-0.6317,-0.7254,-1.6004,-1.1652,-1.1763,-0.9844,-0.7522,-0.683,-1.4085,-1.5647,-0.4821,-0.567,-2.0871,-1.029,-0.9107
0-211.txt_255,-0.9258,-0.9956,-0.7205,-1.1485,-2.1616,-0.5983,-0.4978,-1.7904,-0.9782,-1.3275,-1.4498,-0.3886,-0.7686,-1.3057,-1.8515,-0.5633,-0.524,-2.3843,-0.9127,-1.0568
0-211.txt_257,-0.4678,-0.6169,-1.078,-1.4542,-2.0305,-0.661,-0.8746,-1.3627,-1.4746,-1.1898,-1.2542,-0.461,-0.8915,-1.9525,-1.6678,-0.5932,-0.678,-2.3831,-1.522,-0.9254
0-211.txt_259,-0.6796,-1.5028,-0.7182,-1.0387,-1.9613,-0.9116,-0.768,-1.6575,-1.5249,-1.2762,-1.442,-0.8066,-1.0387,-1.6133,-1.9558,-0.3536,-0.1657,-2.3591,-1.2486,-0.9724
0-211.txt_261,0.0146,-0.9756,-1.3024,-1.2455,-2.3805,-0.8504,-0.8,-1.4618,-1.6894,-1.3691,-1.2894,-0.9398,-1.1106,-1.9024,-1.6309,-0.5967,-0.6033,-2.7024,-1.748,-0.9463
0-211.txt_263,-0.661,-1.6102,-0.7627,-1.1525,-2.1864,-1.0056,-0.8983,-1.7062,-1.678,-1.322,-1.5141,-0.6158,-1.4576,-1.5932,-1.7175,-0.3277,-0.1582,-2.7966,-1.3051,-1.1412
0-211.txt_265,-1.5672,-1.694,-1.1343,-1.3657,-2.8433,-1.0522,-0.7015,-2.1567,-1.9776,-1.4627,-1.903,-0.3209,-1.4254,-2.0896,-2.9328,-0.9403,-0.3582,-3.0672,-1.9403,-0.8955
0-211.txt_267,-0.4554,-1.4812,-0.6792,-1.0099,-2.8356,-0.8059,-1.0376,-1.0337,-1.699,-1.6634,-1.6119,-1.0297,-1.2139,-1.5802,-2.2257,-0.4396,-0.6,-2.0535,-1.2337,-1.3723
0-211.txt_269,-1.3152,-1.6485,-1.2121,-1.5333,-2.6,-0.9636,-0.6788,-2.0667,-1.9515,-1.1939,-1.6242,-0.3879,-1.1818,-1.8303,-2.7333,-0.9152,-0.2727,-3.0303,-1.8545,-0.697
0-211.txt_271,-0.7682,-1.0729,-1.443,-1.5159,-2.2897,-1.1084,-1.1308,-1.7458,-1.4467,-1.0766,-1.1308,-0.9907,-1.0766,-1.3645,-1.8037,-0.7626,-0.7028,-2.4262,-1.4224,-0.9364
0-211.txt_273,-1.1632,-1.0475,-1.1142,-1.0935,-2.3932,-0.8442,-0.8576,-1.9748,-1.5045,-1.4659,-1.2285,-0.9599,-1.1409,-1.5519,-2.0475,-0.7641,-0.865,-2.6973,-1.6751,-1.3902
0-211.txt_275,-0.8154,-1.5654,-1.0769,-1.4231,-2.5692,-1.1615,-1.0962,-1.5846,-1.6615,-1.6654,-1.8808,-0.7423,-1.4577,-1.9385,-1.7154,-0.5808,-0.5692,-3.5269,-1.8962,-1.2308
0-211.txt_277,-0.7171,-1.1463,-0.6293,-0.7854,-1.9171,-0.5756,-0.4878,-1.3268,-1.1512,-1.322,-1.4829,-0.3268,-1.1561,-1.3024,-1.5073,-0.239,-0.2049,-2.2732,-0.9659,-1.0927
0-211.txt_279,-0.3895,-1.6409,-0.4834,-0.9586,-3.2044,-0.9945,-1.3094,-0.7652,-1.732,-1.6768,-1.6271,-0.9641,-1.6602,-1.6519,-2.6409,-0.5331,-0.5856,-2.9144,-1.1575,-1.1547
0-211.txt_281,-0.5845,-1.0402,-0.2105,-0.7721,-3.4316,-0.6434,-1.2252,-0.8981,-1.6729,-1.4196,-1.4102,-1.004,-1.6555,-1.3365,-1.8123,-0.1635,-0.0335,-2.0965,-0.5241,-1.1917
0-211.txt_283,0.1402,-1.628,-1.4329,-2.0122,-2.2195,-1.2927,-1.7195,-0.4329,-2.1707,-1.4146,-1.3171,-1.3171,-0.8049,-1.7317,-1.7866,-0.3841,-0.7073,-2.7317,-1.7988,-1.0732
0-211.txt_285,-0.6004,-1.4329,-1.0322,-0.9452,-2.2406,-0.5757,-0.6724,-2.1525,-1.5843,-0.8002,-0.5113,-0.9689,-0.8475,-1.6434,-1.6241,-0.6681,-0.7905,-3.0344,-1.696,-0.7325
0-211.txt_287,-0.9478,-1.2133,-0.95,-1.1289,-2.3822,-0.8456,-0.8778,-1.6678,-1.04,-1.1567,-1.0756,-0.9622,-1.0678,-1.2511,-1.6433,-0.6156,-0.6067,-1.9778,-0.8333,-0.9733
0-211.txt_289,-1.5111,-1.7333,-1.2741,-1.4667,-2.9407,-1.1333,-0.7111,-2.2074,-1.8667,-1.4815,-2.0222,-0.4222,-1.3926,-2.0296,-2.9111,-0.9333,-0.3704,-3.2296,-1.9556,-0.8741
0-211.txt_291,-0.0579,-0.7918,-0.8648,-1.382,-1.7017,-0.6695,-0.9292,-0.2833,-1.3069,-1.985,-1.7532,-0.824,-1.1717,-2.118,-0.897,-0.0365,-0.5193,-2.0944,-1.7575,-1.4893
0-211.txt_293,-0.6533,-1.3668,-0.7739,-1.0503,-2.0352,-0.7638,-0.8794,-1.5327,-1.5477,-1.4824,-1.4874,-0.6382,-1.2211,-1.5126,-1.7437,-0.397,-0.3015,-2.5126,-1.1759,-1.0352
0-211.txt_295,-0.7632,-1.5105,-0.8053,-1.1316,-1.9895,-0.8,-0.7895,-1.4895,-1.5053,-1.3053,-1.3684,-0.4895,-1.2947,-1.3105,-1.5316,-0.3263,-0.2053,-2.5684,-1.0947,-1.1105
0-211.txt_297,-0.2623,-1.1257,-0.612,-1.1421,-1.765,-0.6831,-0.8743,-1.1694,-1.5738,-1.306,-1.5191,-0.765,-1.0383,-1.9016,-1.7705,-0.1366,-0.0055,-2.3333,-1.5301,-0.9235
0-211.txt_299,-0.5673,-0.9461,-0.9007,-1.3333,-1.9596,-0.2727,-0.6431,-1.5269,-1.1397,-1.638,-1.4461,-0.7542,-0.9108,-1.9343,-1.2559,-0.3333,-0.5017,-2.4108,-1.4545,-1.2576
0-211.txt_301,-1.1111,-2.8599,-2.2126,-3.2754,-2.6473,-2.4251,-2.6715,-2.1304,-2.0048,-0.4106,-0.6184,-2.686,-0.6908,-0.2415,-3.2077,-1.2609,-1.0773,-2.0386,-1.0386,-0.8164
0-211.txt_303,-1.5755,-1.6475,-1.0504,-1.3597,-2.9065,-0.9928,-0.6115,-2.0863,-1.8633,-1.5108,-1.8921,-0.3525,-1.4676,-1.9568,-2.8633,-0.9209,-0.2878,-3.0288,-1.9281,-0.9353
0-211.txt_305,-0.574,-1.4046,-1.0053,-1.2763,-2.1961,-0.8913,-0.9875,-1.3636,-1.0802,-0.9002,-0.9073,-1.2335,-0.7986,-1.6827,-1.656,-0.3209,-0.5508,-2.6399,-1.59,-0.6863
0-211.txt_307,-0.7474,-1.2353,-0.8858,-1.3564,-2.2907,-0.692,-0.8893,-1.5017,-1.1142,-1.6298,-1.3875,-0.9931,-0.9619,-1.4187,-1.6367,-0.4844,-0.5536,-1.9239,-0.8927,-1.2976
0-211.txt_309,-1.0143,-1.2571,-1.5357,-1.2929,-2.6429,-1.1786,-0.65,-1.8286,-1.2786,-1.5786,-1.4571,-0.9571,-1.5429,-1.5857,-2.1929,-1.1571,-0.95,-2.8286,-1.2929,-1.3357
0-211.txt_311,-0.7068,-1.015,-1.2632,-1.3609,-2.2632,-0.6541,-0.5338,-1.9774,-1.4361,-1.7143,-1.3233,-0.5639,-1.1053,-1.6541,-2.0301,-0.7895,-0.7218,-2.3835,-1.3609,-1.3008
0-211.txt_313,-0.6515,-1.2626,-0.601,-1.101,-1.8788,-0.6566,-0.7778,-1.5202,-1.3485,-1.3485,-1.3434,-0.6263,-0.9848,-1.5202,-1.6768,-0.2222,0.0101,-2.3384,-1.1465,-1.0556
0-211.txt_315,-0.4097,-1.3355,-1.0935,-1.25,-2.3661,-1.1129,-0.9565,-1.3387,-1.5387,-1.1032,-1.0935,-0.8726,-1.2613,-1.6258,-1.8694,-0.8419,-0.9758,-2.8839,-1.5968,-0.9226
0-211.txt_317,-1.5065,-1.3252,-1.0439,-1.4981,-2.9991,-1.3364,-1.0916,-2.3262,-1.8888,-0.8785,-1.3907,-0.843,-1.3196,-1.7393,-2.4794,-1.1252,-1.0748,-3.6692,-1.4598,-1.2589
0-211.txt_319,-0.1877,-1.2888,-1.4549,-1.5993,-1.8736,-1.3682,-1.4007,-1.6534,-1.4801,-0.8736,-0.7834,-1.444,-1.1588,-1.5018,-2.0433,-0.9819,-0.9458,-2.5162,-1.6606,-0.7617
0-211.txt_321,-0.2398,-1.2941,-1.4932,-1.914,-2.5113,-0.5747,-1.1946,-2.0452,-1.6516,-1.276,-0.8959,-1.4072,-0.9864,-1.9186,-2.4163,-0.9367,-0.8281,-2.5068,-1.7195,-1.0588
0-211.txt_323,-0.7783,-1.1059,-1.6084,-1.4901,-2.6404,-1.069,-1.1921,-2.1601,-1.4754,-1.5123,-1.202,-1.2241,-1.2709,-1.6847,-2.2217,-1.1108,-1.0887,-2.7365,-1.5197,-1.3473
0-211.txt_325,-0.2586,-2.1828,-1.6914,-2.7569,-1.2569,-1.6741,-2.3379,-0.8276,-2.2379,0.0293,-0.2241,-2.0172,0.0534,0.1534,-1.7741,-0.3586,-0.3914,-1.05,-0.8741,-0.2466
0-211.txt_327,-0.5752,-1.3982,-2.1504,-1.885,-2.177,-0.8142,-0.6018,-2.354,-1.9735,-1.4779,-1.3628,-1.4248,-1.3805,-2.5398,-2.8142,-1.2655,-1.354,-3.6195,-2.5133,-0.9204
0-211.txt_329,-0.7491,-1.2509,-0.8745,-0.9631,-2.1144,-0.7601,-0.5535,-1.8007,-1.2472,-1.1513,-1.0517,-0.8303,-0.8598,-1.583,-1.3801,-0.4465,-0.572,-2.4686,-1.369,-0.9557
0-211.txt_331,-0.87,-1.009,-1.7354,-1.6861,-3.1614,-0.8789,-0.9776,-2.3408,-1.4798,-2.1435,-1.87,-1.3229,-1.7399,-2.3901,-2.2511,-1.0493,-1.3767,-3.1749,-2.0807,-1.704
0-211.txt_333,-0.611,-1.0374,-1.0773,-1.4738,-1.6509,-0.6608,-0.8529,-2.4339,-1.217,-1.1721,-0.9751,-0.5387,-0.9052,-2.0125,-1.6334,-0.4688,-0.6334,-3.3741,-1.8579,-0.8504
0-211.txt_335,-1.0949,-1.6522,-1.5375,-1.249,-2.9051,-1.6206,-0.7391,-2.3913,-2.415,-0.9249,-1.2134,-0.8854,-1.2648,-1.9407,-2.6877,-0.5731,-0.8103,-3.9921,-2.1225,-0.8538
0-211.txt_337,-1.0758,-1.6023,-1.4886,-1.1553,-2.8371,-1.5795,-0.625,-2.3182,-2.4242,-0.9432,-1.375,-0.8864,-1.2424,-1.9508,-2.5758,-0.5909,-0.7311,-3.928,-2.0795,-0.8295
0-211.txt_339,-0.8836,-0.9045,-1.2776,-1.3612,-1.7522,-0.5373,-0.6896,-2.2836,-0.997,-1.0149,-0.7791,-0.6776,-0.7642,-1.406,-1.8746,-0.6179,-0.7493,-2.5075,-1.0478,-0.9493
0-211.txt_341,-1.0803,-1.6586,-1.6024,-1.2008,-3.1406,-1.6586,-0.6747,-2.3775,-2.5422,-1.0402,-1.4418,-0.9036,-1.3414,-2.0281,-2.6908,-0.6345,-0.8474,-4.0763,-2.241,-0.9398
0-211.txt_343,-0.8521,0.1629,-0.8464,-0.7603,-2.3483,-0.4139,-0.2378,-1.5918,-0.2734,-1.8464,-1.588,-0.133,-1.4457,-2.3446,-1.176,0.2172,-0.7566,-3.1835,-1.5094,-1.5524
0-211.txt_345,-0.0952,-1.2153,-1.1884,-1.4058,-2.4555,-0.6108,-0.9648,-1.648,-1.3395,-1.7433,-1.5445,-1.1739,-1.5818,-2.294,0.1014,0.5362,0.1573,-3.2422,-1.7039,-1.1077
0-211.txt_347,-0.3054,-0.979,-0.9072,-1.2994,-1.5509,-0.6647,-0.7754,-1.3802,-1.3114,-1.1018,-1.0689,-0.7994,-0.6587,-1.7275,-1.4012,-0.3323,-0.4431,-2.5419,-1.4042,-0.7425
0-211.txt_349,-1.0884,-1.7309,-1.6064,-1.257,-2.9478,-1.6867,-0.8554,-2.4859,-2.5341,-1.0241,-1.3052,-1,-1.3052,-1.992,-2.8072,-0.6345,-0.8554,-4.0402,-2.1165,-0.8835
0-211.txt_351,-0.7758,-1.1388,-1.5302,-1.6406,-1.758,-0.8683,-0.9288,-2.5053,-1.1459,-1.0996,-0.8719,-0.8932,-0.8932,-1.5018,-1.9288,-0.6228,-0.694,-2.8932,-1.3203,-0.9004
0-211.txt_353,-0.6721,-1.0094,-0.9977,-1.3653,-1.733,-0.5808,-0.7494,-2.2787,-1.0281,-1.1733,-0.9274,-0.4543,-0.897,-1.9625,-1.5082,-0.4239,-0.7611,-3.2131,-1.8056,-0.7681
0-211.txt_355,-0.7232,-1.0848,-1.3728,-1.4263,-1.5134,-0.6429,-0.7411,-2.4598,-1.2478,-1.1228,-0.8504,-0.8772,-0.6406,-1.5938,-1.8795,-0.6228,-0.7612,-2.8594,-1.1786,-0.8326
0-211.txt_357,-0.6489,-1.0954,-1.1412,-1.2595,-1.5598,-0.5674,-0.7137,-1.8893,-1.1132,-1.3588,-1.1921,-0.7137,-0.9618,-1.8219,-1.5025,-0.285,-0.6476,-2.743,-1.4173,-1.1043
0-211.txt_359,-0.7477,-0.9977,-1.0257,-1.4159,-1.7079,-0.6168,-0.743,-2.2664,-1.1075,-1.1051,-0.9579,-0.4953,-0.9509,-1.986,-1.5234,-0.4393,-0.7009,-3.3107,-1.7734,-0.8154
0-211.txt_361,-0.1735,-0.9696,-0.86,-1.3212,-1.7732,-0.8037,-0.9726,-1.2024,-1.3836,-1.4597,-1.3288,-0.9087,-1.0061,-1.7945,-1.2405,0.0974,-0.3196,-2.5814,-1.5434,-1.067
0-211.txt_363,-1.0757,-1.6494,-1.5139,-1.1633,-2.9761,-1.6972,-0.8327,-2.3506,-2.494,-0.8805,-1.3347,-0.8964,-1.1713,-2.0478,-2.7649,-0.6056,-0.8127,-4.0199,-2.1753,-0.8247
0-211.txt_365,-0.8805,-1.2833,-1.2355,-0.9181,-2.5666,-1.3584,-0.5734,-1.9795,-2.0785,-0.8089,-1.1399,-0.7201,-1.0648,-1.7235,-2.1843,-0.471,-0.6621,-3.2833,-1.7713,-0.7406
0-211.txt_367,-1.0531,-1.702,-1.5755,-1.302,-2.8816,-1.6898,-0.7918,-2.449,-2.4939,-0.9714,-1.3551,-0.8735,-1.2408,-2.0122,-2.6776,-0.5633,-0.7959,-4.0612,-2.2082,-0.8245
0-211.txt_369,-0.8988,-1.0778,-1.4436,-1.6304,-1.6693,-0.8833,-0.9105,-2.6265,-1.144,-0.9455,-0.6693,-0.8677,-0.6148,-1.572,-2.4047,-0.7471,-0.7938,-2.9844,-1.0311,-0.9689
0-211.txt_371,-0.9119,-1.1831,-1.3627,-1.4169,-1.2949,-0.7864,-0.8644,-2.5797,-0.9322,-1.0034,-0.678,-0.9186,-0.6644,-1.7186,-2.1797,-0.6508,-0.8271,-2.7898,-1.2949,-0.9627
0-211.txt_373,-1.1069,-1.6183,-1.4809,-1.1641,-2.8855,-1.7023,-0.729,-2.3817,-2.4313,-0.9275,-1.3893,-0.9389,-1.3588,-1.9237,-2.6947,-0.5992,-0.7328,-3.958,-2.0649,-0.9008
0-211.txt_375,-1.0972,-1.6316,-1.4453,-1.2551,-3.0283,-1.7328,-0.7935,-2.413,-2.5344,-0.9393,-1.3198,-0.9393,-1.2672,-2.004,-2.7773,-0.5992,-0.834,-3.9919,-2.1862,-0.8421
0-211.txt_377,-0.9729,-1.1932,-1.3322,-1.461,-1.4305,-0.8,-0.8203,-2.661,-1.0542,-0.9932,-0.6712,-0.9254,-0.7051,-1.6475,-2.2102,-0.6169,-0.8814,-2.8034,-1.2746,-0.9593
0-211.txt_379,-1.0157,-0.9592,-1.1787,-1.5549,-1.9498,-0.6677,-0.7994,-2.5204,-1.1505,-0.837,-0.674,-0.7304,-0.652,-1.3229,-2.0878,-0.6771,-0.837,-2.6238,-0.9906,-0.8589
0-211.txt_381,-1.0265,-1.5644,-1.5265,-1.1402,-2.8258,-1.6061,-0.6856,-2.3295,-2.4015,-0.9811,-1.3371,-0.8939,-1.2841,-1.928,-2.5947,-0.572,-0.75,-3.9129,-2.0455,-0.8864
0-211.txt_383,-1.0802,-1.5954,-1.3893,-1.1221,-2.8588,-1.6221,-0.7405,-2.2939,-2.3626,-0.8359,-1.2748,-0.8779,-1.229,-1.9008,-2.584,-0.5534,-0.7366,-3.8168,-2.084,-0.7557
0-211.txt_385,-1.053,-1.5265,-1.4621,-1.1705,-2.6818,-1.5492,-0.6818,-2.2955,-2.3295,-0.8788,-1.2197,-0.8523,-1.1856,-1.7841,-2.5417,-0.6061,-0.6818,-3.75,-2.0152,-0.8295
0-211.txt_387,-0.6084,-0.9161,-0.9883,-1.4196,-1.6247,-0.6154,-0.8322,-2.2984,-1.1655,-1.049,-0.9347,-0.4988,-0.8858,-2.0093,-1.6946,-0.4033,-0.6573,-3.2471,-1.8182,-0.7273
0-211.txt_389,-0.6103,-1.1221,-1.2113,-1.2254,-1.3474,-0.6056,-0.7418,-2.1925,-0.9507,-1.0751,-0.723,-0.6315,-0.5563,-1.615,-1.5469,-0.3638,-0.6338,-2.8521,-1.2347,-0.7911
0-211.txt_391,-0.4112,-1.0754,-1,-1.6253,-1.7981,-0.708,-1.0365,-1.8273,-1.3406,-1.1192,-0.9586,-0.9708,-0.837,-1.5718,-1.1679,-0.0803,-0.3698,-2.5207,-1.2895,-0.9002
0-211.txt_393,-0.9907,-1.0433,-1.2879,-1.4706,-1.8978,-0.6409,-0.743,-2.6068,-0.808,-1.1486,-0.8545,-0.4768,-0.6873,-1.5201,-2.192,-0.6749,-0.7214,-2.7771,-0.9969,-1.0031
0-211.txt_395,-0.7424,-1.1163,-1.2632,-1.2964,-1.5817,-0.7119,-0.7839,-2.5512,-1.1302,-0.9474,-0.7424,-0.651,-0.6731,-1.8421,-1.7036,-0.4986,-0.687,-2.9917,-1.554,-0.7812
0-211.txt_397,-0.7812,-0.7634,-1.0967,-1.1705,-1.9084,-0.514,-0.4478,-2.3333,-0.9898,-1.2214,-0.9313,-0.3333,-0.8448,-1.7532,-1.9262,-0.4478,-0.5827,-2.7684,-1.1934,-1.0102
0-211.txt_399,-0.3734,-0.8337,-0.8691,-1.265,-1.8262,-0.6727,-0.8122,-1.5536,-1.1974,-1.294,-1.1191,-0.8004,-0.823,-1.6513,-1.3187,-0.132,-0.456,-2.5837,-1.3541,-0.9646
0-211.txt_401,-0.7972,-1.0217,-0.6223,-1.082,-1.7368,-0.517,-0.6471,-2.0464,-0.8437,-1.2554,-1.0774,-0.6254,-0.8669,-1.6362,-1.6641,-0.1842,-0.5248,-2.7214,-1.2755,-1.1146
0-211.txt_403,-0.6493,-1.0647,-1.1294,-1.3582,-1.5224,-0.6667,-0.7537,-2.3408,-1.0149,-1.1418,-0.9652,-0.5821,-0.9652,-1.8557,-1.5224,-0.3905,-0.7662,-3.2736,-1.791,-0.7811
0-211.txt_405,-1.0551,-1.2874,-1.6811,-1.815,-1.2402,-1.0118,-1.189,-2.8465,-1.0472,-0.9213,-0.5906,-1.0866,-0.563,-1.4528,-2.5787,-0.8465,-0.874,-2.9961,-1.1969,-0.9409
0-211.txt_407,-0.6862,-1.1356,-1.1782,-1.0904,-1.5346,-0.6782,-0.641,-2.3298,-1.016,-0.9761,-0.8484,-0.7686,-0.7101,-1.5745,-1.5479,-0.242,-0.7473,-2.75,-1.375,-0.8245
0-211.txt_409,-0.7432,-1.0912,-1.3446,-1.527,-1.9392,-0.8176,-0.8682,-2.3649,-1.1723,-1.0203,-0.8311,-0.9088,-0.8851,-1.4155,-1.7196,-0.6216,-0.7736,-2.6284,-1.1959,-0.8209
0-211.txt_411,-0.5955,-0.9309,-0.9512,-1.252,-1.874,-0.3882,-0.5528,-2.2988,-1.0244,-1.2378,-1.0244,-0.2642,-1.0163,-2.0772,-1.4614,-0.3008,-0.622,-3.2866,-1.8354,-0.8049
0-211.txt_413,-1.1053,-1.6721,-1.583,-1.2551,-2.9717,-1.7085,-0.8219,-2.4372,-2.4939,-0.9757,-1.3239,-0.9595,-1.2348,-1.9514,-2.7409,-0.5749,-0.7449,-4.0688,-2.1498,-0.8583
0-211.txt_415,-1.085,-1.6721,-1.4939,-1.2713,-2.8583,-1.7287,-0.7571,-2.3725,-2.4211,-0.8543,-1.2834,-0.9231,-1.2389,-1.9838,-2.6478,-0.5547,-0.8219,-4.0405,-2.0729,-0.8785
0-211.txt_417,-0.9755,-1.3469,-1.4898,-1.6082,-1.5592,-0.9347,-1.0408,-2.7673,-1.0122,-1.0612,-0.8408,-1.151,-0.751,-1.6163,-2.2857,-0.6408,-0.8122,-3.1102,-1.2653,-0.9918
0-211.txt_419,-0.7657,-1.1449,-1.3551,-1.4903,-1.4348,-0.814,-0.8744,-2.4082,-1.1449,-0.9082,-0.6377,-0.9372,-0.4976,-1.5024,-2.029,-0.5507,-0.6957,-2.7029,-1.1473,-0.7101
0-211.txt_421,-1.0528,-1.6667,-1.4919,-1.2439,-2.9959,-1.6341,-0.8211,-2.3659,-2.4146,-0.939,-1.3455,-0.935,-1.1341,-2.0813,-2.6585,-0.6382,-0.8455,-3.9715,-2.1179,-0.8943
