#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
1-212.txt_123,-1,-1.1535,-1.3317,-1.4059,-2.9455,-0.9158,-0.7574,-1.9406,-1.6881,-1.3911,-1.0446,-0.802,-1.2871,-1.5099,-1.9802,-0.9455,-0.6634,-3.1535,-1.7228,-0.9505,6.8358,10.7861,10.8259,13.9701,11.8706,10.2687,13.5075,13.2786,11.8507,12.4776,13.4378,10.5174,11.4129,17.5871,13.6169,8.0448,9.7114,14.3632,13.6965,11.4876
1-212.txt_125,-1.1532,-1.2936,-1.3957,-1.4681,-3.0553,-0.8383,-0.7234,-2.0553,-1.3957,-1.383,-1.2085,-0.8426,-1.1787,-1.5191,-1.966,-0.8553,-0.6723,-3.0255,-1.6426,-1.1106,6.4487,11.0214,10.4829,14.2137,15.5385,10.4274,13.9402,16.0513,12.4274,13.2179,13.3248,12.453,12.812,19.312,13.7778,9.0513,9.2564,16.5513,12.5769,10.906
1-212.txt_127,-1.1414,-1.3298,-1.377,-1.4764,-3.0052,-0.911,-0.8115,-2.1832,-1.5654,-1.2723,-1.0942,-0.8272,-1.1571,-1.4607,-2.1309,-1.0366,-0.644,-3.089,-1.712,-0.9738,7.2789,13.4053,12.3684,14.2,14.7526,11.5,14.7737,14.2158,13.8737,13.0632,13.4474,13.4526,14.8105,19.2474,14.6421,8.1579,10.6632,18.6158,14.2737,11.0368
1-212.txt_129,-0.6502,-1.3744,-1.0887,-1.6305,-2.4187,-0.9754,-1.2118,-1.6946,-1.7635,-1.4089,-1.2709,-0.9458,-1.3793,-1.6502,-1.7143,-0.6601,-0.6502,-2.7192,-1.399,-0.9655,7.7079,10.703,11.8911,13.9703,9.4554,9.0743,10.8663,13.896,10.0792,12.5644,11.5297,9.5842,9.1683,19.8515,13.3317,7.5842,9.2228,15.8663,16.7574,11.8366
1-212.txt_131,-0.913,-1.4658,-0.795,-1.4969,-2.646,-1.0124,-0.9752,-2.0683,-1.6025,-1.5217,-1.5839,-0.646,-1.2981,-1.5776,-1.9876,-0.5776,-0.4596,-2.677,-1.0124,-1.0062,8.1312,9.6688,15.7062,16.775,10.6625,7.7875,12.85,11.6875,10.4188,14.075,12.0688,12.1812,10.0125,20.8188,13.6125,9.1063,9.3438,18.025,22.9,14.0562
1-212.txt_133,-0.5952,-1.2679,-0.875,-0.9464,-1.7976,-0.6131,-0.8214,-1.7024,-1.3274,-1.4881,-1.4821,-0.6131,-1.0298,-1.6905,-1.869,-0.4643,-0.3274,-2.4048,-1.119,-0.9286,6.4491,6.8802,9.9162,15.8204,14.521,7.1497,9.0419,9.2994,7.8922,8.3174,8,8.7006,5.7605,11.3473,8.9341,4.1856,6.9641,12.2216,15.3413,10.0479
1-212.txt_135,-0.1913,-1.3333,-1.0219,-1.541,-1.5137,-0.7432,-0.9727,-1.4098,-1.2842,-1.2077,-1.4044,-0.7322,-0.8306,-1.5902,-1.5792,-0.2568,-0.2787,-2.5027,-1.2678,-0.7322,6.8736,7.6209,8.2747,7.8187,11.9505,5.9341,8.2253,8.6429,7.9066,8.5769,7.7363,9.0769,4.2637,8.5714,9.0989,6.533,6.033,7.1758,7.7692,9.011
1-212.txt_137,-1.01,-1.25,-1.31,-1.365,-2.615,-0.875,-0.755,-2.03,-1.59,-1.165,-0.99,-0.75,-1.045,-1.23,-1.815,-0.92,-0.525,-2.69,-1.53,-0.86,6.9146,9.8844,11.6231,12.6131,14.407,10.7638,12.5075,13.5477,10.0955,11.5075,11.9296,11.3166,12.2261,17.7286,11.9598,8.5477,9.9548,17.0854,13.0905,10.9548
1-212.txt_139,-0.6749,-1.5074,-0.8867,-1.4581,-2.399,-0.9951,-1.064,-1.7833,-1.6995,-1.3153,-1.3153,-0.9015,-1.2069,-1.3448,-1.8768,-0.5271,-0.5123,-2.5123,-1.0493,-0.8424,6.9802,9.099,14.4356,17.7624,11.9356,8.4604,11.5594,9.8663,8.8564,12.0149,10.5149,10.9703,8.6782,20.5842,11.8614,8.1188,7.7327,16.1386,22.297,10.8762
1-212.txt_141,-0.7095,-1.3333,-0.8286,-1.1476,-1.6571,-0.7905,-0.7667,-1.7857,-1.2905,-1.1667,-1.1762,-0.8476,-0.8381,-1.3857,-1.8143,-0.1429,-0.3476,-2.3333,-1.2048,-0.7619,3.1196,5.5215,11.7368,15.0861,13.2153,6.2488,10.5933,9.689,8.2153,11.689,11.2919,7.0861,6.5072,14.7368,6.1005,8.4545,4.8708,8.9187,8.7703,11.5837
1-212.txt_143,-0.7811,-1.4478,-0.9801,-1.4925,-2.5373,-1.0498,-1.1841,-1.9254,-1.8358,-1.4129,-1.2637,-1.0945,-1.2935,-1.602,-2.0697,-0.6716,-0.5721,-2.7214,-1.3781,-0.8905,7.795,9.495,15.1,16.62,13.305,9.44,11.01,14.485,9.32,13.445,14.07,11.745,10.3,21.315,11.03,9.625,8.735,16.755,19.11,12.15
1-212.txt_145,-0.7967,-1.4396,-1.1484,-1.4945,-2.4945,-1.0714,-1.1538,-1.9011,-1.7967,-1.5495,-1.3407,-0.9725,-1.2637,-1.6319,-1.967,-0.5989,-0.4615,-2.8791,-1.2692,-1.033,8.5525,10.9724,13.5635,14.5414,10.2044,10.1713,10.7072,13.8619,10.4254,12.3094,11.5856,12.4144,12.4475,22.2928,13.326,8.6298,9.6685,18.7182,21.0773,13.2486
1-212.txt_147,-0.3799,-1.1788,-0.743,-1,-1.3855,-0.6872,-0.676,-1.0503,-1.4134,-1.3966,-1.3464,-0.8156,-0.8994,-1.6816,-1.5196,-0.0838,-0.1006,-2.1844,-1.4469,-0.9497,3.7921,5.4831,7.3427,10.2022,11.2921,6.7472,10.2135,15.9831,4.5337,8.4719,8.4888,5.9663,4.5281,6.9663,5.118,5.2921,9.0337,8.1404,6.6011,7.5281
1-212.txt_149,-0.6947,-0.8702,-0.8702,-1.2214,-1.7786,-0.542,-0.5802,-1.5191,-1.0687,-1.4046,-1.2366,-0.5267,-0.7863,-1.5344,-1.5191,-0.4656,-0.6641,-2.1679,-1.0458,-1.0763,3.3231,7.2538,7.3615,10.9154,11.5692,5.8923,9.5615,13.3923,8.3923,9.4385,10.0154,8.0846,5.1769,10.9692,8.9154,4.5,4.6923,9.9923,13.3385,7.6154
1-212.txt_151,-1.0994,-1.2298,-0.6087,-1.2981,-2.882,-0.9814,-1.0683,-2.1553,-1.677,-1.5342,-1.7453,-0.8385,-1.4161,-1.5466,-2.0745,-0.7267,-0.7081,-2.5839,-1.1242,-1.0745,8.2938,12.2938,17.3125,18.0938,11.4125,8.8875,12.2875,12.2875,12.8875,12.6688,11.9188,13.2938,10.4,23.6125,11.15,9.2812,11.3938,20.025,23.3688,13.3062
1-212.txt_153,-0.6421,-1.2316,-1.1632,-1.2474,-1.8368,-0.7263,-0.8,-1.6053,-1.5158,-1.2474,-1.1105,-0.8263,-0.6526,-1.4,-1.3947,-0.4105,-0.4368,-2.0737,-1.2526,-0.9737,4.0582,7.5026,7.7778,11.5397,10.0265,7.3492,8.5132,11.455,6.0529,10.6878,11.1058,8.1376,8.3386,13.1429,12.9683,6.4762,7.0423,13.6667,9.5397,8.2381
1-212.txt_155,-1.0552,-1.3315,-1.5359,-1.6243,-2.989,-0.9227,-0.8232,-2.1547,-1.6906,-1.3591,-1.0276,-0.7624,-1.2541,-1.6851,-2.3204,-0.9448,-0.7624,-3.326,-1.9006,-0.9448,6.5889,13.5944,12.35,16.1056,14.5167,12.4667,16.9333,13.5444,11.2833,13.7222,13.5222,12.9444,12.9333,22.6889,13.7556,8.6444,11.1944,18.8333,15.7833,11.6667
1-212.txt_157,-0.7593,-1.5046,-0.9259,-1.3565,-2.4815,-1.2407,-1.1204,-1.7222,-1.7546,-1.1898,-1.2731,-0.8657,-1.1065,-1.412,-1.9352,-0.7407,-0.4722,-2.7037,-1.1991,-0.7963,7.9674,10.1814,12.7814,14.5953,12.9767,7.2279,10.6698,12.1907,10.414,11.8698,11.214,9.5674,10.0698,18.0512,9.8326,8.8465,7.8279,14.5721,17.3349,11.3302
1-212.txt_159,-1.0523,-1.3372,-1.5,-1.6105,-2.9942,-0.9942,-0.8256,-2.2384,-1.843,-1.3663,-1.1686,-0.9419,-1.2442,-1.7558,-2.3953,-0.8721,-0.593,-3.4012,-1.9244,-0.9709,8.0643,13.1988,13.3567,16.6959,16.3158,10.9181,15.8713,12.9649,10.9766,15.0234,14.6257,14.0936,14.9825,20.4678,13.9825,8.3567,10.614,16.7135,14.9357,13.9532
1-212.txt_161,-0.5482,-0.8072,-0.8916,-1.0482,-1.8614,-0.5482,-0.6386,-1.4518,-1.4458,-1.6024,-1.512,-0.3313,-0.988,-2.0783,-1.5181,-0.3434,-0.3253,-2.4639,-1.5964,-1.2771,5.5212,9.4303,9.0182,14.897,10.2545,7.7273,8.903,12.2788,5.4788,8.2,8.2061,11.3697,5.3091,9.3758,10.503,5.7576,7.2182,10.7636,6.9152,7.7818
1-212.txt_163,-0.4806,-1.1699,-1.1505,-1.3592,-1.6505,-0.7282,-0.8641,-1.767,-1.2087,-1.2524,-1.3447,-0.8252,-0.9563,-1.6359,-1.6359,-0.5485,-0.4709,-2.5,-1.1359,-0.9223,6.8439,9.7171,7.2683,10.8049,13.4146,7.078,9.9659,6.5024,9.9707,10.478,8.3317,9.2341,5.4488,11.1707,9.2293,5.1561,5.361,8.5024,10.9707,9.2439
1-212.txt_165,-0.7672,-1.3651,-0.9841,-1.4815,-2.4392,-1.0423,-1.1323,-1.709,-1.6614,-1.4339,-1.3228,-0.9365,-1.2963,-1.4921,-1.8519,-0.6878,-0.6032,-2.6349,-1.2487,-0.8519,7.6436,11.7872,13.5691,14.8511,13.6383,9.016,10.5,13.734,10.3564,11.3777,10.9894,10.984,10.0851,20.6915,12.6915,8.1702,8.3989,14.0691,19.5638,11.4894
1-212.txt_167,-0.3887,-1.6,-1.5549,-1.7915,-2.7746,-0.493,-1.1493,-1.2056,-1.6704,-1.862,-1.4845,-1.1634,-1.3662,-2.1662,0.0789,-0.3324,-0.3493,-3.0676,-1.7831,-1.2732,6.452,8.3559,7.9181,8.2034,9.9407,10.6582,8.7712,14.7288,9.8898,8.9774,11.0678,8.1328,9.7316,12.0791,19.1356,7.2345,8.5791,12.5847,13.1949,9.3079
1-212.txt_169,-0.7534,-1.2735,-1.0269,-1.5022,-1.8251,-0.7758,-0.9821,-1.5919,-1.1525,-1.4574,-1.4439,-0.9058,-0.9238,-1.5157,-1.5695,-0.583,-0.5964,-2.0807,-1.0942,-1.1166,5.1441,8.5586,11.2162,11.4414,11.4279,5.6847,8.2748,12.2703,10.8063,10.1622,10.5495,7.2973,6.6757,12.2117,12.6171,7.4009,5.3333,21.0405,10.5811,7.9279
1-212.txt_171,-1.5758,-1.6667,-1.2576,-1.4394,-2.9167,-1,-0.6894,-2.3258,-1.8561,-1.4167,-2.0227,-0.3561,-1.4924,-2,-3.0606,-1,-0.4242,-3.2424,-1.9242,-0.8864,5.0687,11.5954,16.2366,17.0763,12.6031,10.9847,20.3969,15.0458,7.4962,16.5496,15.3588,23.2137,17.3359,27.0763,7.2214,7.4656,14.8244,20.542,13.7328,15.8397
1-212.txt_173,-0.8802,-1.4375,-0.9479,-1.4115,-2.4531,-1.1771,-1.1146,-1.9323,-1.7656,-1.3438,-1.3646,-0.7812,-1.3021,-1.5052,-2.0312,-0.7135,-0.7396,-2.7396,-1.2188,-0.8802,8.3455,11.3194,15.2984,15.6021,14.1361,7.534,13.5759,14.2984,10.4817,13.4031,10.7801,11.4188,10.3246,19.3089,10.199,9.178,7.8953,19.0366,19.2827,10.178
1-212.txt_175,-0.8209,-1.2736,-1.0249,-1.5323,-2.5672,-0.9104,-0.8209,-1.801,-1.6567,-1.5323,-1.3035,-0.796,-1.1244,-1.5075,-1.8557,-0.6468,-0.602,-2.6915,-1.1194,-1.0249,7.28,10.88,13.155,15.17,14.515,9.465,11.34,14.32,11.78,11.2,11.305,11.075,11.285,16.595,10.555,7.74,8.485,16.03,17.685,10.095
1-212.txt_177,-0.7136,-1.4515,-0.801,-1.3544,-2.5388,-1.1505,-1.0146,-1.8204,-1.6796,-1.4417,-1.4709,-0.7961,-1.3495,-1.3204,-1.9466,-0.6748,-0.5,-2.6019,-0.9757,-0.9951,7.3561,8.4585,13.0537,16.6293,13.4098,8.278,11.4488,11.3268,10.6878,10.5659,10.1659,11.5463,8.8244,20.2829,12.1463,9.0585,10.4,13.8585,21.3171,10.278
1-212.txt_179,-0.3106,-1.0383,-0.5149,-1.0894,-1.4298,-0.5915,-0.7872,-1.2596,-1.1277,-1.3617,-1.2426,-0.8894,-0.766,-1.4809,-1.4894,-0.034,-0.1404,-2.1872,-1.1957,-1.034,5.1752,5.5299,11.5812,8.8162,9.2863,4.9957,6.5256,9.8504,4.8718,7.3504,7.5427,4.0256,5.2308,9.1538,7.1496,4.4444,7.5256,7.9145,8.5513,6.1752
1-212.txt_181,-1.1222,-1.2778,-1.4667,-1.5389,-3.05,-0.9444,-0.9056,-2.2889,-1.45,-1.3222,-1.0889,-0.9556,-1.1778,-1.5389,-2.3111,-1.0222,-0.6278,-3.2056,-1.8167,-0.9667,7.1508,12.5419,11.7933,15.1117,15.6983,12.5922,16.0894,14.9162,13.2737,13.7151,13.9162,15.2011,14.8603,21.3464,13.3296,8.4749,12.1117,18.7263,14.324,11.4972
1-212.txt_183,-1.2768,-1.339,-1.4124,-1.5141,-3.1751,-1.096,-0.9209,-2.2655,-1.7175,-1.3277,-1.1808,-0.9831,-1.1525,-1.4802,-2.3616,-1.0565,-0.6667,-3.2486,-1.7797,-0.9944,7.483,13.3352,11.6477,13.017,17.2898,12.7841,16.108,15.6989,14.6761,14.1534,13.5,15.608,14.7955,20.7386,15.2045,9.5,11.9261,19.5,13.7727,11.5568
1-212.txt_185,-1.1124,-1.2978,-1.3933,-1.5618,-3.1348,-1.0843,-0.8652,-2.2303,-1.5787,-1.3146,-1.1798,-0.8876,-1.2584,-1.5506,-2.3933,-1,-0.6461,-3.3034,-1.6517,-0.9719,7.7062,13.8023,11.8983,15.0791,16.4181,13.1638,15.5198,14.9887,14.5537,14.7175,13.7966,14.887,14.2994,23.0226,13.3785,8.3672,10.4972,18.6158,15.1356,12.096
1-212.txt_187,-0.7789,-1.4895,-0.9053,-1.4684,-2.5211,-1.1105,-1.1842,-1.7632,-1.8947,-1.4158,-1.3053,-0.9632,-1.4684,-1.3316,-1.6632,-0.6211,-0.5526,-2.5368,-1.1684,-0.9737,8.5979,11.2698,14.0317,15.7302,15.9101,10.1111,10.4762,11.7778,8.6508,10.8148,9.5979,10.3651,7.7831,20.9683,14.5291,9,9.4868,18.672,22.7937,9.9206
1-212.txt_189,-0.7971,-1.3527,-0.9662,-1.401,-2.3527,-1.1739,-1.1063,-1.8309,-1.7295,-1.3575,-1.3092,-0.8889,-1.0676,-1.4976,-1.7198,-0.628,-0.4831,-2.4541,-1.0918,-0.8502,6.6699,10.2039,12.8155,15.2087,10.2816,7.4806,11.1553,12.2282,7.534,13.2816,11.699,9.1505,9.0874,18.1893,12.9515,7.5631,8.6117,15.3107,17.1019,11.2573
1-212.txt_191,-0.76,-1.295,-0.91,-1.405,-2.395,-1.2,-1.055,-1.995,-1.63,-1.405,-1.35,-0.935,-1.28,-1.515,-1.84,-0.64,-0.59,-2.7,-1.17,-0.95,8.1859,10.9849,15.2462,14.2965,13.6131,7.5025,10.7337,12.4372,10.8442,11.402,10.7085,10.9648,9.4673,19.1457,10.995,8.9146,9.5829,15.9849,19.6231,11.5327
1-212.txt_193,-0.6497,-1.0847,-0.8588,-1.113,-1.7797,-0.6271,-0.7401,-1.2994,-1.3164,-1.548,-1.435,-0.4972,-1.0565,-1.7119,-1.5028,-0.4237,-0.4633,-2.3107,-1.2373,-1.1751,4.517,6.5909,9.5,14.4034,11.4602,7.4375,9.392,13.1761,6.5455,8.1023,9.5398,9.625,4.5341,12.6818,10.2216,4.9545,6.1875,9.5511,11.6193,8.142
1-212.txt_195,-0.8491,-1.2972,-0.7123,-1.3113,-2.3868,-0.9623,-1.0849,-1.5896,-1.7123,-1.3868,-1.4575,-0.8868,-1.4151,-1.1557,-1.7642,-0.5896,-0.5896,-2.3962,-0.9387,-0.9481,6.564,11.0047,14.0948,15.8057,12.2796,8.8341,10.8104,12.2227,9.2749,11.9621,11.0047,10.237,8.9621,19.3175,12.0142,8.4929,9.1517,18.109,19.9431,11.0664
1-212.txt_197,-0.8036,-1.4955,-0.9152,-1.2277,-2.5982,-1.067,-1.0268,-1.7589,-1.6741,-1.6384,-1.4821,-1.0804,-1.3661,-1.4955,-1.9375,-0.5625,-0.4464,-2.7009,-1.2812,-1.0446,7.9058,9.9193,14.852,18.3901,11.6188,8.139,11.574,15.4574,10.3408,12.1345,12.9462,11.3004,9.3184,20.2691,12.0942,8.7085,9.0717,15.852,16.9372,10.8206
1-212.txt_199,-1.1921,-1.3446,-1.4633,-1.5706,-3.2203,-0.9322,-0.9096,-2.2768,-1.6893,-1.3559,-1.1977,-0.8814,-1.2147,-1.5198,-2.3107,-0.9153,-0.678,-3.322,-1.6215,-0.9718,8.1307,13.625,12.2557,15.3807,15.6136,12.1023,14.2159,13.5795,13.6705,13.3239,14.1534,14.6932,11.7273,19.1023,15.4545,8.3125,9.9318,16.4943,15.142,12.2273
1-212.txt_201,-0.5023,-1.3456,-0.7788,-0.7742,-2.0599,-0.7972,-0.7696,-1.4562,-1.4793,-1.5806,-1.4378,-0.4286,-1.2442,-1.5207,-1.7005,-0.2627,-0.2627,-2.5023,-1.1521,-1.1106,5.8565,4.9537,10.6991,13.9398,9.2639,7.5185,8.5,10.2546,6.088,8.1019,10.4722,12.2685,4.125,14.7222,8.213,7.5741,8.2315,6.6898,13.8426,9.3148
1-212.txt_203,-1.1087,-1.288,-1.3261,-1.587,-3.1304,-1.0054,-0.7554,-2.0163,-1.4728,-1.375,-1.1522,-0.9402,-1.2174,-1.4402,-2.2989,-0.9674,-0.6304,-3.1522,-1.7283,-0.875,7.2623,12.0273,13.1475,14.8743,17.2077,12.0765,14.2732,14.2295,12.4481,13.5027,13.1585,14.8579,13.3825,21.4809,13.7541,8.3552,10.9891,19.0219,14.9727,9.9727
1-212.txt_205,-0.9138,-1.6264,-0.7816,-1.4943,-2.6379,-1.1092,-1.1724,-1.8276,-1.7471,-1.4425,-1.454,-0.8391,-1.3621,-1.5057,-2.0517,-0.7701,-0.6494,-2.7126,-1.2874,-0.977,8.0578,9.8902,15.896,17.9942,11.0173,7.896,11.3757,12.2659,9.2081,12.9422,11.2312,11.5607,10.5029,22.3353,11.3988,9.4509,8.9364,17.6416,21.2948,12.5549
1-212.txt_207,-0.5635,-0.989,-0.7845,-1.3646,-1.6133,-0.663,-0.8895,-1.4365,-1.1105,-1.1768,-1.1878,-0.8508,-0.7238,-1.6022,-1.442,-0.4365,-0.4254,-2.3481,-1.1713,-0.8122,3.3111,9.2167,10.1167,9.7833,10.3667,7.6889,7.9944,11.55,9.3611,10.3833,8.2556,5.9056,4.1611,9.3778,9.2278,5.1167,6.2778,7.7056,8.6778,10.4222
1-212.txt_209,-0.7368,-1.1825,-0.9544,-1.1684,-2.4456,-0.6807,-0.6035,-1.8105,-1.7439,-1.4281,-1.3404,-0.6281,-1.3158,-1.6947,-1.3474,-0.5158,-0.5158,-2.6947,-1.4632,-0.9053,6.419,9.1021,10.8873,14.0106,11.2359,9.257,13.4296,11.4542,6.412,11.0915,10.5634,9.9401,8.0035,15.8169,14.5634,7.3451,8.3556,12.2535,13.6479,11.3169
1-212.txt_211,-1.3333,-1.4503,-1.4152,-1.6023,-3.0702,-1.1111,-0.8655,-2.4561,-1.4912,-1.2865,-1.2281,-0.6842,-1.0117,-1.7427,-2.4912,-0.9766,-0.5263,-3.3567,-1.7251,-0.9766,7.3824,14.5941,13.8412,13.1647,17.0176,11.2294,15.4471,14.4294,14.0059,13.7059,15.6,15.0471,14.6118,20.4059,12.1294,8.3588,10.7235,14.0118,14.8941,11.3
1-212.txt_213,-0.945,-1.21,-1.475,-1.605,-2.58,-0.905,-0.995,-1.895,-1.735,-1.295,-0.84,-0.755,-1.125,-1.555,-1.975,-0.73,-0.64,-2.835,-1.8,-0.925,7.603,11.6583,9.9347,12.1307,13.8945,10.9799,11.5276,12.9698,11.6734,10.9246,13.5528,11.2312,11.0603,17.2915,11.5327,7.8844,10.804,16.8141,13.2513,10.5578
1-212.txt_215,-1.0208,-1.2656,-1.3958,-1.6823,-2.974,-0.9948,-0.8698,-2.151,-1.5885,-1.4219,-1.1354,-0.901,-1.2656,-1.6719,-2.1146,-0.8125,-0.6667,-3.1979,-1.7448,-0.9792,8.2199,13.3089,11.7906,13.8953,15.4555,10.712,16.3455,13.089,12.8115,13.2251,13.5864,12.288,14.9581,19.8377,13.9529,7.9476,10.555,18.9634,14.1309,11.6387
1-212.txt_217,-1.0214,-1.6471,-1.2139,-1.4278,-2.8289,-1.0963,-1.0428,-2.0267,-1.8235,-1.5294,-1.262,-1.016,-1.2086,-1.4599,-2.107,-0.6791,-0.4866,-2.9251,-1.2781,-1.0374,9.2419,11.8065,15.2634,16.586,16.543,9.3548,12.1022,15.9624,12.3925,15.1882,12.6935,13.1237,12.1129,22.1667,12.4462,9.871,10.0806,15.6237,19.6075,12.5753
1-212.txt_219,-0.5261,-0.915,-0.5654,-1.0261,-1.6699,-0.549,-0.6307,-1.5882,-1.1438,-1.2778,-1.1536,-0.6536,-0.7124,-1.6046,-1.2908,-0.2026,-0.3431,-2.3725,-1.2418,-0.9869,4.5541,7.4426,11.3902,11.2295,8.5607,5.577,8.541,8.0033,5.8951,9.4164,9.9967,6.3279,5.5016,8.5377,10.4361,4.9246,6.1082,6.9443,9.7803,7.2885
1-212.txt_221,-0.5397,-1.2222,-0.6032,-1.1481,-1.4921,-0.836,-0.8783,-1.2804,-1.1534,-1.291,-1.291,-0.8836,-0.873,-1.4392,-1.4286,-0.2381,-0.291,-2.127,-1.0423,-0.9365,4.5053,5.0904,11.6011,9.1223,10.734,3.9894,7.2872,12.0532,6.6968,8.7766,7.9574,6.1489,4.4681,8.7181,8.2287,4.9202,7.9681,9.8564,12.1383,7.8298
1-212.txt_223,-1.1889,-1.25,-1.3278,-1.5389,-3.1722,-0.9722,-0.8389,-2.0833,-1.5611,-1.2278,-1,-0.9389,-1.1611,-1.6389,-2.3167,-0.9833,-0.6667,-3.3333,-1.7611,-0.9222,8.0615,13.8212,11.419,15.0615,17.9944,11.0279,14.6648,13.4525,14.648,13.7654,14.1117,13.9497,15.5978,21.1285,13.2067,9.095,10.9274,19.2402,14.0503,11.9665
1-212.txt_225,-0.934,-1.4009,-1.2783,-1.5189,-2.6698,-0.9292,-1.0613,-1.967,-1.8538,-1.4858,-1.2123,-0.9292,-1.1887,-1.5425,-1.9906,-0.6415,-0.434,-2.75,-1.3632,-1.0425,8.0427,11.0474,13.2227,16.6303,13.0569,9.9716,12.4597,12.5545,11.1137,14.3791,11.9052,13.1564,10.327,21.1564,12.6872,8.9194,10.327,15.7867,16.9289,11.872
1-212.txt_227,-0.4068,-1.5198,-1.1243,-1.5311,-1.6045,-0.9661,-1.2203,-1.2034,-1.5028,-1.1977,-1.2429,-1.0791,-0.7966,-1.6723,-1.6893,-0.3729,-0.3277,-2.4407,-1.3672,-0.774,5.483,6.3011,8.9091,10.142,10.9886,3.7784,6.0455,12.8977,7.8523,10.1818,11.1136,6.392,6.9148,7.7898,9.858,6.7898,5.9545,12.4489,8.1193,8.9659
1-212.txt_229,-0.8227,-1.4729,-0.7833,-1.2709,-2.4778,-1.0936,-1.0739,-1.7833,-1.6453,-1.3842,-1.3103,-0.9261,-1.33,-1.197,-1.9606,-0.5764,-0.4631,-2.5468,-1.0542,-0.9163,7.7822,9.495,13.1485,15.9109,13.2277,7.9901,11.8564,10.9208,8.9059,10.802,10.9406,12.1188,10.1535,18.4604,10.2376,8.3366,9.4158,16.5693,19.4307,11.0099
1-212.txt_231,-0.9469,-1.1111,-1.1353,-1.1256,-2.4638,-0.6473,-0.5459,-2.0676,-1.2802,-1.2995,-1.2029,-0.6184,-1.0048,-1.4879,-1.913,-0.7923,-0.7295,-2.5266,-1.4686,-1.1594,5.7816,8.165,11.767,14.3544,7.6845,8.5049,13.8641,9.4029,9.9223,12.0728,12.4272,8.7816,7.1845,13.1214,11.1359,6.3835,7.0243,11.5388,9.3689,9.0437
1-212.txt_233,-0.6753,-1.3853,-0.8355,-1.2987,-2.316,-1.1385,-1.1126,-1.7749,-1.671,-1.3117,-1.2987,-0.8398,-1.2294,-1.3074,-1.8874,-0.4978,-0.4848,-2.5022,-1.1212,-0.9091,8.0739,9.8348,13.8043,15.2348,11.6217,6.7087,9.3174,10.8087,9.2826,12.013,10.3565,10.2696,7.0217,18.9043,9.8609,8.7957,8.8304,15.3826,18.7652,9.7304
1-212.txt_235,-1.3051,-1.3785,-1.3446,-1.452,-2.9435,-0.9887,-0.7627,-2.3729,-1.5876,-1.3107,-1.1977,-0.7458,-1.096,-1.7966,-2.3955,-1.0169,-0.548,-3.4915,-1.6723,-1.0226,6.2727,14.1023,12.6364,13.2386,16.9091,10.9432,14.7216,14.3011,14.3182,15.0568,13.4261,13.8864,13.5227,18.4773,11.9148,7.9602,9.9545,12.3807,14.6364,11.9716
1-212.txt_237,-0.869,-1.1862,-0.6655,-1.1414,-2.3414,-0.769,-0.7793,-1.8759,-1.5207,-1.2828,-1.2517,-0.6793,-1.1276,-1.4069,-1.7586,-0.5276,-0.5448,-2.5,-1.0931,-0.8345,6.5606,9.2353,14.5917,14.7163,9.2388,8.3668,10.6886,10.0865,6.5848,11.8651,10.8512,11.5675,7.2561,16.0208,9.1315,7.1453,7.3564,11.7059,16.09,10.7612
1-212.txt_239,-0.8458,-1.4925,-0.8657,-1.4229,-2.607,-0.9552,-1.2139,-1.8557,-1.7463,-1.5174,-1.4975,-0.8706,-1.5224,-1.204,-1.9254,-0.7214,-0.4328,-2.5622,-0.9851,-1.0547,7.895,11.12,12.565,15.86,13.63,9.24,11.945,12.725,10.56,11.56,10.74,11.255,9.9,21.44,10.7,9.575,9.945,18.135,22.205,10.9
1-212.txt_241,-0.6419,-1.3144,-0.5459,-0.8297,-1.8559,-0.6943,-0.6114,-1.5677,-1.3799,-1.4541,-1.3843,-0.7424,-0.9869,-1.5939,-1.7642,-0.393,-0.0524,-2.3057,-1.1266,-1.0262,5.2851,4.6272,12.4254,11.9123,9.8596,6.307,10.5614,9.7281,5.9079,7.9825,8.5044,7.9342,5.2895,12.0219,7.4035,5.3728,7.8816,11.1579,13.3333,8.7149
1-212.txt_243,-1.1526,-1.2,-1.5,-1.5579,-3.0737,-0.9421,-0.7895,-2.3632,-1.4789,-1.3421,-1.1579,-0.7947,-1.2263,-1.5684,-2.1895,-0.9579,-0.6842,-3.3474,-1.7211,-0.9684,6.6402,13.7778,11.5132,13.9735,15.4868,10.9312,15.1164,13.7619,14.1799,12.7672,14.8571,14.2011,14.3704,20.0794,15.2381,9.1852,10.7937,15.8783,14.3228,11.9471
1-212.txt_245,-1.0649,-1.2757,-1.3838,-1.5027,-3.0757,-0.8162,-0.7405,-2.0324,-1.5838,-1.3459,-1.0919,-0.8,-1.0919,-1.4486,-2.2919,-0.8486,-0.6216,-3.1297,-1.6,-0.8757,7.2446,11.9022,12.4674,16.1793,14.0217,11.3043,14.7011,11.3696,10.9728,13.6304,12.9293,12.1902,14.5489,21.4674,12.0326,8.3913,9.4946,17.6141,14.913,9.5
