#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
1-212.txt_221,-0.5397,-1.2222,-0.6032,-1.1481,-1.4921,-0.836,-0.8783,-1.2804,-1.1534,-1.291,-1.291,-0.8836,-0.873,-1.4392,-1.4286,-0.2381,-0.291,-2.127,-1.0423,-0.9365
1-212.txt_223,-1.1889,-1.25,-1.3278,-1.5389,-3.1722,-0.9722,-0.8389,-2.0833,-1.5611,-1.2278,-1,-0.9389,-1.1611,-1.6389,-2.3167,-0.9833,-0.6667,-3.3333,-1.7611,-0.9222
1-212.txt_225,-0.934,-1.4009,-1.2783,-1.5189,-2.6698,-0.9292,-1.0613,-1.967,-1.8538,-1.4858,-1.2123,-0.9292,-1.1887,-1.5425,-1.9906,-0.6415,-0.434,-2.75,-1.3632,-1.0425
1-212.txt_227,-0.4068,-1.5198,-1.1243,-1.5311,-1.6045,-0.9661,-1.2203,-1.2034,-1.5028,-1.1977,-1.2429,-1.0791,-0.7966,-1.6723,-1.6893,-0.3729,-0.3277,-2.4407,-1.3672,-0.774
1-212.txt_229,-0.8227,-1.4729,-0.7833,-1.2709,-2.4778,-1.0936,-1.0739,-1.7833,-1.6453,-1.3842,-1.3103,-0.9261,-1.33,-1.197,-1.9606,-0.5764,-0.4631,-2.5468,-1.0542,-0.9163
1-212.txt_231,-0.9469,-1.1111,-1.1353,-1.1256,-2.4638,-0.6473,-0.5459,-2.0676,-1.2802,-1.2995,-1.2029,-0.6184,-1.0048,-1.4879,-1.913,-0.7923,-0.7295,-2.5266,-1.4686,-1.1594
1-212.txt_233,-0.6753,-1.3853,-0.8355,-1.2987,-2.316,-1.1385,-1.1126,-1.7749,-1.671,-1.3117,-1.2987,-0.8398,-1.2294,-1.3074,-1.8874,-0.4978,-0.4848,-2.5022,-1.1212,-0.9091
1-212.txt_235,-1.3051,-1.3785,-1.3446,-1.452,-2.9435,-0.9887,-0.7627,-2.3729,-1.5876,-1.3107,-1.1977,-0.7458,-1.096,-1.7966,-2.3955,-1.0169,-0.548,-3.4915,-1.6723,-1.0226
1-212.txt_237,-0.869,-1.1862,-0.6655,-1.1414,-2.3414,-0.769,-0.7793,-1.8759,-1.5207,-1.2828,-1.2517,-0.6793,-1.1276,-1.4069,-1.7586,-0.5276,-0.5448,-2.5,-1.0931,-0.8345
1-212.txt_239,-0.8458,-1.4925,-0.8657,-1.4229,-2.607,-0.9552,-1.2139,-1.8557,-1.7463,-1.5174,-1.4975,-0.8706,-1.5224,-1.204,-1.9254,-0.7214,-0.4328,-2.5622,-0.9851,-1.0547
1-212.txt_241,-0.6419,-1.3144,-0.5459,-0.8297,-1.8559,-0.6943,-0.6114,-1.5677,-1.3799,-1.4541,-1.3843,-0.7424,-0.9869,-1.5939,-1.7642,-0.393,-0.0524,-2.3057,-1.1266,-1.0262
1-212.txt_243,-1.1526,-1.2,-1.5,-1.5579,-3.0737,-0.9421,-0.7895,-2.3632,-1.4789,-1.3421,-1.1579,-0.7947,-1.2263,-1.5684,-2.1895,-0.9579,-0.6842,-3.3474,-1.7211,-0.9684
1-212.txt_245,-1.0649,-1.2757,-1.3838,-1.5027,-3.0757,-0.8162,-0.7405,-2.0324,-1.5838,-1.3459,-1.0919,-0.8,-1.0919,-1.4486,-2.2919,-0.8486,-0.6216,-3.1297,-1.6,-0.8757
1-212.txt_247,-1.1818,-1.375,-1.4659,-1.4318,-3.1875,-1.0455,-0.8239,-2.2784,-1.8068,-1.4148,-1.0739,-1.0511,-1.2159,-1.6023,-2.3409,-0.9545,-0.5682,-3.2443,-1.8807,-1.1136
1-212.txt_249,-0.9756,-1.439,-0.9106,-1.3659,-2.0813,-0.7886,-0.935,-1.8049,-1.2683,-0.9919,-1.0813,-1.122,-0.6829,-1.5691,-1.878,-0.8211,-0.6911,-2.7073,-1.0813,-0.878
1-212.txt_251,-0.785,-1.335,-0.895,-1.46,-2.295,-1.145,-1.16,-2.005,-1.585,-1.5,-1.415,-0.88,-1.32,-1.52,-1.84,-0.72,-0.65,-2.695,-1.195,-0.94
1-212.txt_253,-0.6995,-1.1527,-0.8424,-1.4335,-2.3448,-1.0296,-1.0345,-1.7833,-1.6552,-1.4877,-1.3892,-0.8818,-1.1724,-1.5764,-1.6158,-0.6404,-0.6355,-2.5567,-1.2118,-0.8571
1-212.txt_255,-0.662,-1.1296,-1.0278,-1.1389,-2.463,-0.5509,-0.6111,-1.6991,-0.9398,-1.713,-1.6111,-0.3981,-1.0926,-1.5694,-1.8565,-0.5787,-0.588,-2.1852,-0.8194,-1.3889
1-212.txt_257,-1.2601,-1.3988,-1.5029,-1.6185,-3.1329,-1.0058,-0.8324,-2.3064,-1.5665,-1.4277,-1.3468,-0.7457,-1.2139,-1.6127,-2.4046,-0.9364,-0.5896,-3.4566,-1.6994,-1.0694
1-212.txt_259,-0.8839,-1.1562,-0.6205,-1.433,-1.8482,-0.8036,-1.0402,-1.683,-1.125,-1.2321,-1.2946,-0.9286,-0.7589,-1.3393,-1.7366,-0.4464,-0.1518,-2.317,-1.0045,-0.9732
1-212.txt_261,-1,-1.5602,-1.1309,-1.5812,-2.7487,-1.0942,-1.0733,-2.0052,-1.9005,-1.3979,-1.2251,-0.9058,-1.4136,-1.4293,-2.1361,-0.7068,-0.3927,-2.8691,-1.3298,-1.0524
1-212.txt_263,-1.1784,-1.3892,-1.3946,-1.5297,-3.1459,-1.0054,-0.8757,-2.2541,-1.5459,-1.4216,-1.1081,-0.9297,-1.2811,-1.5622,-2.3892,-0.9459,-0.6703,-3.4054,-1.8,-1.0595
1-212.txt_265,-0.9296,-1.6281,-1.5578,-1.8945,-2.6432,-1.1307,-1.1558,-2.407,-1.3467,-1.4975,-1.1759,-0.9698,-0.8894,-1.5176,-2.2814,-1.4673,-1.3467,-2.995,-1.3467,-1.3467
1-212.txt_267,-0.7059,-1.4559,-0.9412,-1.4167,-2.2647,-0.9902,-1.1225,-1.6471,-1.7451,-1.3922,-1.2696,-0.9461,-1.2696,-1.3627,-1.6324,-0.5147,-0.5196,-2.5392,-1.1814,-0.8873
1-212.txt_269,-1.1148,-1.3661,-1.3333,-1.4809,-3.0929,-0.9235,-0.8579,-2,-1.5519,-1.2896,-1.0383,-0.8306,-1.2295,-1.4918,-2.2459,-0.929,-0.623,-3.3443,-1.5792,-0.9781
1-212.txt_271,-0.1892,-1.0649,-0.8162,-0.9351,-1.4541,-0.5027,-0.5189,-1.4,-1.373,-1.1189,-1.1189,-0.7027,-0.6757,-1.6108,-1.5405,-0.0865,-0.3784,-2.4486,-1.3784,-0.7514
1-212.txt_273,-1.0404,-1.303,-1.2424,-1.4141,-2.8283,-0.9293,-0.798,-1.9495,-1.5455,-1.3384,-1.0707,-0.8182,-1.2424,-1.4444,-1.9192,-0.9747,-0.5707,-2.9545,-1.5303,-1
1-212.txt_275,-1.1005,-1.2261,-1.3467,-1.392,-2.8442,-0.8995,-0.7085,-1.9246,-1.5176,-1.2563,-1.1106,-0.809,-1.1809,-1.4774,-1.9347,-0.8492,-0.5829,-2.9246,-1.6734,-0.9799
1-212.txt_277,-1.0435,-1.3152,-1.4076,-1.5652,-3.1359,-0.9185,-0.7717,-2.25,-1.5978,-1.2609,-1.1739,-0.8696,-1.3587,-1.5217,-2.3424,-0.9457,-0.6793,-3.25,-1.6304,-0.9837
1-212.txt_279,-1.085,-1.245,-1.26,-1.435,-2.705,-0.875,-0.72,-1.965,-1.415,-1.245,-1.125,-0.78,-1.175,-1.425,-1.92,-0.95,-0.545,-2.875,-1.575,-0.93
1-212.txt_281,-1.025,-1.295,-1.345,-1.405,-2.77,-1.055,-0.82,-1.915,-1.675,-1.24,-1.045,-0.855,-1.085,-1.285,-1.84,-0.865,-0.55,-2.78,-1.61,-0.925
1-212.txt_283,-1.04,-1.225,-1.315,-1.31,-2.705,-0.83,-0.815,-2.03,-1.555,-1.255,-1.025,-0.795,-1.105,-1.335,-1.905,-0.92,-0.575,-2.8,-1.63,-0.915
1-212.txt_285,-1.0254,-1.2944,-1.3046,-1.4569,-2.8528,-1.0355,-0.8477,-1.9746,-1.6041,-1.2132,-1.0711,-0.8376,-1.203,-1.2944,-1.9137,-0.9645,-0.533,-2.9492,-1.5736,-0.9543
1-212.txt_287,-0.8902,-1.2744,-1.3659,-1.8171,-2.8537,-0.8659,-1.0366,-1.7561,-1.5244,-1.3963,-0.9817,-0.872,-0.9817,-1.5732,-1.75,-0.7378,-0.5122,-2.6829,-1.6768,-1.0061
1-212.txt_289,-0.8764,-1.3708,-1.7247,-1.6292,-2.9045,-1.1011,-0.7809,-2.0449,-1.809,-1.4382,-1.0337,-0.8596,-1.0112,-1.8146,-2.0337,-0.7978,-0.764,-3.5225,-2.118,-0.8764
1-212.txt_291,-0.9341,-1.3352,-1.6264,-1.6868,-3.0769,-0.978,-0.978,-2.1154,-1.6374,-1.5165,-0.989,-0.9066,-1.3022,-1.8077,-2.2802,-0.8132,-0.6044,-2.956,-1.9011,-1.0385
1-212.txt_293,-1.044,-1.3022,-1.4451,-1.6484,-3.022,-1.0165,-0.989,-2.2088,-1.5934,-1.5,-1.0604,-0.9176,-1.1758,-1.7857,-2.3681,-0.9341,-0.6319,-3.1154,-1.8956,-1.0769
1-212.txt_295,-1.0833,-1.35,-1.5056,-1.6,-3.0333,-0.95,-0.8833,-2.3222,-1.5944,-1.4278,-1.0111,-0.7833,-1.2167,-1.6556,-2.4111,-0.9167,-0.6944,-3.3722,-1.9444,-1
1-212.txt_297,-0.8304,-1.058,-1.2232,-1.1696,-2.442,-0.7812,-0.8393,-1.6295,-1.4955,-1.0536,-0.8705,-0.7455,-0.8348,-1.2589,-1.567,-0.7545,-0.5625,-2.308,-1.4554,-0.9286
1-212.txt_299,-0.9485,-1.1588,-1.1073,-1.3047,-2.5751,-0.824,-0.8541,-1.8412,-1.5751,-1.2017,-1.0043,-0.6824,-0.97,-1.3133,-1.7811,-0.8283,-0.5236,-2.6695,-1.4506,-0.9142
1-212.txt_301,-1.0622,-1.3368,-1.7358,-1.7824,-2.9067,-1.0933,-0.7979,-2.3472,-1.6218,-1.4767,-1.1762,-0.9171,-1.1347,-1.6166,-2.2798,-0.8549,-0.8394,-3.2073,-1.7668,-0.9845
1-212.txt_303,-0.4043,-1.0904,-0.6596,-1.1968,-1.6809,-0.7713,-0.8138,-1.0372,-1.3511,-1.3032,-1.3032,-0.7606,-0.7979,-1.4202,-1.5479,-0.0798,-0.367,-2.1383,-1.2926,-0.9628
1-212.txt_305,-0.3606,-1.2681,-0.698,-0.6502,-2.0786,-0.812,-0.8012,-1.1125,-1.4869,-1.621,-1.6502,-0.9199,-1.2542,-1.8983,-1.2096,-0.151,-0.3898,-2.4407,-1.5901,-1.1202
1-212.txt_307,-1.1071,-1.25,-1.4184,-1.4898,-3.0306,-0.9031,-0.8061,-2.0357,-1.6378,-1.2347,-1.0714,-0.898,-1.1582,-1.5459,-2.0612,-0.9592,-0.5969,-2.9949,-1.7296,-1.0102
1-212.txt_309,-1.0253,-1.3131,-1.2727,-1.4091,-2.803,-0.9444,-0.8182,-1.9293,-1.5909,-1.2525,-1.1061,-0.8889,-1.1566,-1.3687,-1.9293,-0.9949,-0.5101,-2.9646,-1.6515,-0.9646
1-212.txt_311,-1,-1.1498,-1.285,-1.4734,-2.8502,-0.8164,-0.8164,-1.8502,-1.5217,-1.2126,-0.9758,-0.8502,-1.1111,-1.5797,-1.9179,-0.9565,-0.5797,-2.971,-1.7391,-0.9855
1-212.txt_313,-1.096,-1.2576,-1.3636,-1.4242,-2.9646,-0.8687,-0.8182,-2.0455,-1.6667,-1.2626,-1.1263,-0.8687,-1.1667,-1.4646,-2.0101,-0.9747,-0.5455,-2.9495,-1.6515,-1.0303
1-212.txt_315,-1.0657,-1.298,-1.3535,-1.4545,-2.798,-0.9949,-0.8636,-2,-1.596,-1.2323,-1.0354,-0.8283,-1.1515,-1.4697,-1.9343,-0.9394,-0.5758,-2.8232,-1.6212,-0.9545
1-212.txt_317,-1.0505,-1.3384,-1.2727,-1.3788,-2.7677,-0.9545,-0.8232,-1.9343,-1.5909,-1.2475,-1.0808,-0.9091,-1.1515,-1.3788,-1.9747,-0.9848,-0.5,-2.9444,-1.6667,-0.9747
1-212.txt_319,-1.0758,-1.2525,-1.3384,-1.4596,-2.8788,-1,-0.8232,-2.0051,-1.5556,-1.2879,-1.0758,-0.7828,-1.202,-1.5657,-1.9192,-0.904,-0.5354,-2.8788,-1.596,-0.9545
1-212.txt_321,-1.0955,-1.2714,-1.2613,-1.3769,-2.8191,-0.9397,-0.7889,-1.9899,-1.5377,-1.3216,-1.1859,-0.8191,-1.3015,-1.5176,-1.8945,-0.9296,-0.5276,-2.8342,-1.5427,-0.995
1-212.txt_323,-1.0253,-1.298,-1.303,-1.4545,-2.7677,-1,-0.8131,-1.9192,-1.596,-1.2071,-1.0707,-0.8283,-1.1212,-1.3838,-1.8687,-0.8838,-0.5404,-2.8434,-1.5556,-0.9192
1-212.txt_325,-1.07,-1.205,-1.285,-1.41,-2.74,-0.875,-0.76,-1.925,-1.51,-1.25,-1.155,-0.86,-1.215,-1.445,-1.985,-0.965,-0.555,-2.845,-1.645,-1.045
1-212.txt_327,-1.0404,-1.2929,-1.303,-1.3939,-2.8939,-1.0101,-0.8687,-1.8889,-1.5455,-1.3535,-1.0859,-0.7727,-1.2172,-1.4747,-1.8384,-0.8838,-0.5404,-2.8283,-1.6061,-1.0404
1-212.txt_329,-1.096,-1.2828,-1.3485,-1.4697,-2.8889,-1.0404,-0.8737,-1.9949,-1.6212,-1.3131,-1.0758,-0.8081,-1.2121,-1.5556,-1.9596,-0.9091,-0.5859,-2.9697,-1.6717,-0.9646
1-212.txt_331,-1.0804,-1.2462,-1.3166,-1.4221,-2.8141,-0.9196,-0.9095,-1.9497,-1.593,-1.206,-1.1307,-0.8442,-1.1809,-1.4774,-1.9095,-0.9648,-0.5176,-2.9497,-1.6834,-0.9899
1-212.txt_333,-1.0874,-1.3169,-1.1858,-1.5246,-3.0874,-0.9945,-0.8579,-2.2077,-1.5246,-1.2842,-1.1311,-0.8033,-1.1148,-1.3388,-2.377,-0.9891,-0.6503,-2.9399,-1.5464,-0.9344
1-212.txt_335,-0.8848,-1.3152,-1.3879,-1.5879,-2.6606,-0.9333,-1.1394,-1.8424,-1.5939,-1.4303,-1.0061,-0.8545,-1.1455,-1.4061,-1.9212,-0.7758,-0.5455,-2.7758,-1.6727,-0.9879
1-212.txt_337,-0.6483,-1.189,-1.244,-1.567,-2.4163,-0.8158,-0.8804,-1.6627,-1.3876,-1.512,-1.2297,-0.9139,-1.0718,-1.6866,-1.323,-0.6268,-0.5407,-2.7225,-1.6483,-1.11
1-212.txt_339,-1.0237,-1.2844,-1.2844,-1.4455,-2.7488,-0.9289,-0.7678,-1.9905,-1.545,-1.3223,-1.0664,-0.8341,-1.1611,-1.4692,-1.9147,-0.9289,-0.6114,-2.7915,-1.6256,-0.981
1-212.txt_341,-1.0955,-1.2111,-1.2814,-1.3618,-2.8844,-0.9246,-0.7638,-1.9849,-1.5226,-1.3116,-1.1055,-0.7688,-1.1407,-1.5678,-1.9045,-0.9899,-0.593,-2.8291,-1.5427,-1.0452
1-212.txt_343,-1.1206,-1.2663,-1.2864,-1.392,-2.8191,-0.9095,-0.8392,-2,-1.4925,-1.2764,-1.0452,-0.8191,-1.0854,-1.4874,-1.9095,-0.9497,-0.5829,-2.7889,-1.5276,-1.0201
1-212.txt_345,-1.0354,-1.2525,-1.3434,-1.4343,-2.803,-0.9949,-0.9495,-2.0152,-1.5253,-1.2828,-1.0303,-0.7778,-1.1717,-1.5,-2,-0.9646,-0.6212,-2.9242,-1.5758,-0.9848
1-212.txt_347,-1.0673,-1.2115,-1.2933,-1.399,-2.7692,-0.9615,-0.8654,-1.9231,-1.6202,-1.2356,-1.0529,-0.8221,-1.0721,-1.5288,-1.8558,-0.8846,-0.5721,-2.875,-1.6587,-0.9087
1-212.txt_349,-1.0761,-1.3152,-1.3696,-1.6359,-3.1522,-0.962,-0.913,-2.212,-1.5326,-1.2609,-1.1141,-0.9293,-1.0435,-1.4348,-2.4022,-1.0217,-0.6902,-3.0761,-1.6304,-0.9728
1-212.txt_351,-1.0337,-1.25,-1.3846,-1.4712,-2.7308,-0.9279,-0.8558,-1.9375,-1.6202,-1.2019,-1.0721,-0.851,-1.0913,-1.375,-1.8702,-0.9135,-0.5288,-2.9087,-1.6442,-0.9231
1-212.txt_353,-0.8165,-1.3101,-1.4684,-1.6456,-2.8861,-0.8418,-1.0443,-1.8101,-1.481,-1.3734,-1.0506,-0.9304,-1.0063,-1.5823,-1.8481,-0.7595,-0.5,-2.7342,-1.7152,-1.0127
1-212.txt_355,-0.8506,-1.3966,-1.5287,-1.5632,-2.6437,-0.954,-0.9425,-1.8793,-1.6379,-1.2356,-0.9943,-0.8851,-0.8678,-1.5517,-1.7759,-0.7356,-0.6034,-2.8448,-1.7644,-0.9023
1-212.txt_357,-0.8333,-1.3621,-1.5402,-1.5575,-2.6264,-0.9483,-0.9598,-1.9195,-1.7299,-1.2184,-1.0345,-0.8851,-0.9195,-1.4885,-1.8563,-0.7241,-0.6149,-2.8621,-1.7816,-0.8908
1-212.txt_359,-1.033,-1.3571,-1.5,-1.8022,-2.9505,-1.0495,-0.9725,-2.1484,-1.6209,-1.4176,-1.022,-0.9396,-1.1154,-1.7308,-2.3132,-0.9451,-0.6429,-3.2308,-1.8571,-1.022
1-212.txt_361,-1.0308,-1.2769,-1.4051,-1.6513,-2.959,-1,-0.7949,-2.1641,-1.7282,-1.4308,-1.2103,-0.8308,-1.2769,-1.6667,-1.9949,-0.8205,-0.6256,-3.1436,-1.7436,-1.0103
1-212.txt_363,-1.0773,-1.4144,-1.5138,-1.6851,-2.9448,-0.9503,-0.8785,-2.1547,-1.7238,-1.3867,-0.9724,-0.7735,-1.2099,-1.5856,-2.2928,-0.9558,-0.7293,-3.3315,-1.8453,-0.9337
1-212.txt_365,-1.0051,-1.2424,-1.3434,-1.404,-2.7778,-0.9646,-0.8586,-1.8737,-1.6364,-1.2626,-1.0606,-0.8838,-1.101,-1.4343,-1.8687,-0.9444,-0.4949,-2.9444,-1.6313,-1.0303
1-212.txt_367,-0.8368,-1.318,-1.431,-1.5858,-2.4519,-0.8745,-0.9791,-1.8954,-1.5941,-1.3598,-1.0293,-0.8033,-1.0335,-1.6192,-2.113,-0.7197,-0.6025,-3.0628,-1.7782,-0.9498
1-212.txt_369,-1.3006,-1.4104,-1.4393,-1.5376,-3.2601,-1.1156,-0.8266,-2.2775,-1.7225,-1.4913,-1.3121,-1.0405,-1.422,-1.5376,-2.2659,-1.0694,-0.6474,-3.1618,-1.8035,-1.0636
1-212.txt_371,-0.8557,-1.408,-0.801,-1.2587,-2.3632,-1.0448,-0.9652,-1.6567,-1.5323,-1.5274,-1.5771,-0.8905,-1.3881,-1.6368,-1.6716,-0.5721,-0.5075,-2.408,-1.2289,-1.01
1-212.txt_373,-0.9711,-1.3699,-1.4277,-1.4566,-2.6012,-0.8728,-1.1272,-1.8266,-1.8844,-1.3584,-1.1156,-0.9075,-1.0289,-1.7977,-1.711,-0.6994,-0.6185,-2.7861,-1.7919,-1.0636
1-212.txt_375,-0.9419,-1.436,-1.7151,-1.6279,-3.1453,-1.1628,-0.8198,-2.1163,-1.7558,-1.4709,-1.0814,-0.8663,-1.1337,-1.7674,-2.0581,-0.9651,-0.7558,-3.4767,-2.0756,-0.8721
1-212.txt_377,-0.7857,-1.2041,-1.6684,-1.5663,-2.6837,-0.9796,-0.6276,-1.7857,-1.6888,-1.4694,-1.0204,-0.7449,-1.0714,-1.7347,-1.8316,-0.8163,-0.7449,-3.2755,-2.0357,-0.8878
1-212.txt_379,-1.1359,-1.3043,-1.3587,-1.5109,-3.1359,-0.9402,-0.837,-2.1685,-1.5272,-1.413,-1.2065,-0.788,-1.1957,-1.625,-2.2663,-0.9891,-0.6793,-3.2717,-1.7228,-1
1-212.txt_381,-0.7624,-1.3366,-1.6436,-1.6881,-2.6832,-1.0743,-0.7921,-1.7723,-1.7673,-1.5396,-1.0693,-0.8218,-1.0891,-1.7871,-2.005,-0.7327,-0.7327,-3.3416,-2.0792,-0.9752
1-212.txt_383,-1.0944,-1.3056,-1.5222,-1.7222,-3.0444,-0.9556,-0.8833,-2.2222,-1.7556,-1.4333,-1.0667,-0.8222,-1.3444,-1.7111,-2.2222,-0.8944,-0.6556,-3.3611,-1.9,-1.05
1-212.txt_385,-1.1,-1.2833,-1.4889,-1.6889,-3.1056,-1.0889,-1.0167,-2.1611,-1.7667,-1.3889,-1.0778,-0.9444,-1.2278,-1.5944,-2.1722,-0.8778,-0.5667,-3.1111,-1.7833,-1.0167
1-212.txt_387,-1.099,-1.3229,-1.3438,-1.6042,-3.0417,-0.8906,-0.7656,-2.0781,-1.599,-1.3438,-1.0781,-0.8854,-1.1875,-1.5156,-2.1927,-0.9635,-0.6979,-3.0677,-1.6771,-0.9427
1-212.txt_389,-1.0546,-1.2459,-1.2842,-1.4098,-3.1148,-0.9126,-0.7268,-2,-1.6066,-1.3989,-1.1202,-0.765,-1.1585,-1.5956,-2.2951,-0.9891,-0.6557,-3.1967,-1.7104,-0.9454
1-212.txt_391,-1.0235,-1.3099,-1.1737,-1.4789,-2.8967,-0.8638,-0.7136,-1.8638,-1.507,-1.3568,-1.1362,-0.8967,-1.0939,-1.4695,-2,-0.723,-0.5681,-3.0423,-1.8216,-0.9437
1-212.txt_393,-1.0365,-1.2552,-1.4792,-1.5469,-2.6979,-0.9792,-0.9115,-2.1094,-1.651,-1.3021,-1.1094,-0.8646,-1.1406,-1.651,-2.0417,-1,-0.6719,-2.8854,-1.7969,-0.9792
1-212.txt_395,-1.0707,-1.2475,-1.3636,-1.3737,-2.8283,-0.9798,-0.8081,-2.0253,-1.4899,-1.2323,-1.0404,-0.8081,-1.0808,-1.399,-1.9293,-1.0303,-0.5101,-2.9293,-1.596,-0.9646
1-212.txt_397,-1.096,-1.2475,-1.404,-1.4242,-2.7727,-1.0253,-0.8838,-2.0606,-1.5253,-1.2374,-1.0909,-0.8434,-1.0909,-1.4242,-1.9747,-0.9545,-0.596,-2.7778,-1.5758,-0.9899
1-212.txt_399,-1.0505,-1.2929,-1.3737,-1.3333,-2.7273,-0.9596,-0.8434,-2,-1.5556,-1.2475,-1.0657,-0.8081,-1.2121,-1.3535,-1.9596,-0.9293,-0.5707,-2.9596,-1.6364,-0.9444
1-212.txt_401,-1.2601,-1.3353,-1.4509,-1.5838,-3.2254,-1.1156,-0.8613,-2.2832,-1.6705,-1.3931,-1.2543,-1.0116,-1.3931,-1.5896,-2.3988,-1.0983,-0.6532,-3.2081,-1.8035,-1.0231
1-212.txt_403,-1.0761,-1.2589,-1.4315,-1.4721,-2.8528,-1.0508,-0.9645,-2.0914,-1.6853,-1.1878,-0.9898,-0.9036,-1.1523,-1.4569,-2.0406,-0.9543,-0.6497,-2.8985,-1.6599,-1.0355
1-212.txt_405,-1.0631,-1.2252,-1.2793,-1.5676,-2.8964,-0.9369,-0.8829,-2.0946,-1.5721,-1.3243,-1.1036,-0.8829,-1.0766,-1.5901,-2.0495,-0.8018,-0.5991,-3.045,-1.7568,-0.9369
1-212.txt_407,-0.9421,-1.3316,-0.5947,-1.1421,-2.5053,-1,-0.9,-1.6684,-1.4789,-1.6,-1.6632,-0.7579,-1.4263,-1.5474,-1.7632,-0.5789,-0.6632,-2.2684,-1.1211,-1.1105
1-212.txt_409,-0.8327,-1.0571,-1.2245,-1.2408,-2.3755,-0.698,-0.6163,-1.5306,-1.351,-1.1633,-0.8163,-0.8,-0.8286,-1.1878,-1.6122,-0.6449,-0.5918,-2.3837,-1.3347,-0.8449
1-212.txt_411,-0.5516,-1.2908,-0.7364,-1.2038,-1.9946,-0.8424,-0.8668,-1.75,-1.4185,-1.2826,-1.3533,-0.7799,-1.0163,-1.5652,-1.5679,-0.2826,-0.413,-2.4973,-1.1902,-0.8451
1-212.txt_413,-1.0707,-1.3043,-1.3152,-1.4239,-3.0978,-0.9293,-0.7826,-2.0543,-1.5707,-1.4293,-1.2446,-0.8859,-1.3098,-1.6033,-2.2174,-0.9837,-0.6576,-3.2446,-1.6793,-1.0326
1-212.txt_415,-1.2541,-1.2597,-1.442,-1.5083,-3.337,-0.8398,-0.7514,-2.3867,-1.5691,-1.2486,-1.1823,-0.8343,-1.2044,-1.6464,-2.4199,-0.9558,-0.7182,-3.3978,-1.8674,-0.9227
1-212.txt_417,-1.0378,-1.4216,-0.573,-1.2,-2.5135,-1,-1.027,-1.8973,-1.5243,-1.5081,-1.6919,-0.8541,-1.4378,-1.5622,-1.7243,-0.6595,-0.6541,-2.4,-1.0486,-1.1405
1-212.txt_419,-1.0324,-1.4649,-0.6919,-1.2973,-2.4432,-1.0486,-1.0054,-1.8703,-1.5622,-1.4486,-1.7081,-0.7946,-1.4,-1.5297,-1.7892,-0.7081,-0.6649,-2.4757,-1.0486,-1.1514
1-212.txt_421,-0.1695,-0.9153,-0.6384,-0.9661,-1.7345,-0.4915,-0.3955,-1.1412,-1.4915,-1.3107,-1.2542,-0.4068,-0.8701,-1.8475,-1.4576,0.0904,-0.2203,-2.4181,-1.6384,-0.8305
1-212.txt_423,-0.3776,-1.035,-0.6084,-1.1119,-1.6923,-0.5455,-0.6573,-1.2727,-1.3986,-1.2028,-1.1608,-0.6503,-0.6783,-1.8671,-1.3007,-0.1049,-0.1259,-2.3636,-1.5804,-0.7762
