#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
0-211.txt_123,-0.1117,-2.2405,-1.803,-2.5739,-1.714,-1.6042,-2.2235,-0.8769,-2.4489,-0.1117,-0.2216,-2.0227,-0.2557,-0.2197,-1.786,-0.3011,-0.5492,-1.7595,-1.0966,-0.3182,5.6755,7.4516,8.0266,7.3074,8.3529,6.8027,4.9905,14.3207,6.6224,11.1423,9.778,4.5351,7.9753,12,11.6205,6.3852,4.6376,20.0778,9.9981,7.222
0-211.txt_125,-1.5556,-1.6296,-1.1407,-1.437,-2.8667,-1.1333,-0.6815,-2.2222,-1.8889,-1.4593,-1.9111,-0.363,-1.3556,-2.0222,-2.9185,-0.9852,-0.3556,-3.1407,-1.9556,-0.8963,4.8881,11.5,14.1866,15.7836,12.8731,10.8507,19,16.6343,8.3284,16.4552,15.4403,22.4851,17.8731,26.5597,7.3284,7.3881,14.7836,19.3806,13.6343,16.2164
0-211.txt_127,-1.5455,-1.7727,-1.1439,-1.4394,-2.9394,-1.1364,-0.7197,-2.1591,-1.9167,-1.447,-1.8939,-0.447,-1.447,-1.9545,-3.0076,-0.9394,-0.3258,-3.0682,-1.9167,-0.8636,5.5115,11.1374,14.6947,16.1527,12.8397,10.3206,18.6412,16.3588,7.7405,15.6336,15.5725,21.9771,17.3435,26.0992,7.3435,7.0916,15.6412,21.1908,14.1756,14.8626
0-211.txt_129,-0.9012,-1.1075,-0.6724,-1.2322,-2.7851,-0.9411,-1.1023,-1.4038,-1.513,-1.3882,-1.2894,-0.844,-1.2981,-1.4887,-2.0971,-0.4558,-0.6222,-2.5338,-1.104,-1.234,5.0156,13.8854,14.9028,15.0712,3.651,9.6163,10.7274,16.9705,8.4844,15.783,14.5399,11.0625,7.2483,18.2465,10.9497,8.2674,7.6319,12.1128,15.7743,12.0955
0-211.txt_131,-0.6951,-1.1217,-0.8811,-1.2797,-2.0503,-0.7203,-0.8364,-1.6378,-1.2014,-1.2364,-1.2406,-0.9371,-0.8531,-1.7706,-1.7077,-0.414,-0.3692,-2.6629,-1.3902,-1.0378,5.6527,10.2395,12.0574,14.4104,6.4384,7.7885,11.6611,12.1751,9.895,15.5994,12.9594,7.8263,7.493,11.6877,7.958,7.0252,5.3417,5.8025,7.7017,12.1359
0-211.txt_133,-0.7569,-1.1805,-1.6416,-1.6416,-2.7218,-1.1078,-1.1805,-2.2005,-1.4737,-1.5213,-1.2506,-1.2632,-1.2732,-1.7318,-2.3158,-1.1303,-1.0777,-2.8371,-1.6065,-1.3634,8.9347,15.6809,12.8744,20.7513,11.4673,11.5176,14.5578,15.304,14.4045,17.5477,19.0779,11.8744,11.8015,23.3291,12.1583,8.9573,8.4673,17.093,14.902,13.1859
0-211.txt_135,-0.7394,-1.1568,-1.3284,-1.4047,-2.8178,-0.9534,-0.6864,-2.0042,-1.5339,-1.0784,-1.0614,-0.8602,-1.1801,-1.5106,-2.1335,-1.0403,-0.9555,-3.072,-1.6059,-0.9915,6.8429,15.6709,10.7219,15.8684,8.5414,9.6667,13.9915,13.172,12.8132,18.4459,15.4246,10.8684,11.4544,19.7091,12.9448,7.9384,8.3227,12.758,13.2187,13.3546
0-211.txt_137,-0.6078,-1.0241,-0.819,-1.1719,-1.8341,-0.5928,-0.5807,-1.7541,-1.1735,-1.0196,-1.0121,-0.6697,-0.6275,-1.3167,-1.5641,-0.2911,-0.5113,-2.3394,-1.1176,-0.8296,3.9834,7.4245,9.2931,9.8157,7.142,7.3807,11.1601,8.8927,7.7931,12.6616,10.8505,8.2009,5.9955,12.352,8.2477,6.0695,4.7054,5.2674,9.2341,9.0816
0-211.txt_139,-0.1259,-1.3102,-1.2719,-1.3777,-2.2536,-0.8814,-1.1442,-1.365,-1.4142,-0.9872,-1.0766,-1.2026,-1.031,-1.7518,-1.4763,-0.75,-0.7208,-2.688,-1.5821,-0.6642,7.5466,10.0987,11.1993,14.2194,11.4973,8.6271,9.192,15.5521,13.9415,15.2102,12.6819,6.8995,11.1188,14.3126,17.9342,5.6929,6.0804,14.5229,12.9122,11.3821
0-211.txt_141,-1.1776,-0.5467,-1.5514,-2.0888,-2.5421,-0.743,-1.1869,-1.9299,-1.1682,-1.785,-1.7103,-0.8411,-1.3505,-2.1916,-1.9907,-0.9299,-0.9579,-2.1449,-1.4533,-1.4907,7.8075,18.1221,9.1596,11.3803,9.5634,12.2535,12.6479,14.1596,17.3333,12.7981,13.0939,11.5446,7.7793,11.7746,16.3005,8.4742,7.9484,29.2723,12.9577,11.8826
0-211.txt_143,-1.5789,-1.7519,-1.1955,-1.5338,-2.9323,-1.1203,-0.7594,-2.2782,-1.9624,-1.4737,-1.9699,-0.406,-1.4511,-2.1429,-3.0451,-0.9925,-0.3534,-3.218,-1.9925,-0.8872,5,11.9167,16.5152,17.25,12.5682,11.4318,20.2348,17.1894,8.6742,17.3864,15.7727,23.6061,18.3182,26.447,7.8182,7.2879,15.1591,20.6136,14.7424,16.75
0-211.txt_145,0.0128,-1.0527,-1.3594,-1.1502,-2.738,-0.8275,-1.0942,-0.9936,-2.0112,-1.5383,-1.2812,-1.5192,-1.4585,-2.2396,-1.0815,-0.2891,-0.3339,-2.7316,-1.9808,-0.5799,7.0032,12.6736,7.8624,13.4176,2.7456,8.7616,8.2752,12.7344,6.2672,9.7744,11.2032,4.792,6.832,8.8816,16.0224,7.6816,8.0752,13.4304,9.0464,12.2624
0-211.txt_147,-0.7359,-1.2214,-1.2472,-1.5055,-2.3368,-0.8678,-1.0255,-1.7043,-1.4895,-0.9864,-0.7565,-1.1039,-0.8259,-1.2168,-1.6296,-0.6127,-0.7565,-2.4595,-1.4591,-0.8682,6.4601,9.9145,10.5867,11.544,8.4392,8.9408,9.9141,12.7638,9.463,12.067,13.2136,7.7317,9.9425,14.4363,12.9022,7.9503,6.0197,12.4092,9.9117,9.6323
0-211.txt_149,-1.0141,-1,-1.2113,-1.5822,-3.0141,-1.1033,-1.0282,-2.4836,-1.0469,-1.507,-1.2019,-0.9343,-1.4507,-1.507,-2.1831,-1.4131,-1.4178,-2.5775,-1.5728,-1.5164,6.8774,18.0849,16.1509,19.4057,9.0472,9.9104,17.9528,16.9575,20.8208,17.9245,17.8821,13.3774,13.3019,21.0849,16.8868,6.3585,6.4009,26.3679,16.0755,13.4292
0-211.txt_151,-0.2036,-2.3892,-1.6453,-2.2644,-3.069,-1.6371,-1.9245,-1.1954,-2.3021,-0.2332,-0.8177,-1.4532,-0.6404,-1.1872,-2.0197,-0.9984,-0.7734,-3.0411,-1.9409,-0.4877,7.0724,6.7319,12.574,10.8174,5.0822,8.653,9.3158,19.2566,11.2911,18.3487,12.8405,9.8421,12.1941,18.3783,16.5658,7.2039,7.551,12.1711,10.1776,12.6365
0-211.txt_153,0.0335,-1.1004,-1.1088,-1.2239,-2.3888,-0.1932,-0.645,-1.0084,-1.4378,-1.9693,-1.7108,-0.7466,-1.4661,-2.5008,1.0291,0.4753,0.096,-3.0315,-2.0737,-1.1331,5.0171,6.5424,4.8306,5.9287,5.1503,6.7346,6.153,9.1072,7.3292,5.6182,6.7724,4.8533,5.6764,6.2236,18.3826,5.4556,5.6851,4.829,5.9621,6.7326
0-211.txt_155,-0.1266,-0.5444,-0.648,-0.9194,-1.2714,-0.0789,-0.0477,-1.7944,-0.5296,-1.2155,-0.6086,-0.1283,-0.6941,-1.4441,-2.0592,-0.7072,-1.0954,-2.0148,-0.4984,-1.3668,8.3904,7.6969,9.0115,10.117,14.3822,6.7298,8.4975,11.1549,9.6722,9.2521,11.0988,8.3394,7.8188,9.8748,9.313,4.0247,3.8567,18.9522,11.5272,5.3558
0-211.txt_157,-1.5412,-1.3647,-1.5294,-2.1294,-1.7059,-1.4353,-2.0471,-2.3412,-1.3176,-1.8824,-1.7294,-1.0706,-1.5647,-1.9882,-2.7765,-0.5882,-0.5059,-2.7412,-1.7412,-1.5529,5.5714,19.7738,10.6667,13.2024,20.9762,11.3095,8.619,15.5119,14.9643,14,16.9405,17.6905,10.9286,24.5238,10.4881,12.1667,12.2143,19.9048,17.5357,13.4405
0-211.txt_159,-0.3193,-1.494,-1.4458,-1.6024,-1.3133,-1.0964,-1.2952,-1.0602,-1.7651,-1.9578,-1.4819,-1.5542,-1.4096,-2.3675,-1.3675,-0.3434,-0.9518,-3.1024,-2.1747,-1.5422,5.5758,12.1697,8.2848,10.5152,33.6909,8.7212,9.6424,18.2242,9.2242,9.1818,10.4909,5.4303,8.2485,8.7152,21.1879,6.0606,4.7455,3.9758,7.1455,7.4606
0-211.txt_161,-0.4609,-1.1565,-1.113,-1.3652,-2.0696,-0.7043,-0.7739,-1.7913,-1.4087,-0.7043,-0.9217,-0.6261,-0.6174,-1.687,-1.6087,-0.8,-0.5391,-2.6783,-1.6,-0.5826,5.3158,8.6754,11.0965,11.9912,6.4912,8.9123,12.693,9.6842,11.5789,12.0877,10.6754,11.4649,7.7193,12.1053,13.2105,3.9561,4.7544,4.4035,7.6579,10.3509
0-211.txt_163,-0.5376,-1.6372,-0.6704,-1.0155,-2.8075,-0.9912,-1.1925,-0.9513,-1.6925,-1.7124,-1.6615,-1.1239,-1.2124,-1.4867,-2.1726,-0.4912,-0.6726,-1.9801,-1.1903,-1.4403,8.918,8.9712,11.7517,13.9778,2.7982,9.5698,9.8027,16.7384,7.2616,12.6918,11.6674,8.612,9.4324,17.7982,7.3614,7.8137,7.5676,24.2395,15.2838,10.7361
0-211.txt_165,-0.2941,-1.1457,-0.7339,-1.2017,-2.3838,-0.507,-0.7507,-1.3585,-1.2465,-1.6303,-1.4314,-0.8179,-1.1148,-1.8599,-0.8992,-0.0476,-0.3473,-2.6078,-1.6751,-1.2045,5.7191,7.5843,9.4663,10.9242,4.2303,9.7556,8.1461,9.8399,10.4747,9.7978,9.2921,6.2275,7.2303,10.1208,16.6629,6.6404,5.8764,9.6854,7.9185,8.7781
0-211.txt_167,-0.6238,-1.1436,-0.7277,-1.0248,-1.7921,-0.5347,-0.797,-1.3861,-1.3465,-1.1832,-1.4356,-0.6139,-1.1139,-1.396,-1.5693,-0.2277,-0.1337,-2.3317,-1.099,-1.0644,4.8607,6.8308,9.1493,12.6368,12.4975,8.6269,9.4627,10.9403,4.9453,9.4428,7.3383,8.8607,4.204,16.1194,8.3682,6.9104,8.5323,5.3234,13.0149,6.7662
0-211.txt_169,-0.4868,-1.0757,-1.6711,-1.273,-2.8388,0.023,-0.6217,-0.5493,-1.8618,-2.4375,-1.9112,-0.6579,-1.7237,-3.0099,1.0428,-0.2401,-0.5395,-3.3816,-2.4112,-1.7632,3.5446,7.8086,5.9934,8.6601,6.7393,8.5281,7.67,13.7261,10.6271,6.4752,9.231,6.5875,6.3696,5.0693,12.8515,6.1089,6.4356,6.7426,5.9703,6.6271
0-211.txt_171,-0.6767,-0.8922,-1.1971,-1.3906,-2.134,-0.7178,-0.6927,-1.6693,-1.4261,-1.0369,-0.8812,-0.8961,-0.7384,-1.2173,-1.4895,-0.3325,-0.6147,-2.4658,-1.3726,-0.9575,5.7674,9.9369,9.0085,9.9805,10.9819,7.9805,8.4567,9.3784,10.0645,10.2603,10.7929,6.9613,10.1266,13.811,11.9826,7.2599,5.944,12.5004,9.5578,7.8323
0-211.txt_173,-1.226,-1.4068,-1.209,-1.5424,-2.6441,-0.8814,-0.7627,-2.1412,-1.8757,-1.3446,-1.6102,-0.3559,-1.0113,-1.9718,-2.6045,-0.774,-0.2542,-2.887,-1.8983,-0.7571,5.1818,9.892,12.2273,14.4602,11.0227,9.9091,15.6818,14.6932,7.4205,14.5511,14.4943,17.8807,15.4148,20.4489,6.7159,7.4602,13.1932,16.5739,10.9659,14.1364
0-211.txt_175,-0.4675,-1.4903,-0.9286,-1.5844,-2.4838,-0.9351,-1.3377,-1.3312,-1.5747,-1.4903,-1.1818,-1.039,-1.1753,-1.5714,-1.9123,-0.2955,-0.2273,-2.7532,-1.5844,-1.0032,7.5016,9.5309,13.8664,13.9902,6.9544,11.5896,8.7199,18.772,11.6971,12.3192,16.5798,9.9642,8.114,19.0814,10.4886,8.9283,9.4821,11.1173,12.2899,12.2704
0-211.txt_177,-1.1325,-0.5451,-0.2237,-0.375,1.766,-0.2641,-0.6391,-0.3778,0.4765,-1.5432,-1.625,-1.0912,-1.2622,-1.1165,-0.343,-0.3045,-0.4859,-1.4483,-0.828,-1.2209,1.9454,6.2427,6.8006,6.8485,30.2888,5.9135,5.7836,10.1947,9.381,5.4534,3.6745,4.7686,7.2578,9.4722,8.4309,3.6642,5.207,21.969,10.3575,4.7883
0-211.txt_179,-0.9804,-1.0554,-0.6432,-1.2581,-2.0723,-0.7081,-0.9257,-1.5845,-0.8878,-1.6912,-1.477,-0.8405,-1.3757,-1.3466,-1.8061,-0.3047,-0.6459,-2.1223,-1.0838,-1.4284,5.6795,10.2272,14.0183,13.5429,23.5118,10.1947,11.025,10.6978,16.1812,11.2989,9.2718,9.8803,10.073,14.5544,14.3895,8.3381,6.6031,33.5909,12.973,8.165
0-211.txt_181,-0.6746,-1.2485,-0.716,-1.0592,-1.7456,-0.7101,-0.6627,-1.5621,-1.2959,-1.4556,-1.4497,-0.6686,-1.0651,-1.5089,-1.6686,-0.3669,-0.355,-2.3491,-1.1302,-1.1302,5.244,5.6786,10.7917,14.4583,13.8214,7.375,9.8214,10.6548,5.4286,8.2917,8.5595,10.381,5.2143,18.625,8.3869,5.8571,8.4821,5.869,13.8452,6.8631
0-211.txt_183,-0.4341,-1.1938,-0.845,-1.6124,-1.6977,-0.969,-1.0853,-1.4419,-1.0698,-0.9612,-1.1395,-0.8837,-0.8372,-1.3178,-1.4574,-0.3488,-0.4186,-2.1473,-0.907,-0.6279,5.6484,8.8672,11.0625,6.7344,5.9375,3.5625,5.4375,11.1172,10.3906,13.1172,7.5625,8.3516,5.75,9.1484,11.8047,6.7969,5.2891,13.0312,11.6562,12.6562
0-211.txt_185,-0.8359,-1.3744,-0.6974,-1.1641,-2.2154,-0.8205,-0.6872,-1.6769,-1.4667,-1.2974,-1.2872,-0.3795,-1.3282,-1.4513,-1.8205,-0.4974,-0.3128,-2.7179,-1.2615,-1.1487,6.268,7.4175,12.9897,13.0773,11.8247,8.2784,9.1134,11.8299,7.7629,9.8247,11.1701,12.1289,6.5206,16.7474,8.8351,6.1856,8.8351,8.0258,14.232,8.5515
0-211.txt_187,-1.0415,-0.9936,-1.0192,-1.0543,-1.5527,-0.7125,-0.4473,-2.0415,-1.2077,-1.6518,-1.4185,-0.5942,-1.2843,-2.0671,-1.3898,-0.3323,-0.9201,-3.2013,-1.8498,-1.2428,4.5641,11.5513,10.6538,10.6282,30.2564,9.4647,11.1506,9.5801,14.6987,10.9359,10.8878,10.3686,8.9455,12.8429,17.7821,7.5321,5.5705,8.8558,10.875,9.8045
0-211.txt_189,-0.6581,-1.0588,-1.1581,-1.5257,-1.9743,-0.5956,-0.7243,-1.4669,-1.4559,-1.2831,-1.1801,-0.7757,-0.8272,-1.6654,-1.3419,-0.5294,-0.489,-2.1985,-1.2978,-1.0257,4.5535,9.6642,7.952,9.6347,6.3358,9.1919,9.8967,12.6015,6.3542,11.6937,10.7749,8.2731,6.2288,11.6052,12.9041,7.4207,5.7749,11.369,8.7823,8.9594
0-211.txt_191,-0.3105,-1.4729,-0.6467,-0.9459,-2.8661,-0.8348,-1.1197,-0.5385,-1.6353,-1.7436,-1.5954,-0.8262,-1.4929,-1.5413,-2.3105,-0.4046,-0.6182,-2.5328,-1.0655,-1.1481,8.1457,8.9286,11.6943,14.0486,0.96,9.0514,7.8771,18.7371,6.7286,11.0543,13.0086,9.7057,6.8743,17.3571,5.5343,8.2057,7.0086,10.94,18.6,13.0514
0-211.txt_193,-0.7437,-1.1457,-0.505,-1.1231,-2.0151,-0.7462,-0.9271,-1.309,-1.1608,-1.3266,-1.4422,-0.7714,-0.9774,-1.6181,-1.7789,-0.3894,-0.4849,-2.2965,-1.2814,-1.093,4.1461,8.2645,13.728,12.7305,7.7431,6.6272,8.995,13.796,7.6247,12.1864,9.5567,8.5919,5.864,11.0705,7.3023,5.4685,5.5567,11.5516,10.8741,9.9018
0-211.txt_195,-0.7262,-1.3651,-0.5397,-0.4782,-2.9325,-0.9226,-1.0794,-0.8929,-1.2738,-1.6865,-1.6528,-1.1052,-1.6548,-1.6012,-1.9385,-0.3909,-0.5456,-2.623,-1.244,-1.4782,6.5209,8.8668,12.8668,17.6044,2.3121,7.7992,8.6302,16.3996,13.7535,12.1014,12.0875,7.0378,5.7773,17.501,8.8211,7.4911,8.6203,11.5666,14.7932,9.2604
0-211.txt_197,-0.2946,-1.2378,-0.6919,-1.2243,-2.8784,-0.8054,-1.0595,-1.2108,-1.7405,-1.4757,-1.5,-0.8676,-1.4405,-1.7459,-1.8865,-0.627,-0.6919,-2.7432,-1.427,-1.0946,7.5366,11.8943,14.3794,13.3198,3.5176,9.9539,10.0786,17.4824,8.0488,13.0434,13.5285,9.6802,8.0813,15.3415,10.3333,7.0894,8.3767,14.1463,15.4282,11.2846
0-211.txt_199,-0.4722,-1.0769,-1.0299,-1.4551,-2.5427,-0.9103,-0.9487,-1.6944,-1.4423,-0.7479,-0.9573,-0.6325,-1.3184,-1.4829,-1.8483,-0.7393,-0.8568,-2.9209,-1.4103,-0.8526,7.4582,8.6188,10.9143,11.4475,7.2848,7.9186,9.5118,10.1927,11.1199,14.06,11.8608,9.197,8.8051,11.6981,11.6745,6.5203,6.7388,9.6146,11.1991,10.5632
0-211.txt_201,-0.5698,-0.7946,-1.0039,-1.0078,-2.2984,-0.5504,-0.5039,-1.4225,-1.4031,-1.655,-1.5543,-0.0194,-1.1667,-2.0155,-1.8721,-0.3333,-0.7054,-2.6085,-1.7209,-1.2868,5.9533,11.0117,7.6304,13.2646,9.2023,6.9728,10.2529,12.6109,7.7938,12.1556,10.8054,12.2374,7.9728,12.3191,7.7276,6.9572,5.6265,9.6537,8.9844,9.5837
0-211.txt_203,-1.2895,-1.6842,-1.2697,-1.5724,-2.6447,-1.0658,-0.7368,-2.1842,-1.7961,-1.2434,-1.6382,-0.4408,-1.2303,-1.7961,-2.8289,-0.8487,-0.375,-2.9539,-1.7961,-0.7434,5.2252,10.6159,14.0861,15.1126,13.0927,9.5629,17.1987,15.3311,7.9536,14.3709,14.1325,20.351,16.7086,23.5033,7.8609,6.6954,12.6623,19.8874,11.6358,14.4636
0-211.txt_205,-0.0273,-2.3354,-1.9203,-3.0461,-1.7107,-1.7275,-2.717,-0.8742,-2.4822,0.1803,0.0566,-2.3438,0.2956,0.1342,-2.0398,-0.2998,-0.4067,-1.327,-1.0335,-0.0587,4.7458,7.645,8.0609,7.5756,7.7542,7.5525,4.792,14.4832,7.7164,10.3277,9.9139,4.8424,10.2941,13.084,11.2038,6.2458,5.25,23.2395,9.9601,6.9958
0-211.txt_207,-0.6922,-0.8751,-1.0355,-1.1434,-2.6164,-0.776,-0.5649,-1.8622,-1.3892,-1.3691,-1.2168,-0.5979,-1.1539,-1.618,-1.5101,-0.1467,-0.6221,-2.8018,-1.618,-1.1305,6.046,11.1927,9.4806,11.6766,8.9992,7.9589,10.8065,11.125,12.3903,12.3331,11.8516,9.2226,10.254,15.1944,13.504,8.1177,6.4452,13.0113,10.7879,9.2073
0-211.txt_209,-0.5267,-0.0016,-0.4301,-0.593,-1.8161,0.9794,1.0364,-2.2389,-0.4644,-1.2546,-0.595,0.6063,-0.439,-2.1059,-2.2963,-0.3351,-0.6079,-2.5521,-1.7357,-1.2846,2.7825,5.9224,5.8209,7.3522,7.9931,5.9458,8.2398,3.9814,5.6292,8.3947,11.478,6.0368,6.1613,6.1731,4.0182,4.1177,3.3195,8.8706,5.2681,5.9406
0-211.txt_211,-1.5038,-1.7068,-1.1955,-1.4436,-2.8872,-1.0902,-0.7519,-2.1278,-1.9173,-1.4436,-1.9398,-0.4211,-1.4436,-2.0902,-2.9699,-0.9474,-0.3233,-3.1429,-1.9925,-0.8722,5.8712,11.1818,14.6061,15.9242,12.5682,10.9848,19.3636,17.8409,7.6742,15.3864,15.8258,23.2576,17.3561,25.4015,6.8788,6.6818,14.7652,19.0455,13.3561,14.7045
0-211.txt_213,-0.6765,-1.16,-1.4141,-1.46,-2.8906,-0.9282,-0.8459,-2.0847,-1.6341,-1.18,-1.0718,-0.6129,-1.3435,-1.8482,-2.1447,-1.0259,-1.04,-2.9188,-1.6906,-1.2824,8.1131,13.2792,12.5289,17.1378,9.8233,10.8021,13.8751,15.5536,13.4676,19.3239,16.9812,12.8327,11.7079,18.2697,13.4264,7.1095,7.384,17.8245,16.2203,12.9423
0-211.txt_215,-0.8086,-1.3333,-0.9012,-1.0309,-1.9321,-0.8519,-0.7037,-1.4691,-1.5,-1.4321,-1.4383,-0.5062,-1.2469,-1.4383,-1.8457,-0.4691,-0.2531,-2.6296,-1.1296,-1.2901,4.7702,5.764,8.2112,12.5466,15.3975,7.6273,11.8944,11.8012,6.5776,8.8075,8.8571,10.4534,4.913,16.9752,8.2484,7.6708,9.9379,5.8447,15.2422,6.5776
0-211.txt_217,-0.0286,-1.1304,-1.5355,-1.4214,-2.4124,-1.0294,-0.9975,-1.3468,-1.5627,-1.3036,-1.1763,-1.2229,-1.2002,-2.0036,-1.5904,-0.5643,-0.6613,-2.9114,-1.9574,-0.7825,8.5499,12.3233,9.6582,14.7134,11.115,8.9456,10.7109,15.8343,13.9162,14.2594,13.6576,8.265,10.8413,13.779,14.7173,7.2224,7.1699,16.5956,11.0367,12.4958
0-211.txt_219,-0.2121,-1.5603,-1.6401,-1.9494,-2.6518,-1.286,-1.321,-1.9494,-1.7023,-1.4922,-1.3074,-1.4455,-1.251,-2.4377,-2.286,-0.7996,-0.8911,-3.4922,-2.2899,-1.1128,11.2768,13.5906,13.1209,14.924,9.6277,11.46,14.7856,18.1014,15.1404,17.8304,19.5224,9.4678,12.4659,12.7914,14.9942,9.7505,7.1832,6.6316,9.4971,14.9025
0-211.txt_221,-0.4127,-1.496,-1.9286,-2.3492,-1.8889,-1.2937,-1.6746,-1.6071,-1.7937,-0.9444,-0.3016,-1.4444,-0.5952,-0.9286,-1.9683,-0.7262,-0.7698,-1.9881,-1.2143,-0.6865,7.8964,8.0837,5.6096,6.8207,10.1394,7.1594,6.5657,16.6414,9.6255,9.8964,14.6972,5.7171,8.6653,17.7849,11.3984,8.1833,5.8566,19.1952,11.4622,9.0279
0-211.txt_223,-0.3424,-0.1828,-1.072,-0.9942,-2.7841,0.5409,0.6237,-2.1348,-1.33,-1.6807,-0.7916,0.1522,-0.9603,-2.4822,-2.3987,-0.5095,-0.8644,-3.1629,-2.1919,-1.4615,6.2111,9.4694,8.096,9.9917,5.8535,9.3998,10.5157,7.5315,9.6035,10.5116,14.6573,7.1722,9.3535,8.9901,6.1002,6.1738,5.3096,7.3593,5.6705,7.9222
0-211.txt_225,-1.0092,-1.1994,-1.2945,-1.3436,-2.8804,-0.7791,-1.2178,-0.6994,-1.3313,-2.2546,-1.8988,-1.0368,-1.5368,-2.316,-1.0399,-0.8405,-1.2515,-3.0798,-2.0307,-1.9172,5.8277,13.5415,12.0369,14.2062,14.6677,11,11.3292,29.7446,15.0246,12.1108,13.1692,13.0769,12.7231,16.1692,18.8646,7.0246,7.0523,21.1323,15.9015,9.1785
0-211.txt_227,-0.4183,-0.9278,-0.7338,-1.0076,-1.9202,-0.654,-0.6008,-1.1559,-1.1255,-1.3346,-1.3384,-0.597,-0.8897,-1.5741,-1.5399,-0.308,-0.4525,-2.2928,-1.2433,-0.9163,5.958,7.458,9.0725,13.8015,2.7672,4.8893,8.2481,15.6107,7.8435,13.6985,11.7863,7.9008,6.3931,9.9237,6.2137,4.5458,6.3702,6.7099,10,11.3588
0-211.txt_229,-0.2641,-1.1303,-1.4225,-1.3239,-2.169,-0.7148,-0.8768,-1.6127,-1.7254,-1.2782,-1.0704,-1.3063,-1.1127,-2.0915,-1.3239,-0.6585,-0.7641,-2.6937,-1.9366,-0.9894,7.2367,11.2367,8.841,12.8516,9.3286,10.2226,13.0777,14.9152,8.9541,15.2297,15.6502,4.1237,8.3428,10.2509,16.6219,6.4664,5.7456,10.9647,7.0919,12.523
0-211.txt_231,-0.2639,-1.0396,-1.5435,-1.6253,-2.81,-1.3562,-1.3034,-1.5989,-1.8074,-1.1979,-1.3272,-1.2243,-1.1636,-2.6491,-2.6306,-1.0422,-1.0317,-3.6807,-2.5251,-0.942,9.082,14.2593,12.6455,17.6111,8.3175,10.1085,13.7407,18.9894,13.0741,19.5556,16.5661,11.6825,10.7143,11.2566,11.7593,7.6931,7.6376,10.8519,9.7328,15.0847
0-211.txt_233,-0.6644,-0.7494,-0.8391,-1.1218,-2.092,-0.5517,-0.5977,-1.6184,-0.9862,-1.1425,-1.3885,-0.6805,-0.8713,-1.3816,-1.7448,-0.4069,-0.6552,-2.469,-1.0529,-1.0322,4.7719,11.7673,9.2074,14.1728,7.6636,7.1152,11.3018,10.1774,8.1728,11.5645,11.2857,8.5899,5.1336,13.0046,6.5115,6.4124,3.6129,4.5369,11.0046,9.1475
0-211.txt_235,-0.6401,-1.1352,-0.4674,-1.0928,-3.7752,-0.7134,-1.3876,-1.1531,-1.8779,-1.6221,-1.6075,-1.1645,-1.816,-1.6612,-2.0635,-0.2068,-0.1498,-2.4186,-0.8958,-1.3909,6.385,13.0832,18.199,17.9119,2.0897,11.46,10.7896,15.3785,9.354,16.4633,14.4062,9.8042,9.2316,18.6297,11.6444,8.7259,10.1631,25.9755,21.3458,13.1109
0-211.txt_237,-0.6532,-1.2775,-0.7457,-1.0462,-1.8497,-0.7283,-0.763,-1.5087,-1.3642,-1.4624,-1.4393,-0.4451,-1.1098,-1.3468,-1.7225,-0.3121,-0.2139,-2.3699,-1.1329,-1.2254,5.4477,5.1686,11.7209,13.3081,14.2326,7.4535,9.3081,10.5174,6.3779,7.9535,8.9128,12.5523,5.0116,19.0349,8.4767,7.0407,8.3837,6.2442,12.7267,6.7267
0-211.txt_239,-0.8215,-1.2248,-1.3115,-1.5681,-2.3906,-0.8028,-1.037,-1.6909,-1.3897,-1.4974,-1.2637,-1.1869,-1.3785,-1.9808,-1.1012,-0.3447,-0.5513,-2.874,-1.7831,-1.0042,6.3604,11.3754,11.5853,13.1781,15.2933,10.105,10.8772,11.9583,14.1181,12.0389,12.6635,9.4963,9.1771,13.8758,16.2849,8.6612,8.4194,12.7235,11.3524,11.7915
0-211.txt_241,-0.3273,-2.2356,-1.6763,-2.6601,-1.7788,-1.6043,-2.2968,-0.9784,-2.1871,-0.1205,-0.232,-2.1619,-0.1619,-0.1133,-1.8309,-0.3831,-0.4874,-1.4047,-1.0755,-0.3507,4.9532,8.6162,9.1297,7.6468,10.5694,7.7135,7.2288,13.9279,8.2036,11.2541,9.591,5.4919,7.2775,13.1243,13.418,6.1946,5.7099,22.3279,10.4036,7.7964
0-211.txt_243,-0.7121,-1.0486,-1.7529,-1.823,-3.1693,-1.1556,-1.2218,-2.2101,-1.6109,-1.3677,-1.3735,-1.393,-1.2821,-2.3444,-2.5992,-1.2802,-1.2899,-3.7276,-2.6226,-1.2257,10.731,17.1384,14.7232,18.1501,8.9084,11.8694,17.9279,20.9903,14.6569,21.7115,19.1384,12.1676,15.6979,15.2573,12.3392,11.2339,7.9357,10.4776,10.0955,15.1384
