#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
1-212.txt_313,21.034,11.412,6.435,6.107,4.967,4.841,4.75,4.301,4.061,3.849,3.683,3.571,3.291,3.152,3,2.891,2.73,2.523,2.315,2.006
1-212.txt_315,21.068,11.429,6.475,6.118,5.242,4.886,4.622,4.478,4.146,3.973,3.682,3.445,3.269,3.182,3.102,2.921,2.7,2.6,2.323,2.082
1-212.txt_317,21.103,11.405,6.642,5.967,5.084,4.853,4.55,4.372,4.055,3.992,3.659,3.431,3.308,3.187,2.892,2.734,2.661,2.432,2.236,1.963
1-212.txt_319,21.145,11.354,6.379,5.898,5.189,4.863,4.584,4.364,4.144,4.031,3.743,3.485,3.309,3.207,3.095,2.943,2.66,2.505,2.388,2.053
1-212.txt_321,21.13,11.328,6.414,6.209,5.333,4.933,4.585,4.344,4.097,3.906,3.644,3.597,3.288,3.21,3.001,2.809,2.671,2.573,2.388,2.044
1-212.txt_323,21.297,11.344,6.622,5.963,5.132,4.957,4.63,4.324,4.06,3.972,3.658,3.541,3.341,3.124,3.035,2.82,2.75,2.643,2.47,2.057
1-212.txt_325,21.322,11.496,6.512,6.116,5.169,4.916,4.712,4.477,4.113,3.964,3.907,3.705,3.133,3.06,3.051,2.964,2.847,2.603,2.476,2.108
1-212.txt_327,21.278,11.26,6.314,6.021,5.079,4.896,4.712,4.481,4.025,3.848,3.788,3.465,3.359,3.112,2.982,2.86,2.75,2.656,2.521,2.204
1-212.txt_329,21.046,11.371,6.407,6.049,5.182,4.843,4.584,4.435,4.232,4.058,3.73,3.515,3.285,3.228,3.081,2.885,2.651,2.489,2.405,2.012
1-212.txt_331,21.203,11.485,6.44,6.1,5.141,4.932,4.662,4.471,4.155,4.039,3.556,3.42,3.271,3.138,2.926,2.74,2.66,2.405,2.267,2.077
1-212.txt_333,20.469,11.22,6.415,6.044,4.844,4.565,4.259,4.156,4.028,3.929,3.667,3.495,3.191,2.945,2.906,2.8,2.485,2.422,2.256,2.059
1-212.txt_335,18.812,9.842,6.082,5.948,4.704,4.466,4.218,3.976,3.79,3.643,3.496,3.354,2.914,2.829,2.703,2.467,2.374,2.318,2.154,1.798
1-212.txt_337,28.618,15.78,9.948,8.233,6.856,6.011,5.711,5.161,4.83,4.409,4.095,3.832,3.647,3.495,3.326,2.944,2.88,2.659,2.512,2.376
1-212.txt_339,21.689,11.753,6.699,6.245,5.211,5.106,4.818,4.531,4.199,4.086,3.828,3.669,3.252,3.105,3.027,2.888,2.802,2.664,2.423,2.079
1-212.txt_341,21.298,11.349,6.651,6.162,5.194,4.94,4.59,4.46,4.179,4.073,3.781,3.448,3.285,3.188,2.96,2.865,2.698,2.504,2.421,2.073
1-212.txt_343,21.373,11.425,6.65,6.331,5.215,4.862,4.612,4.36,4.244,4.08,3.821,3.551,3.272,3.249,2.915,2.816,2.777,2.449,2.405,2.172
1-212.txt_345,20.975,11.304,6.404,6.071,5.159,4.83,4.573,4.381,4.134,4.012,3.695,3.455,3.387,3.258,3.072,3.039,2.726,2.705,2.475,2.235
1-212.txt_347,21.481,11.655,6.789,6.123,5.233,4.941,4.721,4.471,4.105,3.96,3.68,3.529,3.305,3.12,2.936,2.9,2.602,2.544,2.445,2.128
1-212.txt_349,20.38,11.313,6.305,5.879,4.835,4.486,4.469,4.303,4.081,3.79,3.745,3.392,3.208,3.12,3.02,2.759,2.552,2.468,2.406,2.109
1-212.txt_351,21.54,11.801,6.761,6.105,5.196,4.986,4.674,4.39,4.095,4.016,3.721,3.492,3.23,3.128,2.866,2.765,2.568,2.447,2.333,2.064
1-212.txt_353,18.116,9.418,6.091,5.491,4.824,4.432,4.335,3.718,3.668,3.45,3.31,3.253,3.076,2.825,2.734,2.616,2.4,2.231,2.126,1.958
1-212.txt_355,19.21,10.127,6.237,5.867,4.879,4.497,4.183,3.87,3.65,3.586,3.469,3.281,3.158,2.79,2.634,2.558,2.267,2.187,2.128,1.899
1-212.txt_357,19.239,10.169,6.177,5.909,4.887,4.514,4.286,3.909,3.679,3.51,3.449,3.194,3.125,2.876,2.616,2.564,2.387,2.259,2.147,1.984
1-212.txt_359,19.693,11.144,6.34,5.91,4.855,4.539,4.489,4.227,4.128,3.906,3.381,3.247,3.039,2.9,2.783,2.73,2.536,2.35,2.255,2.156
1-212.txt_361,20.541,11.321,6.589,5.871,4.954,4.807,4.69,4.408,4.098,3.842,3.663,3.585,3.173,3.063,2.974,2.9,2.85,2.495,2.445,2.122
1-212.txt_363,19.933,11.192,6.175,5.525,5.006,4.575,4.343,4.128,4.012,3.84,3.404,3.334,3.214,3.077,3.003,2.868,2.679,2.605,2.44,2.117
1-212.txt_365,21.15,11.074,6.847,6.009,5.388,4.789,4.616,4.314,4.127,3.868,3.792,3.463,3.339,3.053,2.938,2.872,2.789,2.59,2.509,2.31
1-212.txt_367,22.357,12.559,7.219,6.358,5.127,4.811,4.688,4.521,4.317,4.126,3.715,3.649,3.381,3.184,3.148,3.045,2.895,2.683,2.541,2.267
1-212.txt_369,19.469,10.99,6.342,5.708,4.983,4.495,4.335,4.134,4.092,3.846,3.726,3.409,2.98,2.83,2.657,2.542,2.496,2.323,2.132,1.888
1-212.txt_371,19.979,10.245,6.91,6.201,5.15,5.088,4.605,4.389,4.123,4.038,3.665,3.62,3.481,3.327,3.035,2.904,2.813,2.58,2.465,2.336
1-212.txt_373,18.068,10.404,6.754,5.64,4.822,4.423,4.255,3.721,3.337,3.298,2.995,2.973,2.837,2.735,2.641,2.445,2.251,2.084,1.929,1.789
1-212.txt_375,18.67,10.474,6.45,5.786,4.914,4.554,4.32,3.97,3.666,3.395,3.311,3.257,3.128,2.985,2.789,2.691,2.567,2.413,2.277,2.065
1-212.txt_377,20.086,10.837,6.709,5.951,5.051,4.852,4.377,4.096,3.834,3.627,3.371,3.288,3.136,3.091,2.71,2.605,2.513,2.443,2.247,2.123
1-212.txt_379,20.324,11.334,6.312,5.828,4.967,4.72,4.392,4.049,4.035,3.914,3.435,3.385,3.178,3.07,3.014,2.757,2.624,2.553,2.41,2.053
1-212.txt_381,20.1,11.209,6.964,6.112,5.123,4.619,4.44,4.04,3.827,3.569,3.307,3.288,3.176,3.069,2.695,2.617,2.457,2.413,2.308,2.204
1-212.txt_383,19.659,10.959,6.428,5.651,4.802,4.715,4.455,4.112,4.007,3.779,3.576,3.332,3.125,2.928,2.836,2.819,2.702,2.448,2.372,2.041
1-212.txt_385,19.719,11.116,6.488,5.624,4.795,4.6,4.382,4.273,3.996,3.513,3.449,3.395,3.162,3.031,2.896,2.798,2.736,2.425,2.303,2.146
1-212.txt_387,20.757,11.415,6.477,5.564,4.984,4.648,4.523,4.372,4.19,4.023,3.665,3.593,3.354,3.078,3.018,2.832,2.823,2.549,2.465,2.044
1-212.txt_389,20.414,11.143,6.237,5.654,4.947,4.654,4.377,4.283,4.072,3.729,3.517,3.439,3.119,2.968,2.929,2.838,2.589,2.476,2.259,2.142
1-212.txt_391,21.939,11.881,7.015,6.008,5.209,4.873,4.66,4.269,3.886,3.673,3.644,3.441,3.144,3.084,2.963,2.863,2.804,2.649,2.294,1.933
1-212.txt_393,20.374,10.976,6.582,6.079,5.014,4.972,4.828,4.393,4.245,4.065,3.6,3.45,3.277,3.224,2.962,2.795,2.725,2.548,2.389,2.007
1-212.txt_395,21.194,11.514,6.302,5.99,5.302,4.776,4.477,4.409,3.973,3.761,3.712,3.55,3.327,3.176,3.059,2.839,2.646,2.583,2.397,1.974
1-212.txt_397,21.093,11.483,6.396,6.085,5.153,4.861,4.572,4.419,4.265,3.916,3.785,3.679,3.289,3.21,3.115,2.859,2.719,2.492,2.421,2.12
1-212.txt_399,21.2,11.462,6.288,6.085,5.352,4.807,4.643,4.507,4.21,4.092,3.741,3.455,3.236,3.108,2.953,2.847,2.696,2.537,2.368,2.038
1-212.txt_401,19.477,11.124,6.51,5.61,4.963,4.638,4.425,3.961,3.892,3.847,3.546,3.38,2.959,2.841,2.685,2.589,2.47,2.299,2.278,1.747
1-212.txt_403,20.513,11.259,6.516,6.078,5.247,4.867,4.706,4.496,4.081,3.834,3.774,3.427,3.167,3.007,2.929,2.801,2.66,2.468,2.339,2.133
1-212.txt_405,21.973,12.237,7.243,5.98,4.952,4.862,4.6,4.358,4.109,3.884,3.794,3.606,3.263,3.066,3.051,2.728,2.551,2.465,2.344,2.282
1-212.txt_407,19.271,10.128,6.718,5.782,5.163,4.606,4.404,4.205,3.823,3.719,3.36,3.321,3.205,2.951,2.749,2.469,2.41,2.249,2.151,1.989
1-212.txt_409,23.748,11.912,6.797,6.401,5.381,5.145,4.936,4.458,4.321,3.818,3.644,3.522,3.464,3.386,3.265,2.969,2.905,2.581,2.482,2.359
1-212.txt_411,27.551,15.371,9.226,7.683,6.413,5.773,5.073,4.65,4.531,4.214,3.748,3.678,3.403,3.35,3.094,2.916,2.908,2.857,2.338,2.241
1-212.txt_413,20.369,11.363,6.456,5.579,4.957,4.592,4.465,4.247,4.033,3.842,3.449,3.328,3.18,3.014,2.866,2.775,2.526,2.491,2.28,2
1-212.txt_415,20.179,11.308,6.164,5.709,5.122,4.481,4.388,4.138,3.932,3.829,3.523,3.356,3.14,2.989,2.755,2.616,2.477,2.364,2.283,1.806
1-212.txt_417,18.906,9.915,6.672,5.709,5.236,4.837,4.285,4.237,3.927,3.806,3.54,3.407,3.237,2.868,2.84,2.679,2.435,2.301,2.235,2.18
1-212.txt_419,18.956,10.031,6.614,5.787,5.189,4.757,4.417,4.202,4.092,3.764,3.532,3.467,3.256,2.987,2.874,2.625,2.536,2.426,2.368,2.189
1-212.txt_421,19.841,10.91,6.533,4.316,3.664,3.253,2.461,1.578,1.442,1.132,1.039,0.863,0.653,0.437,0.344,0.222,0.133,0.053,0,0
1-212.txt_423,17.433,10.093,5.606,3.955,3.201,3.01,2.578,1.932,1.625,1.25,1.024,0.864,0.784,0.571,0.398,0.288,0.207,0.175,0.115,0.001
