#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200
positive42-2.txt_gi|114153282|gb|ABI52807.1|,-0.1117,0.3754,0.6007,-0.2844,0.4143,0.1578,0.1289,1.2068,0.3137,0.5179,0.4695,0.1478,0.2084,0.1356,-0.0462,0.152,0.1897,-0.6129,-0.8268,0.3394,-0.0157,0.3231,-0.3704,-0.7879,-0.662,0.0755,-0.2888,0.2298,-0.132,-0.0334,-0.0082,-0.0108,0.1855,0.2891,0.018,4.00E-04,0.4447,0.194,0.3167,0.3419,-0.0083,0.3792,0.4464,0.5629,-0.3536,0.2565,-0.0697,0.4703,0.1793,0.0789,0.0936,0.7611,0.2454,-0.0751,-0.3077,0.1555,0.1136,0.676,0.5039,0.3604,0.06,-0.3481,-0.1292,-0.8575,-0.5515,0.246,0.1475,0.5095,-0.4194,-0.1433,-0.0112,-0.3951,-0.077,-1.115,-0.2722,-0.1403,-0.0504,-1.0173,-2.1224,-0.1288,-0.0857,0.532,-0.2355,-0.9079,-0.1335,0.0756,-0.585,0.6555,-0.4221,-0.0301,0.0587,-0.0711,0.091,0.0936,-0.2868,-0.0849,-0.9434,0.3113,-0.4722,-0.299,0.0621,0.8329,-0.214,-0.5408,-0.7091,0.3006,0.3801,0.183,-0.4174,-0.3475,-0.307,0.9927,-0.1958,-0.2705,-0.1996,-0.0908,0.0526,-0.2867,-0.948,-0.429,0.115,0.077,-1.3936,0.6158,0.096,0.4084,1.2525,-0.4972,-0.4198,-0.3456,-0.4311,0.0839,0.1016,-0.9626,-0.1024,-0.0463,0.0107,-0.6214,-0.5002,-0.9198,-0.1806,0.624,-0.3753,-0.3163,0.8831,0.1056,-0.0334,-0.0238,-0.1865,-0.086,-0.2544,0.281,-0.2794,-0.8382,-0.0443,-0.235,0.3279,-0.2136,0.7842,-0.4611,0.1354,0.2402,-0.0078,0.3657,0.7628,0.0163,0.8313,-0.2338,0.3639,-0.4704,-0.411,0.6238,0.0921,-0.2839,0.0151,0.2566,0.2764,-0.2323,-0.1626,-0.6562,0.2437,-0.2754,0.0465,-0.753,-0.705,0.0192,-0.2977,0.2861,0.3332,0.2319,0.1227,-0.4213,0.2858,1.1867,-0.1406,0.2043,0.9722,1.0293,2.7074,-0.0906
positive42-2.txt_gi|114153198|gb|ABI52765.1|,-0.5411,-0.0472,0.656,-0.0633,0.7415,0.8429,0.1226,0.3597,0.0977,0.3385,0.2975,0.005,0.2236,1.2778,-0.0151,0.2253,-0.2293,-0.2677,-0.2213,0.029,0.2746,-0.0498,-0.3427,-0.7269,-0.3186,0.1482,-0.184,-0.3501,0.0178,0.4762,0.0616,-0.0926,0.1562,0.5932,0.4071,-0.1316,-0.238,0.0292,0.1157,-0.159,-0.0669,0.3411,0.3889,-0.4432,0.5944,0.6304,-0.1992,0.5682,0.0283,-0.2761,-0.0623,0.3999,-0.0113,0.1806,0.0521,-0.0445,0.2217,0.6395,0.2667,-0.127,-0.4435,0.2734,-1.0826,-0.9213,-0.7363,0.6429,0.1749,-0.74,-0.0802,-0.851,-0.9393,-0.1563,-0.5,-0.2979,-0.4434,0.0471,0.0318,-0.8364,-0.3445,-0.8993,0.0674,0.3121,-1.1237,-0.4499,-0.203,0.2327,-0.2388,-0.7975,-0.0384,-0.4337,-0.2155,-0.1663,0.1312,-0.7081,0.131,0.1482,-0.2103,-0.113,-1.6949,-0.1626,-0.0662,-0.0141,-0.6356,-1.0609,-0.2817,0.5912,0.2836,-0.143,-0.1905,-0.9099,-0.4157,0.2702,-0.4565,-0.9772,-0.3531,-0.1026,0.3706,-0.8901,-1.6325,-0.4209,0.0128,0.2938,-0.6946,-0.6327,-0.149,0.2656,0.0783,-0.5136,0.0322,-1.4427,-1.0967,-0.1782,-0.6988,-1.432,-0.3035,-0.027,-0.1333,-0.9001,-0.2672,-1.6243,0.189,0.3133,0.2255,0.0277,0.093,-0.083,-0.658,-0.3045,-0.0314,-0.5307,-0.0527,0.0892,-0.1777,-0.2454,-0.2801,-0.196,0.0845,-0.4627,0.2174,-0.0447,-0.0261,-0.1775,0.3842,-0.6111,-0.2747,-0.2927,-0.8531,-0.3479,-0.0332,-0.49,-0.1427,-0.371,-0.0292,-0.4474,-0.1753,0.491,0.7447,-0.6054,-0.5789,-0.9228,0.2462,-0.1195,0.8515,0.0592,-0.3303,0.052,-0.4779,-0.2733,0.0942,0.2152,0.1599,-0.4965,0.2204,-0.1308,-0.4326,0.1098,-0.2335,-0.4804,-0.1947,0.4043
positive42-2.txt_gi|114153166|gb|ABI52749.1|,0.0464,0.0477,0.5521,-0.0068,0.3018,0.7379,0.1513,0.2577,0.0696,0.3795,-0.1108,0.4329,-0.0156,-0.0208,-0.0863,0.3474,0.6238,-0.371,-0.256,-0.0077,-0.0252,0.0429,-0.2883,-0.3858,-0.07,0.6504,0.4046,-0.0355,-0.0622,-0.2358,-0.1576,0.1781,0.0516,0.0044,0.4892,-0.0343,0.1963,-0.4544,0.2036,-0.3109,0.1762,0.5245,-0.3582,-0.1897,-0.1148,0.6845,0.0617,-0.1186,0.025,0.1907,-0.0272,0.4455,-0.1656,-0.0728,0.519,0.0525,-0.1157,-0.0341,-0.2796,0.2264,0.0157,0.2523,0.1272,0.0675,-0.1634,0.1741,-0.0247,-0.6134,-0.0813,-0.4934,-0.49,0.2691,-0.3768,-0.2965,-0.0879,-0.0663,0.0648,-0.4396,-0.0046,-0.3648,0.1638,0.5386,-0.3306,-0.7687,-0.5643,0.0911,-0.7994,-0.0308,-0.3003,-0.8103,-0.6287,0.7774,-0.3434,-0.0719,0.5962,0.0841,-0.2175,1.3199,-0.2977,-0.5604,0.1318,0.326,0.0155,-0.1685,-0.5846,0.0623,-0.0871,-0.6395,-0.1748,-0.5385,-0.5793,-0.1878,-0.4516,0.086,-0.3724,0.1358,0.498,-0.5638,-0.3643,-0.307,-0.1239,0.072,0.2763,-0.3608,0.0229,-0.0744,-0.2681,0.0227,-0.1367,-0.4935,-0.2482,-0.147,-0.2476,-0.456,0.4498,-0.0459,0.0848,0.5379,-0.5642,-0.4724,-0.0128,0.1172,0.4443,0.5264,0.4885,0.0817,0.1355,-0.1376,-0.2896,-0.2026,-0.1282,0.0298,-0.1901,0.0705,0.8025,0.05,0.3764,0.3163,-0.2258,-0.0405,-0.1311,0.3816,0.6039,-0.5408,0.655,-0.1427,-0.6652,0.2542,0.2005,0.0896,-0.0414,-0.0716,0.0488,0.0907,-0.3936,-0.0766,-0.0195,-0.2545,0.557,0.3483,-0.0476,-0.6985,-0.7142,-0.5292,-0.5747,-0.1504,-0.2196,0.7538,0.1411,-0.3433,-0.0023,-0.7481,0.1408,-0.4541,0.4355,-0.2195,-0.4611,-1.0564,-0.7146,-0.3256
positive42-2.txt_gi|114153124|gb|ABI52728.1|,0.2803,0.0053,0.83,0.9267,0.7783,-0.0665,0.076,0.4938,0.1736,0.2669,0.3466,0.1991,0.2454,0.3142,0.6572,0.1767,0.1078,0.0441,0.3889,0.1551,-0.1436,-0.8727,-0.425,-0.0295,-0.3903,-0.1435,0.0962,0.1834,-0.001,-0.2747,0.1208,-0.3841,0.0456,0.7315,-0.1451,0.1212,-0.0417,0.0373,0.1899,-0.4808,-0.1106,-0.0472,0.013,-0.5348,-1.0179,-0.4696,-0.997,-0.0149,0.3548,-0.7863,-0.8023,-0.6567,-0.3475,-0.4509,-0.1047,0.183,0.222,-0.0096,0.0836,-0.5058,-0.2513,-0.0885,-0.9432,-0.5401,-0.6706,0.3255,-0.3959,0.0603,-0.2076,-0.279,-0.4596,-0.363,-0.1438,-0.4906,-0.269,-0.151,-0.033,-0.3567,-0.5547,-0.1898,-0.1686,0.1816,0.7209,-0.1313,-0.6309,-0.0119,0.037,0.0297,0.1343,0.3903,0.2745,0.131,0.0493,-0.631,-0.2204,0.0388,0.05,-0.3074,-0.5385,0.3884,0.0887,0.0959,0.6761,0.396,-0.4926,-0.2933,0.1878,-0.374,-0.1055,-0.6037,-0.528,0.4524,-0.1889,-0.0529,-0.4798,-0.2758,-0.1538,0.2879,0.1113,-0.3746,0.0041,-0.4256,-0.8283,-0.2848,0.0058,-0.3665,0.4975,-0.1301,0.3394,0.1952,0.0437,-0.7592,0.088,-0.7791,0.0228,-0.252,-0.0073,-0.2253,-0.2347,0.3816,-0.0038,-0.6093,-0.3908,0.0537,1.0787,-0.049,0.0426,0.0044,-0.4021,0.1012,0.0244,-0.6759,0.0612,-0.2892,0.0352,0.0266,-0.1225,-0.1929,-0.2849,0.0484,0.0128,-0.1533,-0.0088,-0.1952,0.3865,-0.0074,0.2877,0.0959,-0.3378,-0.6282,-0.4861,-0.4373,-0.347,0.7847,-0.3723,0.2726,0.354,-0.0378,1.0613,-0.6605,-0.2628,0.1245,-0.3869,0.2826,-0.7954,-0.215,-0.3016,-0.202,0.817,0.3811,0.3117,0.1157,0.1466,-0.2,-0.1925,0.1878,-0.255,-0.2656,-0.1578,0.0646
positive42-2.txt_gi|114153090|gb|ABI52711.1|,0.2067,0.2093,-0.1129,0.221,0.0639,0.5167,0.1838,-0.5189,0.0812,-0.3607,-0.3195,0.4772,-0.2173,-0.0412,-0.4817,-0.0596,-0.1093,-0.1776,0.087,-0.209,-0.2122,-0.7062,0.4034,0.2186,-0.5184,-0.3269,-0.4349,-0.1878,-0.3758,-0.2051,0.0329,-0.4864,0.1491,0.0838,-0.0323,0.3836,-0.0694,-0.2809,0.1285,-0.2593,-0.0662,-0.8984,-0.5435,-0.8634,-0.8859,-0.6279,-0.8911,-0.5566,-0.1331,-0.825,-0.7448,-0.9954,-0.403,-0.8322,0.7113,-0.7035,-0.04,-0.1772,-0.2495,-0.3158,0.1635,-0.0681,0.5585,-0.3181,-0.8687,0.2355,-0.2111,0.4829,0.1492,0.5227,0.2359,0.0689,-0.0594,0.2541,0.1056,-0.1378,-0.0045,-0.1852,0.1487,0.5312,-0.2067,-0.3576,-1.1205,-0.0077,0.0389,-0.3293,-0.1346,-0.5622,-0.1316,-0.4897,-0.6986,-0.6324,-0.3668,-0.5687,-0.1978,-0.8254,-0.3131,-0.0671,0.0188,-0.1294,-0.4652,-0.3012,0.0659,0.0528,-0.5994,-0.1048,-0.1051,-0.022,-0.6133,-0.5935,-0.6559,-0.3658,-0.2234,-0.8377,-0.4577,0.3324,0.2378,-0.5417,-0.8136,-0.45,0.3154,0.7138,-0.2626,-0.5829,-0.5321,-0.7123,-1.0611,-0.2847,-0.0092,-0.5584,-0.9173,-1.0339,-0.0071,-0.8283,-0.5466,-0.4142,-0.2161,0.2677,0.0024,-0.1682,0.1855,0.5467,-0.1495,0.4492,0.7495,-0.1599,0.4134,0.0833,-0.2286,-0.4331,-0.4232,0.4998,-0.2441,-0.2886,0.1874,0.2783,0.4562,0.4246,-0.2746,-0.2906,0.0392,-0.5547,-0.2453,-0.0419,0.7162,-0.2084,0.0398,-0.1835,-0.3458,1.1475,1.1307,0.0135,0.5422,-0.575,-0.1155,0.0442,-0.0897,-0.4334,-0.6185,0.5523,-0.1244,-1.14,-0.7565,-0.2293,-1.1978,0.13,0.4615,-0.5891,0.8296,-0.0223,-0.0429,0.1078,0.0921,-0.8537,0.1654,0.0656,-0.1599,-0.3692,-0.4417,0.0145
positive42-2.txt_gi|114152960|gb|ABI52646.1|,0.0683,0.0565,0.5984,0.2939,-0.1465,0.0706,-0.0115,0.0122,0.4291,0.5846,0.3689,-0.0373,0.1487,0.2501,0.4898,0.2073,0.1544,0.3452,0.0928,0.4438,0.0182,0.0015,0.1246,0.1129,0.3105,-0.0955,-0.1497,0.082,0.0461,-0.026,0.0944,-0.2862,-0.0662,0.1003,0.1047,0.0478,0.1574,-0.3656,0.2925,-0.1499,0.012,-0.009,-0.34,0.3899,0.0433,0.1831,0.2166,-0.1128,0.0636,0.0061,-0.0182,0.1848,0.021,-0.6024,0.2684,-0.4192,0.1638,-0.4338,-0.6276,0.0154,-0.1994,-0.1695,-0.2379,-0.4426,-0.013,-0.1725,0.0099,-0.1177,0.0814,0.1325,0.2706,-0.0831,0.0556,0.3523,0.4437,-0.4381,-0.0693,-0.1404,0.0779,-0.1183,0.2242,-0.0109,-0.8154,0.1244,-0.0715,-0.1351,-0.1941,-0.3153,-0.2265,-0.4707,-0.2592,-0.1352,-0.1252,-0.2532,0.1908,-0.3278,-0.4616,0.4145,-0.0287,-0.2543,-0.3814,0.1148,0.2908,-0.092,-0.69,0.0027,0.0861,-0.4053,-0.2595,-0.4246,-0.1407,0.1009,-0.0844,0.7941,0.357,-0.6059,-0.424,0.8635,0.5646,-0.2273,0.1266,0.2639,-0.588,-0.4495,-0.5279,-0.2366,-0.1351,-0.0164,0.104,-0.1117,-0.1164,-0.0179,0.0047,-0.4433,-0.2071,-0.2514,-0.2954,0.0109,-0.5624,0.1464,0.1822,0.1526,-0.685,-0.3402,0.6497,0.1422,0.2058,-0.0829,0.0325,0.0683,-0.0186,0.1645,-0.0961,0.3007,0.0558,-0.0293,-0.2221,-0.5145,0.6804,0.0789,0.0153,0.3841,-0.375,-0.6077,-0.1138,-0.124,-0.3403,-0.1947,0.0118,-0.3794,-0.4683,-0.0304,-0.1912,-0.618,-0.3767,-0.1729,-0.2518,-0.523,-0.5856,-0.3279,0.0352,-0.1382,-0.2059,-0.0761,-0.0711,-0.3182,-0.3834,-0.3159,-0.1882,-0.071,0.0289,-0.239,0.0468,-0.0075,-0.1925,-0.1564,0.2265,-0.1327,-0.0224,-0.0567
positive42-2.txt_gi|114152958|gb|ABI52645.1|,-0.0095,0.1863,0.4059,0.5653,-0.2413,0.2445,0.1482,-0.0727,0.3053,0.447,0.2849,0.0386,0.1891,0.4262,0.4827,0.2352,-0.1109,0.3469,0.1297,0.1931,-0.0321,-0.0226,0.4719,0.2473,0.3753,-0.0865,0.0163,0.0363,0.1869,-0.1366,0.0819,-0.2099,-0.092,0.1174,0.1473,0.1809,0.4453,-0.2368,0.3906,-0.2249,-0.1606,0.0052,0.0091,0.185,-0.1136,0.231,0.3392,-0.1207,-0.028,-0.0223,-0.0816,0.1783,-0.0166,-0.4013,0.2174,-0.4354,-0.2078,-0.3315,-0.5397,-0.0603,-0.2937,-0.38,-0.6226,-0.3432,-0.0201,-0.2872,-0.1129,0.0197,0.006,0.121,0.2688,-0.0956,0.0626,0.3018,0.4649,-0.2868,0.1098,-0.2391,0.1435,-0.0994,0.1344,-0.0897,-0.8251,0.1206,-0.0876,-0.0719,-0.0539,-0.2836,-0.3191,-0.5162,-0.3796,-0.1205,-0.1637,-0.2937,0.2119,-0.5127,-0.5577,0.2869,-0.3225,-0.348,-0.4835,0.1869,0.3563,-0.0374,-0.5761,-0.1491,0.046,-0.5006,-0.2678,-0.4419,-0.0516,0.1494,-0.0038,0.5954,0.2713,-0.4925,-0.4476,0.8824,0.2638,-0.1179,0.1162,0.3017,-0.7255,-0.3942,-0.5099,-0.1622,-0.1471,-0.1585,0.0902,-0.1521,-0.1182,-0.1055,-1.00E-04,-0.3982,-0.2189,-0.1998,-0.2852,0.0249,-0.5123,0.0688,0.1883,0.4523,-0.4443,-0.4313,0.5993,0.1193,-0.0751,-0.1945,-0.0441,-0.0119,-0.0478,0.059,-0.0889,0.2262,-0.0128,-0.3319,-0.458,-0.4542,0.3825,-0.0218,-0.0058,0.7136,-0.3841,-0.5242,-0.0555,0.381,-0.2265,-0.306,-0.0248,-0.3616,-0.4383,0.2368,-0.0449,-0.4747,-0.3883,0.0515,-0.0985,-0.5427,-0.6208,-0.2907,-0.0999,-0.0566,-0.3925,-0.285,-0.0184,-0.2618,-0.3269,-0.2601,-0.2076,-0.1388,-0.0153,-0.2191,0.0442,-0.2159,-0.2331,-0.0983,0.0686,-0.3717,-0.0923,-0.0701
positive42-2.txt_gi|1575778|gb|AAC48691.1|,0.6164,-0.1262,1.0359,2.027,0.0919,0.1882,0.912,0.2437,0.8249,0.4884,0.859,0.3744,0.6841,1.4239,1.2384,-0.4146,-0.6009,-0.5465,1.8601,0.5538,0.9332,0.7571,0.7691,1.7096,1.2015,0.8428,-0.174,0.6719,1.1172,0.8938,1.519,0.8745,1.2198,1.0178,2.0508,0.5619,1.0238,0.5556,1.0283,0.9403,0.1088,-0.109,0.2863,-0.0486,0.5643,0.853,1.4346,-0.4785,1.301,-0.0291,-0.2256,-0.1015,-0.5009,0.3363,0.2709,-0.2446,-0.3425,-0.1946,1.4192,0.6144,0.3771,0.6086,-0.6402,0.1005,1.2446,0.2241,0.9219,-0.2326,0.6424,-0.0763,0.3514,0.5333,0.3623,-1.3436,0.9414,-0.0762,0.3287,-0.0198,1.3045,-0.8188,-0.1802,-0.2252,0.7156,-0.2325,-0.5412,0.3956,0.2937,-1.1771,0.496,-0.997,-0.6921,0.0219,-0.9243,-0.3449,0.0896,0.1103,-0.6705,0.3864,-0.4691,-0.4058,-0.2956,0.2205,-0.1334,-1.5995,0.318,0.746,-0.0408,0.2287,0.2485,-0.6052,-0.2845,0.7922,-0.5166,-1.0496,-0.3904,-0.3533,-0.036,0.3301,-0.6359,-1.1982,0.1566,-0.4845,-0.4751,-0.3961,0.3787,0.517,0.7499,-0.1338,-0.0379,-0.6907,-0.2055,0.0576,-0.0368,-1.8892,-0.248,0.0498,-0.2012,-0.3222,-0.7286,-0.8049,0.2764,0.1523,0.3087,-1.0836,-0.1901,-0.1001,-0.9278,-0.6386,-0.3659,-0.0672,-0.2453,0.6244,-0.4297,-1.6973,-0.152,-0.061,-0.1216,-0.4459,-0.4092,-0.558,0.2633,0.2143,-0.3447,-0.7117,-0.2386,-0.4994,-0.9703,0.033,0.2062,-0.5435,-0.1935,0.1438,-0.323,-1.1822,-0.6886,-0.2412,0.231,0.2594,-0.1365,-0.9879,0.0506,0.1823,-0.2949,-0.4173,-0.0581,-0.4741,0.4759,-0.0585,-0.1979,0.8045,0.8378,0.0517,-0.4907,0.5805,-0.7215,0.2546,-0.0419,-1.2778,0.5592,0.2323
positive42-2.txt_gi|131649|sp|P08938.1|PURP_CHICK,0.7922,0.0599,0.5337,0.5709,-0.5463,0.0551,0.1653,0.7402,0.3047,0.9193,1.3025,0.5847,-0.1076,-0.2786,1.2045,-0.1764,-0.196,0.5167,-0.7183,0.9384,0.1559,0.623,0.7323,0.8844,0.9031,0.1948,0.1208,0.2177,-0.0154,0.0257,0.3428,0.8389,0.2642,0.2846,1.3705,0.1312,0.1629,0.4923,0.0219,0.0978,-0.0843,0.5274,0.3572,-0.84,-0.1376,0.3303,0.4732,0.5705,-0.0623,-0.5221,-0.0672,0.5146,-0.0835,-0.8666,0.3515,0.0626,0.024,-0.6516,0.4803,-0.1091,0.1513,0.1407,-0.5502,-0.442,0.655,0.91,0.366,0.4114,-0.2925,-0.7033,-0.1326,0.3963,-0.0025,-0.4948,0.8487,0.1351,-0.0339,-0.2656,0.2608,-1.0003,0.3754,-0.978,0.2328,0.3476,-0.5238,-0.1929,0.6412,0.3903,-0.0697,-0.8628,-0.1863,-0.0909,0.1139,0.6122,0.2457,-0.4095,0.1619,-0.5327,1.4984,-0.388,0.6334,0.083,-0.0777,-0.8735,0.4667,0.1115,-0.0654,0.1163,0.3403,0.1603,0.4021,0.3979,0.3421,-0.0467,0.5264,0.2422,0.1545,-0.2368,-0.1408,0.8996,0.2856,-0.3279,-0.2822,-0.69,0.1558,0.2119,-0.215,0.0512,0.5559,-0.2606,0.1293,0.5068,0.1464,-0.6013,-0.6033,-0.2558,0.3853,1.0172,0.3049,-0.5501,-0.5673,-0.3178,0.5016,0.0651,0.2112,-0.0534,-0.0414,0.7193,-0.6052,0.4257,1.0302,0.1231,0.2985,-0.013,-0.2444,-0.2145,0.1664,0.7527,-0.1503,0.4525,0.4093,0.3053,0.0307,0.0714,0.7858,-0.487,0.0482,0.9347,0.0749,-0.0144,0.6479,0.3354,-0.1915,0.5978,-0.6578,-0.4796,0.2916,0.8543,1.5087,-0.4431,0.2612,0.5361,-0.0959,-0.022,-0.7194,-0.3236,0.0312,-0.4461,-0.119,0.4118,0.2236,0.1392,-0.0966,1.6503,-0.71,0.2997,0.3954,0.8038,1.1261,-0.6229
positive42-2.txt_gi|125905|sp|P21664.1|LACB2_FELCA,0.4408,-0.3281,0.7007,0.8936,-0.2647,-0.0617,0.3939,1.2323,0.2464,0.8863,0.4437,-0.3478,0.2994,1.2161,1.2471,0.0677,-0.8501,-0.1718,1.2723,0.7263,-0.0092,0.787,1.2013,1.7673,0.3066,0.7453,-0.11,0.2328,0.3308,0.0637,0.8134,0.5854,1.253,0.4816,1.0567,0.3291,1.0037,0.3074,0.693,0.184,-0.1351,-0.1119,-0.1574,-0.9119,-0.4586,-0.206,-0.012,-0.0294,0.1328,0.1915,-0.9497,-0.5812,-0.6578,0.3155,-0.0496,-0.2691,-0.6176,0.3937,1.9017,0.2034,0.0251,0.7858,-1.5053,-0.7618,0.2431,0.4781,0.1681,-0.3701,0.8796,-1.0185,-0.9484,0.4058,-0.0717,-1.2627,0.5019,-0.2391,-0.0213,-0.4246,0.9592,-0.5301,-0.1964,-0.6327,-0.6571,-1.3999,-0.2462,-1.2532,-0.59,-1.601,1.2024,-1.194,-1.4065,-0.0581,-0.666,-1.6584,-0.0854,-0.0568,-0.715,0.3413,-0.7101,-0.1523,-0.8697,0.0254,-1.4222,-2.0985,-0.7202,0.9299,-0.0521,-0.8431,1.1853,-1.0754,-1.363,0.1594,-1.075,-1.1243,-1.3492,-0.503,-0.1482,0.6067,-0.0032,-1.039,0.0325,-0.0129,-0.714,-1.4403,0.0934,-0.1734,-0.1747,-0.2659,-0.409,-1.5278,-0.8535,-0.0137,-0.5819,-2.2513,-1.0878,0.0772,0.1654,0.7345,-1.0052,-1.1677,0.239,-0.7433,-0.3515,-2.5379,-0.7483,-0.1491,-1.6973,0.1382,-0.7504,-0.674,-0.1884,0.4535,-0.3032,-2.1389,-0.9409,0.2389,0.0041,-0.9354,-1.1194,-1.5879,-0.072,-0.2673,-0.1523,-1.2335,-0.0776,-0.7149,-1.0521,0.3982,-0.0533,-0.1257,-0.2884,-0.9208,-0.461,-1.1536,-1.0538,-0.084,0.215,-0.0203,0.2624,-0.6884,-0.294,0.06,0.0912,0.138,-0.4857,-0.1247,0.8704,-0.082,1.0991,0.3053,0.7121,0.2933,0.3731,0.3078,-0.2952,-0.17,0.0973,-1.5239,-0.2808,0.1439
positive42-2.txt_gi|182093|gb|AAA35802.1|,-0.2405,-0.5992,0.1632,0.315,-0.4874,-0.6085,0.5938,1.2027,0.0878,0.5403,0.2263,-0.0529,0.6359,0.9972,-0.239,-0.3824,-0.647,0.1346,1.6994,-0.42,-0.0681,0.6282,0.573,2.1305,-0.1394,0.3592,0.0727,0.0401,0.2456,0.5433,1.1121,0.06,0.9786,1.0227,1.9525,0.4235,0.1407,-0.0297,0.9214,0.2883,0.3776,0.0435,-0.4028,-0.3832,0.0173,-1.00E-04,-0.0098,0.1432,0.7175,-0.2326,-0.2445,0.2483,0.2994,0.1895,-0.2949,-0.0892,-0.5384,0.1329,1.8526,-0.0452,0.0308,0.8695,-0.5862,0.5747,-0.0151,0.7218,0.8324,-0.0964,0.8168,-0.8254,-0.1043,0.3096,-0.8963,-0.5197,-0.0381,-0.106,0.3186,-0.1569,0.869,-0.5975,-0.0067,0.1044,-0.2325,-0.9169,-0.2258,-0.9248,-0.5125,-1.135,0.5251,-0.3427,-1.1161,-0.2254,-1.1772,-1.6157,0.4022,0.3532,-0.7165,-0.3982,0.0834,0.5093,-0.606,-0.3856,-1.0255,-1.2306,-0.4109,0.5215,-0.1852,-0.5327,0.0652,-0.7533,-0.5244,0.02,-1.6713,-2.0677,-1.3435,-0.6816,-0.402,-0.3821,0.1888,-1.1716,0.6926,-0.1228,-0.6826,-0.8443,0.342,0.1764,-0.0436,-0.6609,-0.3103,-0.4755,-0.3442,0.2243,-1.3894,-1.2716,-0.5767,-0.3452,-0.131,-0.1222,-0.0191,-0.2585,-0.0285,-0.0609,0.2108,-1.8639,-0.3225,-0.268,-1.0993,-0.5707,-0.4486,-1.0474,-0.6113,0.1517,-1.2115,-1.8361,-1.3988,0.0416,0.1116,-0.1573,-0.3681,-1.1534,0.1572,-0.1833,-0.7322,-0.1256,-0.3979,-0.2083,-0.5449,-0.3385,0.3776,-0.1154,-1.0997,-1.1723,-0.4428,-1.2781,-0.6021,-0.3039,-0.4042,0.0875,-0.4165,-0.1546,-0.2124,-0.0634,0.014,-0.6879,-0.258,0.0102,0.626,-0.8529,-0.3367,0.495,0.4617,0.7217,0.5344,0.0141,-0.6322,0.433,-0.0385,-0.6671,0.4163,0.0271
