#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
trpos2840.txt_allergen_2314,-0.1974,0.1803,-0.588,-0.6438,-3.5064,1.2532,1.6824,-3,-1.3991,-1.9356,-0.8755,1.0558,-1.2189,-3.5579,-3.9528,-0.6309,-0.9399,-4.5064,-2.9871,-1.8026,5.9397,7.9397,7.8147,15.6078,8.1681,11.9957,17.5,4.5172,6.9483,12.431,22.5603,7.4397,10.7543,7.806,1.4526,4.8922,3.3836,5.5345,8.6078,8.8147
trpos2840.txt_allergen_1687,-0.6296,-1.3981,-1.4306,-1.4676,-2.3981,-0.9815,-0.8241,-2.1667,-1.3657,-1.3194,-0.8657,-0.8148,-0.7778,-1.213,-2.0139,-1.3657,-1.1852,-2.2361,-1.1296,-1.0093,7.8047,13.9907,13.0047,15.9163,12.9209,10.2791,13.1209,11.1302,12.9349,14.6512,16.8977,13.6186,14.9302,21.2558,16.4651,6.8326,7.1907,24.8047,17.8279,11.3209
trpos2840.txt_allergen_1371,-0.7875,-2.1375,-1.2563,-1.4312,-2.75,-1.4625,-0.8438,-1.5625,-1.0688,-1.1562,-1.6625,-0.7062,-1.4625,-1.9688,-2,-0.7625,-0.6125,-3.1938,-1.8313,-0.9625,7.9371,5.673,11.1824,16.044,8.3899,6.2201,17.6478,14.3208,15.0629,17.0692,10.7233,19.0818,8,17.9308,11.9686,7.9811,7.805,9.0566,16.2453,13.6604
trpos2840.txt_allergen_3481,-0.3431,-1.3066,-0.8832,-1.1387,-1.7737,-0.8029,-0.9197,-1.1752,-1.2847,-1.6861,-1.6277,-0.927,-1.1971,-1.635,-1.635,-0.1679,-0.3431,-2.4015,-1.2701,-1.2774,4.5735,7.6618,10.1985,14.0956,11.5294,7.0074,9.2426,12.8235,4.5,9.0735,9.9412,7.9632,5.5882,15.3015,8.9118,7.7279,6.3824,11.0441,10.6765,6.8309
trpos2840.txt_allergen_557,-0.3893,-2.1221,-1.4885,-1.9084,-2.3359,-1.1069,-1.6718,-1.1679,-2.2137,-1.6718,-1.8244,-1.2672,-1.4962,-2.3359,-2.542,-0.8015,-0.7557,-3.5115,-2.0458,-1.2366,9.0923,9.1077,10.7846,15.7692,13.9846,13.2692,10.5077,23.0769,13.0308,17.5077,13.8462,12.2,13.9154,13.9154,10.5846,7.6154,8.8462,11.8615,16.9154,14.1385
trpos2840.txt_allergen_3336,-0.9385,-1.4615,-0.4308,-0.8,-1.6308,-0.4462,-0.4308,-1.0308,-1.3385,-2.2308,-2.2308,-0.9385,-1.6615,-2.5231,-1.6462,-0.4615,-0.6,-2.8615,-1.9538,-1.8154,1.2188,5.0625,11.2656,15.7812,30.2188,13.8125,18.7344,17.375,8.7344,7.4375,6.8281,7.9062,4.3438,10,12.75,4.9375,8.0312,3.5156,10.5625,6.4062
trpos2840.txt_allergen_3174,-0.3929,-1.6821,-1.3571,-1.9321,-2.5429,-1.4321,-1.8286,-1.1679,-1.8964,-1.8464,-1.7679,-1.4393,-1.4964,-2.0393,-1.9429,-0.6429,-0.8179,-2.8786,-1.7857,-1.325,10.7025,13.1254,14.5233,13.2616,17.2258,10.828,9.3333,17.6774,11.9211,12.448,10.4229,11.5591,10.8387,18.3799,13.8423,9.5233,10.3297,22.2509,17.0753,13.3405
trpos2840.txt_allergen_1328,-0.4295,-0.9128,-1.8859,-1.9396,-1.8591,-0.8993,-1.1946,-1.651,-2.0134,-1.7383,-1.2752,-1.5168,-1.0738,-2.2013,-1.5705,-0.5235,-0.8188,-2.443,-1.7852,-0.8993,6.4662,15.1284,8.2838,12.2027,29.1284,11.8446,10.2095,14.1081,10.0203,10.2095,11.1824,6.7703,11.1554,12.1689,20.3649,6.7162,4.8649,15.3041,13.1622,9.8243
trpos2840.txt_allergen_1870,-0.4453,-1.365,-0.8686,-1.073,-1.8467,-0.7883,-0.8321,-1.3942,-1.219,-1.6861,-1.6423,-0.927,-1.2117,-1.5401,-1.6496,-0.2044,-0.4015,-2.3796,-1.1825,-1.3723,6.0221,7.4632,10.6912,15.4706,13.1029,8.2059,11.1029,12.0588,5.1618,9.5221,8.2721,8.1544,4.2132,17.125,9.2647,8.3971,6.6397,10.4926,11.2794,7.7279
trpos2840.txt_allergen_2939,-0.4104,-2.1269,-1.4925,-1.8731,-2.1791,-1.097,-1.6716,-1.1269,-2.194,-1.6567,-1.7836,-1.2239,-1.4254,-2.306,-2.5448,-0.8657,-0.7463,-3.4552,-2.0672,-1.1866,9.4135,9.4737,10.7519,14.7519,14.0451,12.7895,9.6992,22.9774,12.5714,16.6767,13.4586,12.0752,13.6015,13.7519,10.797,7.8045,8.2857,11.3759,16.203,13.6842
trpos2840.txt_allergen_2624,-0.761,-2.1258,-1.283,-1.5094,-2.8553,-1.5031,-0.8994,-1.6604,-1.1447,-1.1509,-1.6667,-0.7484,-1.5535,-1.9623,-2.0252,-0.7799,-0.6604,-3.2264,-1.8365,-0.9371,8.1899,6.6582,11.6203,16.3481,7.2722,5.943,18,14.5253,14.6392,18.0506,11.1076,19.6076,7.5316,18.8291,11.0949,8.2722,7.6139,8.6962,15.4114,14.2278
trpos2840.txt_allergen_34,-0.5667,-0.7333,-0.8333,-1.4333,-1.7333,-0.5,-0.9333,-1.7,-1.5667,-1.1,-1.0667,-0.8667,-0.7,-2.0667,-1.2667,-0.1,0,-2.9333,-1.8,-0.8,4.3448,18.7586,14.3103,12.1724,11.2414,10.1724,9.1379,6.3448,4.4828,17.9655,16.5862,7.2759,11.931,5.5517,14.7931,10.3103,6.0345,1.5172,2.5862,13.2759
trpos2840.txt_allergen_3219,-0.5059,-1.6588,-1.3882,-1.9765,-2.5569,-1.451,-1.9765,-1.2627,-2.1216,-1.9608,-1.9294,-1.4745,-1.5765,-2.0784,-2.2431,-0.6431,-0.8627,-3.0824,-1.8706,-1.4039,10.2913,15.1063,16.063,14.5748,16.2087,12.3937,9.6063,18.685,10.9291,13.6378,11.4449,12.4449,12.1969,19.8268,14.1102,10.4055,11.2362,22.3898,18.0157,13.8937
trpos2840.txt_allergen_2039,-0.7406,-1.4937,-0.6751,-1.3955,-2.5088,-1.2922,-1.5668,-1.3854,-1.4131,-1.3149,-1.7632,-1.0529,-1.4987,-1.9395,-2.1108,-0.4156,-0.6826,-2.6751,-1.335,-1.1914,7.553,11.8763,15.4975,14.7652,13.2879,6.9773,7.5,17.2247,13.798,15.8611,10.2273,9,8.4823,12.3434,12.5278,7.3788,8.4621,17.9596,13.0253,11.7525
trpos2840.txt_allergen_6,-0.0857,-1.4286,-1.5714,-1.4571,-1.9429,-0.8571,-0.6143,-1.6571,-1.5857,-1,-1.0857,-0.9857,-0.8143,-1.6286,-0.8143,-0.7714,-0.7143,-2.3143,-1.4,-0.7,6.1594,3.6087,5.8696,4.5942,3.9565,3.7246,6.029,9.6377,6.2609,13.2319,10.1159,6.4058,5.2899,7.6087,9,5.2464,2.5072,11.4928,6.1159,9.6232
trpos2840.txt_allergen_3044,-0.7055,-1.3356,-0.9521,-1.5753,-2.7603,-1.0582,-1.4247,-1.8425,-2.0171,-1.2637,-1.3527,-1.0925,-1.4452,-1.6747,-2.0582,-0.4247,-0.2671,-3.0685,-1.6199,-0.9418,8.0069,14.1546,16.9759,15.11,7.3333,10.6598,11.567,12.6392,8.1375,15.6701,15.0687,11.2165,9.1993,18.9863,10.1821,10.0481,9.3093,10.7045,15.2749,12.6632
trpos2840.txt_allergen_781,-0.2148,0.2606,-0.4507,-0.6514,-3.5423,1.3028,1.6937,-3,-1.088,-1.6655,-0.7113,1.1127,-0.7676,-3.4472,-4.1162,-0.5704,-0.8063,-4.3486,-2.8345,-1.7394,5.3039,6.636,5.0989,13.9611,8.7562,10.1802,16.9717,3.742,4.5194,12.2509,20.1661,6.6784,9.2085,7.9435,1.477,3.8304,2.4523,7.7845,7.5406,6.7774
trpos2840.txt_allergen_2425,-0.5726,-1,-1.7903,-1.6935,-1.8145,-0.8871,-1.3065,-1.4839,-1.9435,-1.9113,-1.6371,-1.4677,-1.3468,-2.3952,-0.9435,-0.879,-0.8468,-2.4677,-1.7016,-1.129,6.6992,14.8862,8.8943,15.3577,28.9675,9.8049,11.6098,16.3821,10.2764,9.7967,12.8211,6.5366,9.1138,10.3333,29.1382,5.2927,5.2358,16.439,15.8049,10.9512
trpos2840.txt_allergen_214,-0.725,-2.1625,-1.3375,-1.425,-2.825,-1.525,-0.9062,-1.6,-1.1062,-1.2437,-1.6625,-0.7562,-1.5437,-1.9812,-1.9937,-0.75,-0.6062,-3.2188,-1.8188,-0.95,7.9497,5.761,11.0063,16.5346,8.1321,6.3836,17.434,14.9497,14.4465,17.4969,11.0629,19.5975,7.9119,17.3522,11.7547,7.8679,7.4403,8.717,15.805,14.2516
trpos2840.txt_allergen_1235,-0.6629,-1,-1.25,-1.7809,-2.5421,1.573,-0.9635,-1.5506,-1.132,-1.9663,-1.7584,-0.7219,-1.25,-2.1545,0.8118,-0.2388,-0.6404,-2.736,-1.6938,-1.4663,5.1803,7.0901,6.3099,4.6366,8.6761,10.9577,4.1859,9.5437,11.0507,7.9127,7.4507,5.0169,7.9831,11.8282,22.0028,5.5746,5.0901,8.4197,10.1465,7.3014
trpos2840.txt_allergen_2789,0.1186,-1.7373,-1.339,-2.5169,-1.9576,-1.661,-2.3644,-1.6525,-2.678,-1.5339,-1.4661,-1.4661,-1.178,-2.7542,-1.8644,-0.5,-0.7458,-3.8644,-2.6356,-0.9237,8.6496,14.6496,19.3846,11.906,30.5043,10.0769,6.4957,17.3504,8.1111,18.8632,15.1197,15.6239,10.2564,10.0256,17.0769,11.1624,7.8462,2.7607,8.9316,14.2051
trpos2840.txt_allergen_415,-0.5732,-1.5325,-1.2236,-1.7967,-2.7073,-1.4431,-1.8211,-1.122,-1.9919,-2.0691,-2.1911,-1.3659,-1.8171,-2.3537,-2.0813,-0.6911,-0.8699,-2.9106,-1.9919,-1.5894,10.3878,14.2939,16.3469,14.4163,16.8163,13.0041,10.1306,20.2735,11.3143,14.5755,11.9224,12.8408,11.0408,19.5592,14.102,10.7796,11.5306,21.2612,17.7265,14.4
trpos2840.txt_allergen_529,-0.4524,-1.4524,-1.2619,-1.3571,-1.9286,-1.0714,-0.8095,-1.6905,-1.5,-0.6905,-1.0476,-1.0714,-0.9524,-1.1429,-1.3333,-0.4524,-0.119,-2.3095,-0.9524,-0.3571,5.4634,5.6585,4.6341,11.1951,2.9268,3.6585,8.8293,10.3415,3.1463,11.4634,7.439,5.9024,3.3659,12.5122,10.0976,5.2927,9.9512,5.5366,14.122,7.6585
trpos2840.txt_allergen_2993,-0.4593,-0.5037,-1.0519,-0.9407,-2.4667,0.1111,0.2667,-1.8889,-0.363,-1.763,-1.3481,0.3333,-1.0519,-2.0963,-1.9926,-0.6148,-0.7704,-2.5852,-1.2963,-1.4889,5.0896,7.2836,5.0149,8.9254,6.5075,7.4478,14.3955,5.9328,15.7463,9.5522,13.3955,12.9179,6.7537,6.7537,2.4552,3.8284,3.6194,4.5672,7.4701,7.0821
trpos2840.txt_allergen_2199,-0.6571,-1.4457,-0.5238,-0.8686,-2.6724,-1.0533,-1.2324,-1.1486,-1.2038,-1.4895,-1.48,-1.3352,-1.3467,-1.2571,-1.8381,-0.6095,-0.6838,-1.5543,-0.8876,-1.3352,6.5573,9.6775,13.9141,16.5744,8.9218,8.4275,8.4351,13.6546,13.834,14.1889,12.2366,7.4332,10.834,19.1031,11.2366,6.8416,7.3263,23.2538,17.0763,11.3359
trpos2840.txt_allergen_2796,-0.6071,-0.9107,-1.2679,-1.6964,-2.0179,-0.4464,-0.8929,-2,-1.5,-0.9107,-0.7857,-0.8036,-0.4821,-1.6607,-0.8393,-0.6607,-0.4464,-2.5714,-1.2857,-0.5893,5.0727,11.5455,9.8545,7.0909,3.4364,12.1818,10.2545,9.1818,4.7273,17.4909,15.6727,7.2727,5.9091,12.8364,19.4182,7.7091,4.5818,3.2,8.1455,12.9455
trpos2840.txt_allergen_1430,0.5377,-1.1981,-1.2642,-1.3585,-2.0377,-0.8774,-0.7453,-1.4623,-1.3019,-1.4434,-1.4623,-0.5283,-1.1792,-1.8679,-1.217,-0.2453,-0.2547,-2.3585,-1.434,-0.8396,10.6857,8.019,7.8857,10.4095,3.619,5.3524,9.9048,8.2857,8.3048,8.7905,8.8762,11.3714,3.4667,13.6286,11.2095,4.4952,5.981,7.5048,9.619,9.9238
trpos2840.txt_allergen_801,-1.0877,-1.4386,-1.4702,-1.9474,-2.5368,-1.3123,-1.8211,-1.9123,-1.4772,-1.4561,-1.4175,-1.4386,-1.4772,-1.9228,-1.6807,-0.7298,-0.8632,-2.5614,-1.7158,-1.0456,6.9437,12.3556,12.0035,12.9683,21.8627,11.0951,9.3662,16.5458,15.4085,15.5951,12.6831,10.257,8.8908,12.6162,16.2782,9.4331,8.5951,24.5141,14.7077,13.7887
trpos2840.txt_allergen_1568,-0.5937,-1.0427,-0.8609,-1.1405,-2.7837,-0.8623,-1.095,-1.2231,-1.3251,-1.1983,-1.2479,-0.9325,-1.3058,-1.3471,-1.5895,-0.1804,-0.5165,-2.354,-1.0096,-1,5.9186,9.7959,10.5048,13.8703,6.9669,7.8193,7.5476,11.9559,13.2855,11.7848,9.2428,7.7738,8.9324,15.731,13.8814,7.8014,6.4179,20.5214,17.1779,8.8497
trpos2840.txt_allergen_3466,-0.813,-0.8304,-0.9565,-1.3609,-2.4087,-0.0609,-0.2522,-2.0174,-1,-1.3304,-1.0696,-0.6522,-0.9826,-1.513,-0.8783,-0.4261,-0.8609,-2.4043,-1.0957,-1.1435,5.3799,7.7948,8.5808,7.179,4.0655,11.3144,10.7249,4.2445,10.3362,9.8253,9.7773,7.4367,8.2183,10.7249,15.2227,4.0786,3.9825,4.4061,10.8472,7.9258
trpos2840.txt_allergen_997,-0.4167,-0.5833,-1,-1,-1.8333,-0.6667,-0.4167,-2.25,-1.6667,-0.4167,-0.5833,-0.25,-0.5,-1.75,-1.75,-0.25,-0.25,-2.9167,-1.75,-0.3333,5.1818,13.3636,6.9091,14.9091,4,8,15.2727,4.4545,2.9091,22.6364,14,17.1818,4.7273,4.2727,2.3636,6.1818,7.0909,0.6364,0.8182,13.3636
trpos2840.txt_allergen_3312,-0.931,-1.6897,-1.7586,-2.1379,-0.9885,-1.1724,-1.5862,-1.6782,-2,-1.6437,-1.2759,-1.7816,-1.7126,-2.1149,-1.4483,-0.6897,-1.023,-3.3103,-2.1724,-1.3908,6.0581,12.1395,12.3953,12.7326,58.314,16.6163,11.8953,15.7558,11.9884,9.7791,10.1047,9.9535,4.8721,19.2791,21.5698,11.5349,7.0465,8.0116,11.093,10.8256
trpos2840.txt_allergen_2881,-1.0463,-1.8704,-1.6852,-0.8333,-2.713,-1.3056,-0.463,-2.4444,-1.9815,-1.7685,-1.6389,-0.7963,-0.5833,-1.8981,-3.1389,-1.213,-1.3611,-3.6111,-2.4444,-1.6204,9.486,14.972,17.4112,39.1028,14.2243,15.1028,19.8785,20.1402,11.3458,24.8879,19.6355,20.7477,15.2336,30.785,6.0374,12.8318,10.7664,15.8598,13.1682,14.0935
trpos2840.txt_allergen_1882,-0.9439,-1.5016,-0.8255,-1.6542,-2.6075,-1.2586,-1.2804,-1.7445,-1.4268,-1.6168,-1.6854,-1.0031,-1.3178,-1.9408,-2.2804,-0.7196,-1.0374,-2.7196,-1.271,-1.3084,8.0688,9.6219,14.9656,14.5875,16.85,9.6375,10.7719,17.325,13.3094,15.2062,10.8563,11.8594,11.4281,18.85,10.5781,9.2562,7.4406,24.3094,22.6313,12.1094
trpos2840.txt_allergen_2072,-0.5934,-1.8462,-1.3407,-0.6044,-3.1209,-1.1758,-0.6374,-2.1209,-2.1978,-1.9341,-1.978,-0.7253,-1.3736,-1.8681,-3.011,-1.0879,-1.2967,-3.7802,-2.2637,-1.7692,10.5889,11.9,14.7111,31.1889,7.7667,11.1222,17.5222,18.2222,8.1667,22.4,18.3333,22.1,15.8667,29.8556,3.1667,11.1111,10.4778,9.0222,13.1111,13.5556
trpos2840.txt_allergen_2003,-0.9412,-0.6373,-0.6275,-1.4059,-2.8451,0.0824,-0.6,-1.4608,-1.2961,-1.4549,-1.502,-1.0725,-1.602,-1.5,-1.5314,-0.4275,-0.8863,-2.8314,-1.6725,-1.1882,6.6542,12.7407,13.5363,9.8684,5.9352,11.8723,10.055,12.6935,10.0943,12.6601,11.1434,7.2927,5.9528,16.6306,14.1297,6.4067,5.6483,7.8684,9.5658,10.0138
trpos2840.txt_allergen_3303,-0.6574,-1.2315,-1.7222,-1.8704,-2,-1.0741,-1.4167,-1.7963,-1.8333,-1.8056,-1.0093,-1.6481,-0.8056,-1.5556,-1.6852,-0.537,-0.9815,-2.463,-1.3056,-1.037,7.3178,9.9533,9.1963,10.5888,24.6542,10.8972,9.9439,12.7664,11.8879,7.2804,12.4112,5.6916,8.4766,10.5234,10.1495,7.1963,5.9065,12.9065,11.7944,9.1028
trpos2840.txt_allergen_2838,-0.8538,-1.0943,-0.4387,-1.1745,-1.8774,-0.7406,-0.9104,-1.5,-1.2123,-1.9198,-1.8396,-0.6792,-1.5849,-2.1085,-1.3679,-0.3821,-0.684,-2.3726,-1.033,-1.467,6.4408,7.1043,16.9953,11.7962,25.3033,10.3649,10.0853,12.4123,12.0142,10.3649,8.7109,9.128,8.455,11.3886,14.0427,6.673,6.9147,17.5545,17.7251,10.109
trpos2840.txt_allergen_3029,-0.7962,-0.7752,-0.9916,-0.9433,-2.3866,-0.5147,-0.4076,-1.7185,-1.3088,-1.355,-1.0651,-0.4958,-0.6807,-1.4307,-1.9265,-0.5861,-0.7059,-2.6492,-1.5063,-1.1345,6.2653,10.9684,8.6863,14.5284,7.8779,8.9074,11.6463,12.1832,10.0758,11.6421,11.4147,9.4779,9.8926,19.0126,8.5074,6.9495,6.8674,9.3326,11.1326,9.0758
trpos2840.txt_allergen_3472,-0.4241,-1.4494,-0.8608,-0.981,-1.7848,-0.8291,-0.9177,-1.2532,-1.2785,-1.557,-1.6329,-0.9937,-1.1582,-1.6139,-1.6329,-0.2658,-0.3165,-2.481,-1.2848,-1.1835,5.3822,6.8535,10.4522,13.8408,12.0701,6.879,9.1847,11.6688,5.4204,10.051,9.5541,7.7516,5.1911,15.3248,9.3503,7.5541,6.5478,10.1146,10.6369,7.2484
trpos2840.txt_allergen_1495,-0.0263,-1.5,-1.0066,-0.7237,-3.6776,-0.0066,0.3092,-1.6974,-2.3487,-2.2961,-2.3684,-0.1842,-1.6711,-3.3816,-2.4605,-0.6579,-1.0724,-4.4342,-3.0526,-1.9474,8.5099,10.5232,12.6556,17.8609,7.1325,12.404,20.9801,6.6821,7.3642,18.6225,13.6358,15.8278,10.9735,8.8675,5.2185,7.2914,6.9404,4.8675,10.4172,11.1126
trpos2840.txt_allergen_3314,-0.686,-1.4884,-0.6628,-1.0814,-1.0465,-0.8721,-1,-1.5465,-1.0349,-1.5698,-1.6395,-1.0581,-1.1628,-1.8605,-1.6279,-0.3488,-0.4651,-2.7442,-1.2326,-1.2558,4.0353,6.9529,13.6235,15.9294,31.8471,7.1765,11.9059,10.2706,8.1647,12.1765,11.2,7.7882,7.8941,12.7647,9.4941,7.3882,4.8353,5.2824,12.6824,8.4235
trpos2840.txt_allergen_2940,-0.4403,-2.1119,-1.4627,-1.8433,-2.2239,-1.097,-1.6642,-1.1343,-2.1642,-1.6194,-1.8209,-1.209,-1.4627,-2.3134,-2.5075,-0.8209,-0.7612,-3.4552,-2.0746,-1.2015,8.9624,9.1278,10.2556,14.8421,13.7293,12.4135,9.8045,23.0376,12.8571,16.7519,13.5489,12.0451,13.4286,13.812,10.782,7.8346,8.5564,11.4962,16.3835,13.8195
trpos2840.txt_allergen_607,-1.2675,-0.6723,-0.7133,-1.4892,-3.0434,-0.2,-0.7566,-1.747,-1.3518,-1.7181,-1.7157,-1.1349,-1.8506,-1.8554,-1.9253,-0.7398,-1.1614,-3.2482,-1.7855,-1.3639,8.9251,14.9614,17.43,10.9589,6.9758,13.5966,11.0242,13.5676,12.8986,14.3019,13.9203,9.3623,6.2585,20.2681,15.3502,8.8913,6.2005,8.2923,12.9879,11.0314
trpos2840.txt_allergen_159,-0.7975,-2.0684,-1.0253,-1.5418,-2.9342,-1.0101,-1.5949,-1.5316,-2.1468,-1.3139,-1.4203,-1.3595,-1.5772,-1.5443,-2.0152,-0.2481,-0.3949,-3.3266,-1.362,-0.9468,5.7995,6.7893,13.3579,16.7614,10.6802,10.5051,9.3198,18.6548,8.0127,16.9239,15.4442,8.8579,10.5025,19.1675,14.0025,10.5939,10.8249,12.6193,16.5178,13.1853
trpos2840.txt_allergen_241,-0.3893,-2.1298,-1.4656,-1.8855,-2.3359,-1.084,-1.6794,-1.1603,-2.1908,-1.6794,-1.8244,-1.2901,-1.5267,-2.3435,-2.5267,-0.7939,-0.771,-3.5038,-2.084,-1.2366,8.9231,9.1846,10.1538,15.7846,14.0615,12.6692,10.4154,23.0154,13.2,17.4462,13.9385,12.1385,14.0231,13.9769,10.7385,7.4615,8.5231,11.8385,16.7154,14.3385
trpos2840.txt_allergen_2604,-0.75,-0.6667,-0.8333,-0.4167,-1.4167,0.0833,0.4167,-2.25,-1.3333,-1.1667,-0.9167,-0.5,-0.6667,-2,-1.75,-0.25,-0.3333,-2.6667,-1.75,-0.9167,1.2727,8.1818,6.4545,17.7273,28.1818,13.6364,29.1818,2.3636,5,12.2727,17.6364,7.3636,5.4545,3.9091,2.2727,5.9091,7.2727,0.9091,0.6364,4.8182
trpos2840.txt_allergen_892,-0.1414,-1.5682,-0.8015,-1.1464,-2.8065,-1.1042,-1.3102,-1.196,-1.7444,-1.4293,-1.6352,-1.1514,-1.5906,-1.9975,-1.933,-0.2109,-0.5682,-2.6427,-1.3672,-0.9801,7.3731,8.6318,12.0721,13.6542,9.4975,6.5821,8.4502,16.2537,13.3706,15.3358,10.495,7.6219,9.4179,12.9229,13.1169,8.4154,8.3184,18.9627,15.4104,13.5348
trpos2840.txt_allergen_461,-0.7945,-1.9612,-1.6119,-1.7991,-2.9247,-1.6416,-1.4087,-1.9772,-2.1689,-1.7146,-1.9178,-1.3082,-1.7146,-2.3995,-2.7854,-1.1005,-1.1941,-3.6621,-2.2808,-1.5091,13.3547,13.2609,15.8101,20.2975,8.0847,10.0686,18.1236,20.6682,10.1693,23.1121,19.0023,13.9634,12.6522,17.3318,11.9817,10.4027,8.508,9.6476,12.5767,16.9886
trpos2840.txt_allergen_990,-0.9143,-1.2571,-1.3143,-1.7857,-2.7143,-1.1143,-1.0714,-2.3571,-1.8857,-1.3286,-1.5429,-1,-1.3571,-2.1571,-1.7143,-1.0286,-0.7429,-3.2286,-1.8857,-0.6286,6.4928,18.1304,15.7536,13.9855,10.7391,11.5072,13.913,13.9565,9.058,15.1014,10.2609,13.2609,8.3188,12.6377,21.7681,5.6957,8,13.5362,9.9275,20.913
trpos2840.txt_allergen_213,-0.725,-2.1625,-1.3375,-1.425,-2.8188,-1.525,-0.9062,-1.6062,-1.1062,-1.2375,-1.6625,-0.7562,-1.5437,-1.9875,-1.9937,-0.75,-0.6125,-3.2188,-1.8188,-0.95,7.9497,5.761,11.0063,16.5346,8.0692,6.3836,17.434,14.8868,14.4465,17.6101,11.0629,19.5975,7.9119,17.2264,11.7547,7.8679,7.3648,8.717,15.805,14.2516
trpos2840.txt_allergen_3190,-0.55,-1.6231,-1.3885,-1.9962,-2.4577,-1.4077,-1.9154,-1.25,-2.0577,-1.9308,-1.8654,-1.4115,-1.5577,-2.0077,-2.1038,-0.6346,-0.8615,-2.8615,-1.8462,-1.4038,10.3861,13.4131,15.4981,14,16.7529,12.0734,9.4131,18.8185,10.9344,13.3591,10.722,12.3166,12.2587,19.7066,14.332,10.5174,10.749,21.2819,17.2587,14.1544
trpos2840.txt_allergen_577,-0.7273,-1.4,-0.8364,-1.2,-2.1091,-0.6545,-0.7818,-1.4545,-1,-1.2364,-1.3091,-1.0909,-0.9455,-1.0545,-1.6364,-0.5455,-0.7273,-1.6545,-0.3818,-0.9273,5.6852,4.8889,13.6111,14.7778,3.4259,7.0556,9.2407,12.9444,5.7593,13.1111,10.5,4.4444,6,14.7407,8.4259,5.9074,4.2593,18.5556,21.3333,12.1296
trpos2840.txt_allergen_484,-0.5382,-1.6031,-1.3244,-1.9733,-2.5458,-1.4962,-1.916,-1.1298,-1.9084,-1.8359,-1.9237,-1.4237,-1.5382,-2.0802,-2.0534,-0.729,-0.8244,-2.813,-1.874,-1.3664,10.1839,12.8659,14.8851,13.7318,16.4713,12.5057,9.5057,19.1533,10.9119,12.5709,10.9349,12.3831,10.7816,18.0307,13.6513,9.8889,10.5287,21.8812,16.3525,14.1188
trpos2840.txt_allergen_1119,-0.5924,-1.5649,-1.2855,-1.3374,-3.0962,-0.9359,-0.7145,-1.9481,-1.9618,-1.3878,-1.6885,-0.7618,-1.5481,-2.4443,-2.2718,-0.7878,-0.8122,-4.0733,-2.5099,-1.1649,9.63,12.5229,13.2737,18.1728,10.3624,11.1529,15.5734,13.5642,11.581,19.974,15.2431,13.0566,12.1361,16.4985,13.1697,8.5887,9.1728,7.7508,11.7202,15.0566
trpos2840.txt_allergen_3437,-0.9115,-1.354,-1.5664,-1.8894,-2.5088,-0.2611,-0.8761,-2.4381,-1.3186,-1.146,-0.7832,-1.0088,-0.7212,-1.6726,0.1195,-0.7389,-0.7965,-2.8097,-1.5442,-0.6549,5.3422,5.5689,7.4222,5.72,3.3289,14.4933,8.3644,4.0667,11.8444,11.9067,13.1289,8.4267,9.8356,11.8133,31.8133,6.5244,5.3911,3.8889,7.3911,10.7022
trpos2840.txt_allergen_835,-0.775,-2.1437,-1.2812,-1.4937,-2.7875,-1.525,-0.8938,-1.6313,-1.1187,-1.175,-1.6938,-0.7625,-1.5562,-2.0187,-2.05,-0.7812,-0.6,-3.2687,-1.8875,-0.9625,8.1509,6.1509,11.2956,15.9308,8.0314,6.1195,17.4843,14.5849,14.2075,18,11.3396,19.5346,7.5723,18.1069,12.6604,8.1195,8.0063,9.0943,16.2767,13.9874
trpos2840.txt_allergen_883,-0.9395,-1.1851,-1.4413,-1.7438,-2.2562,1.9964,-0.7295,-2.0071,-1.1637,-1.5552,-1.2918,-0.879,-1.0819,-1.7473,0.4484,-0.5018,-0.8754,-2.5979,-1.4982,-1.2135,4.0429,5.475,5.775,3.5214,10.4786,13.7143,4.6893,5.1786,9.2679,8.8429,7.9607,3.9714,4.5036,11.1071,18.6071,5.05,3.5357,4.2036,8.2179,7.2321
trpos2840.txt_allergen_2183,-0.4627,-2,-1.4851,-1.7985,-2.2015,-1.1418,-1.7239,-1.0373,-2.097,-1.6716,-1.7537,-1.2537,-1.3731,-2.3209,-2.4851,-0.9104,-0.7985,-3.5149,-2.1418,-1.1791,9.0677,10.406,10.391,14.015,13.6692,12.7444,10.2707,23.2932,14.015,16.8421,14.0902,11.8346,13.8647,13.5263,11.2331,7.8647,8.8722,11.6617,15.4662,14.406
trpos2840.txt_allergen_1134,-0.3082,-1.6918,-1.1258,-1.4969,-1.9371,-0.8365,-1.3082,-0.8931,-1.7421,-1.4025,-1.5157,-1.0189,-1.1887,-1.8616,-2.0126,-0.6667,-0.5975,-2.7107,-1.566,-0.9623,7.1835,7.3544,8.5443,12.6709,11.4494,9.9557,8.1646,18.6266,10.3861,14.3797,10.8291,9.5316,10.6519,10.5949,7.8418,5.962,6.6139,9.6203,14.3165,10.7405
